# producer=CAELIX
# when=2026-02-13T14:47:23
# cwd=
# python=
# command= /core.py --out _Output/07_collider/07C_collider_upgrade_opp_spin/20260213_144722 --collider --collider-detectors --collider-shell-stride 2 --collider-shell1-inner-frac 0.18 --collider-shell1-outer-frac 0.22 --collider-shell2-inner-frac 0.22 --collider-shell2-outer-frac 0.26 --traffic-mode telegraph --n 512 --traffic-iters 1 --traffic-c2 0.31 --traffic-dt 1.0 --traffic-gamma 0.001 --traffic-decay 0.0 --traffic-boundary sponge --traffic-sponge-width 32 --traffic-sponge-strength 1.0 --collider-spin-b -1 --collider-vx 0.15 --collider-orbit-radius 80 --collider-orbit-omega 0.12 --collider-steps 2000
# run_id=20260213_144722
# experiment=07C_collider_upgrade_opp_spin
# artefact=collider
# n=512
# seed=6174
# traffic_mode=telegraph
# traffic_c2=0.31
# traffic_gamma=0.001
# traffic_dt=1.0
# traffic_decay=0.0
# collider_spin_b=-1
# collider_vx=0.15
# collider_orbit_radius=80.0
# collider_orbit_omega=0.12
# collider_steps=2000
# collider_detectors=1
# collider_shell_stride=2
# collider_hold_steps=800
# collider
# n=512 steps=2000 spin_b=-1
# vx=0.15 orbit_r=80 orbit_omega=0.12
# sep0=128.1 t_c=427 phase0A=0 phase0B=1.94903509
# detectors=1 enable_b=1 shells: stride=2 shell1=[92,113] pts=346824 shell2=[113,133] pts=476176 center_tc=(256.000,300.925,322.194) t_c_int=427 hold=0 cut_step=427 hold_grace=0 hold_steps=800 center_ball_r=8 backreact=0 backreact_k=0 backreact_mode=repel backreact_axes=x backreact_vmax=0.5 nucleus=0 nucleus_q=1 nucleus_mode=dc nucleus_omega=0.12 nucleus_phase=0 halo=0 halo_center=nucleus halo_r=60 halo_strength=0.02 halo_profile=quadratic
step,t_c_int,t_rel,inj_scale,in_hold,backreact_on,vxA,vxB,xA,yA,zA,xB,yB,zB,sep,inA,inB,phi_max,vel_max,phi_energy,vel_energy,E_tot,E_tot_dE,hold_E_tot_dE,phi_midE,vel_midE,phi_A_E,phi_B_E,vel_A_E,vel_B_E,sep_x,sep_yz,mid_frac_phi,mid_frac_vel,mid_frac_tot,localA_frac_phi,localB_frac_phi,localA_frac_vel,localB_frac_vel,localA_frac_tot,localB_frac_tot,center_phi_E,center_vel_E,center_tot_E,center_frac_tot,center_dE_tot,shell1E_phi,shell1E_vel,shell1N,shell1_frac_phi,shell1_frac_vel,shell1_frac_tot,shell2E_phi,shell2E_vel,shell2N,shell2_frac_phi,shell2_frac_vel,shell2_frac_tot,shell2_minus_shell1_tot,shell2_pow_tot,gxA,gxB,dvA,dvB,axA,axB,PA,PB,sep_min,sep_min_t,cut_step,hold_grace_steps,hold_steps,vyA,vzA,vyB,vzB,gyA,gzA,gyB,gzB,dvyA,dvzA,dvyB,dvzB,thetaA,thetaB,theta_degA,theta_degB,octE0,octE1,octE2,octE3,octE4,octE5,octE6,octE7,octN0,octN1,octN2,octN3,octN4,octN5,octN6,octN7,angA,angB,dphi,phi_c,vel_c,src_max,src_E,src_qA,src_qB,src_qN,cellAx,cellAy,cellAz,cellBx,cellBy,cellBz,cellNx,cellNy,cellNz,halo_touched_vel,halo_touched_phi,halo_touched_vel_max,halo_touched_phi_max
411,427,-16,1.0,0,0,0.15,-0.15,253.60000000000232,302.8281424472001,191.13764516343292,258.40000000000936,178.42944757734057,275.5655155016024,150.41988091726188,1,1,1.011563777923584,1.0221450328826904,837.8143919376187,761.8476195332469,1599.6620114708655,2.943477536875207,0.0,65.47227769256293,76.24134760004196,1.0709578632239527,1.0578609419619944,1.1271544309935742,1.0909656921145654,4.8000000000070315,150.3432757896514,0.07814651827732953,0.10007427423183633,0.08858972975316282,0.001278275801334876,0.001262643554636811,0.0014795011523224741,0.0014319998699778762,0.0013741104548681468,0.0013433004088787132,0.5231976250196022,0.7318519446189802,1.2550495696385824,0.0007845717161743325,0.0,11.92376229008837,10.650867147193937,346824,0.014231985514729813,0.013980311645154548,0.014112124483424629,12.51161698936657,11.511451738771033,476176,0.01493363817781986,0.015109913641029182,0.015017590313374218,1.4484392908552977,0.5452849646977569,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.5307653794895,401,427,0,800,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,49.32,-47.37096491487336,-2.443185307179565,-0.002284724498167634,-0.004429008811712265,1.0,2.0,1.0,1.0,0.0,254,303,191,258,178,276,256,256,256,0,0,0,0
412,427,-15,1.0,0,0,0.15,-0.15,253.75000000000233,310.2561998900177,197.20999427203256,258.2500000000094,181.329516714271,284.7109548060608,155.88058804442903,1,1,1.0161104202270508,1.0083942413330078,839.2328407620341,763.4162330888859,1602.64907385092,2.9870623800545673,0.0,65.83520302122308,76.67529765770804,1.052695901341881,1.0624351641830714,1.0433285822863625,1.077358846792725,4.500000000007049,155.81562094051074,0.07844688604111798,0.1004370804999381,0.08892183760260139,0.0012543549897141995,0.0012659599488723122,0.0013666575808388456,0.0014112338722921613,0.0013078499328563655,0.0013351606698490757,0.511650136764894,0.7292610321654877,1.2409111689303818,0.0007742875150756876,0.0,11.653975113406554,10.034584547263062,346824,0.01388646219185677,0.013144316445383608,0.01353294368339497,12.519343020100102,10.919977725459123,476176,0.01491760380674851,0.014304094217744617,0.014625360678141545,1.7507610848896071,-0.5837479825783767,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.5307653794895,401,427,0,800,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,49.44,-47.49096491487336,-2.68318530717956,0.0024973314721137285,0.0047820559702813625,1.0,2.0,1.0,1.0,0.0,254,310,197,258,181,285,256,256,256,0,0,0,0
413,427,-14,1.0,0,0,0.15,-0.15,253.90000000000234,316.9039051516462,204.12790405931835,258.1000000000094,185.3035511237523,293.443452248532,159.10235802340208,1,1,1.0235788822174072,0.979368269443512,840.7641700859846,764.1003582878169,1604.8645283738015,2.215454522881373,0.0,66.35447275549079,76.71545312821844,1.028652923267107,1.069988925269587,1.00652576001454,0.9881445136125668,4.200000000007066,159.04691235169187,0.07892162287161293,0.10039970835784061,0.08914766533514262,0.0012234737871404605,0.0012726385868229357,0.0013172690590931597,0.001293212996034687,0.001268131139607079,0.0012824343752974874,0.4910600898658424,0.7298534736796118,1.2209135635454542,0.0007607580216023573,0.0,11.874458583604362,10.695680859744861,346824,0.01412341177953617,0.0139977435473418,0.014063579226976486,13.077435478942416,11.913147941372316,476176,0.015554225482283548,0.01559107754911551,0.015571771310590003,2.420443976965508,1.551262674755506,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.5307653794895,401,427,0,800,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,49.559999999999995,-47.61096491487336,-2.923185307179555,0.004679328296333551,0.0021819965913891792,1.0,2.0,1.0,1.0,0.0,254,317,204,258,185,293,256,256,256,0,0,0,0
414,427,-13,1.0,0,0,0.15,-0.15,254.05000000000234,322.67564609354093,211.79187610846984,257.9500000000094,190.29439334864915,301.6374106909886,160.03820219786758,1,1,1.015938401222229,1.0088889598846436,842.7551592283654,766.2794460323561,1609.0346052607215,4.170076886920015,0.0,66.96496006763769,78.10881922077274,1.0679966431680548,1.0510444526004807,1.0791779715592966,1.0313779355408097,3.9000000000070827,159.99067523679463,0.07945956703362263,0.10193255166271875,0.09016200075131584,0.0012672679976779037,0.0012471527953181868,0.0014083347493490344,0.0013459553703039798,0.0013344489967507134,0.0012942060918595731,0.46496760307242946,0.7175271881538338,1.1824947912262633,0.0007349094838359029,0.0,11.66463147056406,9.952194229406619,346824,0.01384106800514196,0.012987682601872079,0.013434655556378145,12.713402527055438,11.335038222717689,476176,0.015085523224439153,0.014792303619010358,0.014945881630604459,2.431615049802449,-0.9421426705416032,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.5307653794895,401,427,0,800,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,49.68,-47.73096491487336,3.1200000000000223,0.004660340957343578,-1.8987451767316088e-05,1.0,2.0,1.0,1.0,0.0,254,323,212,258,190,302,256,256,256,0,0,0,0
415,427,-12,1.0,0,0,0.15,-0.15,254.20000000000235,327.48840933396053,220.09168159186362,257.80000000000945,196.2302614612907,309.1749786555136,158.67417936984648,1,1,1.0209650993347168,1.0339323282241821,844.7444613843861,768.0444807743318,1612.7889421587179,3.7543368979963816,0.0,67.85602133136307,78.8675154580818,1.0756132826076295,1.0763137791662327,1.0379531202124683,1.1182902492485436,3.6000000000070997,158.6333357106701,0.08032727580144061,0.1026861300774775,0.09097503892422237,0.0012733001893198437,0.0012741294301028554,0.0013514231873211523,0.001456022765922486,0.0013105040266403912,0.0013607509147956444,0.44004287178729856,0.6743714940693315,1.1144143658566301,0.0006909858672300827,0.0,11.73924789889404,10.703130681775479,346824,0.013896803631781716,0.013935560959939086,0.013915260697801154,12.92249940343274,12.160820087014253,476176,0.015297524865987334,0.01583348411638069,0.015552760088293361,2.6409409097774734,1.0348787406738644,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.5307653794895,401,427,0,800,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,49.8,-47.85096491487336,2.8800000000000274,0.009125322103500366,0.004464981146156788,1.0,2.0,1.0,1.0,0.0,254,327,220,258,196,309,256,256,256,0,0,0,0
416,427,-11,1.0,0,0,0.15,-0.15,254.35000000000235,331.27297420688365,228.9079466623544,257.65000000000947,203.02578148343474,315.94774535008963,155.029542336443,1,1,1.0121018886566162,1.010682225227356,846.9121394069131,768.7957731062806,1615.7079125131936,2.918970354475732,0.0,68.66661718329468,79.31353109366569,1.0435947744106144,1.051070769291349,1.0450910584522495,1.0075202437566442,3.300000000007117,154.99441601892283,0.0810787967112874,0.1031659302355465,0.09158842828638551,0.0012322349932797465,0.0012410623491917422,0.0013593871025455958,0.0013105174078751863,0.0012927372680956693,0.0012741108693624609,0.4289957620164769,0.6435992468549224,1.0725950088713994,0.0006638545250440743,0.0,12.130369017893063,10.283421281814059,346824,0.014323054840597592,0.013376011733603059,0.01387242714238059,13.118288455277824,11.626815311768732,476176,0.015489550621466423,0.01512341211865819,0.015315332415842507,2.3313134673394345,-0.3382157234004346,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.5307653794895,401,427,0,800,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,49.92,-47.97096491487336,2.6400000000000183,0.009497355669736862,0.0003720337990671396,1.0,2.0,1.0,1.0,0.0,254,331,229,258,203,316,256,256,256,0,0,0,0
417,427,-10,1.0,0,0,0.15,-0.15,254.50000000000236,333.974908344038,238.1138693748796,257.5000000000095,210.5832152969973,321.8582999115609,149.15642647545627,1,1,1.01058828830719,1.0058331489562988,848.287430338997,770.2379663153794,1618.5253966543764,2.817484141182831,0.0,68.33332820499643,79.90620108201608,1.0435372928252187,1.0119980156278459,1.0361433571965222,1.0796727688780976,3.000000000007134,149.1262537547569,0.08055445095737024,0.10374222587892767,0.0915892512983952,0.001230169463206821,0.0011929895215156317,0.0013452249856666565,0.001401739223584334,0.0012849230875960358,0.0012923311483586206,0.4183967911094933,0.636978216427377,1.0553750075368702,0.0006520595906115626,0.0,12.00745347238596,10.94266555249443,346824,0.014154935040812128,0.014206863373460176,0.014179647148151113,13.069277508786568,12.188366931827005,476176,0.015406661753273581,0.01582415755241592,0.015605343291383111,2.307525415733185,0.5125406735670168,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.5307653794895,401,427,0,800,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,50.04,-48.09096491487336,2.4000000000000234,0.008083980530500412,-0.0014133753720670938,1.0,2.0,1.0,1.0,0.0,255,334,238,258,211,322,256,256,256,0,0,0,0
418,427,-9,1.0,0,0,0.15,-0.15,254.65000000000236,335.5553505608657,247.57704344438594,257.3500000000095,218.79386638485158,326.82163243961355,141.13907705525136,1,1,1.0139870643615723,1.0097661018371582,849.296337375856,772.072241704497,1621.368579080353,2.8431824259764653,0.0,67.90825950387445,80.86455839819655,1.0115971042096277,1.0488426314702228,1.0351059001525087,1.0634366024602002,2.700000000007151,141.11324910159266,0.0799582625231805,0.10473703629037677,0.09175755582142554,0.0011911002787734198,0.0012349548506366116,0.0013406852937327643,0.0013773796608882861,0.001262330497068738,0.0013027754831221139,0.40470524955156517,0.6565341394961884,1.0612393890477536,0.0006545330918215354,0.0,12.413508071817178,10.745092707287824,346824,0.014616227017029472,0.013917211533943982,0.01428336596496809,13.32550262439409,12.127478666661705,476176,0.01569005073725742,0.01570769937264933,0.015698454761898014,2.294380511950795,0.19533685044222082,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.5307653794895,401,427,0,800,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,50.16,-48.21096491487336,2.1600000000000286,0.009102263487875462,0.001018282724544406,1.0,2.0,1.0,1.0,0.0,255,336,248,257,219,327,256,256,256,0,0,0,0
419,427,-8,1.0,0,0,0.15,-0.15,254.80000000000237,335.9915697863804,257.1613626094498,257.20000000000954,227.53964318329884,330.7663566710727,131.09262196909393,1,1,1.0137745141983032,1.0082980394363403,850.8272138416597,774.0882874581605,1624.9155012998203,3.546922219467433,0.0,67.96558925765478,80.68235833714454,1.0295862210569915,1.0381100379851997,1.018971980486406,1.0425562050845487,2.400000000007168,131.07065092816063,0.07988177640766343,0.10422888402313582,0.09148041696684604,0.001210100246333444,0.0012201185165410006,0.0013163511152356508,0.0013468182143769971,0.0012607167572127233,0.001280476579493123,0.3842099130542398,0.6084111901323856,0.9926211031866254,0.0006108755208456049,0.0,12.307653218248355,11.523261188275061,346824,0.014465514287767966,0.014886236331147018,0.014665940713508066,13.060307387785459,12.368574917185533,476176,0.01535012888082819,0.015978248369833446,0.01564935671093643,1.5979678984475747,-0.02409898608480532,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.5307653794895,401,427,0,800,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,50.28,-48.33096491487336,1.9200000000000195,0.008603370748460293,-0.0004988930304534733,1.0,2.0,1.0,1.0,0.0,255,336,257,257,228,331,256,256,256,0,0,0,0
420,427,-7,1.0,0,0,0.15,-0.15,254.95000000000238,335.2772919979857,266.7289782116526,257.05000000000956,236.69475756094118,333.63573670912876,119.16140494585777,1,1,1.0145971775054932,1.0048850774765015,852.5331441348512,774.3232762402149,1626.8564203750661,1.9409190752458017,0.0,68.1854399696775,80.05553881194797,1.0417908370390379,1.0301566402363065,1.0313150091197842,1.0153018206506204,2.100000000007185,119.1428991953388,0.07997981127041326,0.10338774678279539,0.09112111980198531,0.001221994527962011,0.001208347906850831,0.001331892041431856,0.0013112118049459828,0.00127430166558944,0.0012573073046085728,0.36806291936487195,0.5634516072856398,0.9315145266505118,0.0005725855797623209,0.0,12.507058670027693,11.104903115211227,346824,0.014670466193686596,0.014341430066692439,0.014513857209227628,13.143815658950857,11.816611401268599,476176,0.015417366174413262,0.015260565921051775,0.015342735073366155,1.348465274980537,-0.4684552447515351,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.5307653794895,401,427,0,800,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,50.4,-48.45096491487336,1.6800000000000246,0.006132882554084063,-0.0024704879615455866,1.0,2.0,1.0,1.0,0.0,255,335,267,257,237,334,256,256,256,0,0,0,0
421,427,-6,1.0,0,0,0.15,-0.15,255.10000000000238,333.4227904590372,276.14228183538347,256.9000000000096,246.12753399520082,335.38850304032746,105.51690162316245,1,1,0.993503212928772,0.9879693388938904,854.6145554579925,776.3613904120812,1630.9759458700737,4.119525495007565,0.0,68.25958757362072,80.48033462859736,1.0016779252088917,0.9981499673337138,0.9910104502947612,0.9873863782829386,1.800000000007202,105.50154751543751,0.07987178212409447,0.10366349437583376,0.09119688281047578,0.0011720815176990355,0.0011679533901675693,0.0012764808535477867,0.0012718128315974693,0.0012217766795086704,0.001217391556659305,0.3384214195178081,0.5281617469196891,0.8665831664374972,0.0005313279871673412,0.0,12.1962231216918,11.629868285596277,346824,0.014271021999099657,0.01497996735698474,0.014608487309466482,12.804085310131065,12.256734297049029,476176,0.014982292576645,0.015787408349278317,0.01536553599741223,1.234728199892018,0.10039254696063793,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.5307653794895,401,427,0,800,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,50.519999999999996,-48.57096491487336,1.4400000000000297,0.001512859365902841,-0.0046200230717659,1.0,2.0,1.0,1.0,0.0,255,333,276,257,246,335,256,256,256,0,0,0,0
422,427,-5,1.0,0,0,0.15,-0.15,255.2500000000024,330.45473796128704,285.26588449229035,256.7500000000096,255.7023034255827,335.99944610276737,90.35524745524663,1,1,1.0087724924087524,1.0059551000595093,856.4730412755697,778.0179314357233,1634.4909727112931,3.5150268412194237,0.0,68.3832760302572,80.26497561561258,1.036082558772284,1.0308791286165098,1.0245069086552845,1.0376241845250362,1.5000000000072191,90.34279574320705,0.07984288206948342,0.10316597133885422,0.09094467582117753,0.0012097083140284433,0.0012036328978682048,0.001316816576148443,0.001333676439320935,0.0012606918617662733,0.0012655336417736907,0.3327707869599193,0.44977852826558545,0.7825493152255047,0.00047877249143041256,0.0,12.384641453739658,11.046872905566634,346824,0.01446004819403871,0.014198738177128077,0.014335664589470378,13.200434769926883,11.54255328693406,476176,0.015412551398310312,0.014835844805830988,0.015138038979693642,1.3114736975546535,-0.31783155031914845,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.5307653794895,401,427,0,800,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,50.64,-48.69096491487336,1.2000000000000206,0.006496368441730738,0.004983508959412575,1.0,2.0,1.0,1.0,0.0,255,330,285,257,256,336,256,256,256,0,0,0,0
423,427,-4,1.0,0,0,0.15,-0.15,255.4000000000024,326.4158231973679,293.9685638843112,256.60000000000963,265.2813545449074,335.4597788683792,73.89441236164505,1,1,0.9992582201957703,0.9975114464759827,857.5903223290627,778.9539424103913,1636.5442647394539,2.0532920281607403,0.0,68.10105558449258,80.29228417783403,1.0147186866073838,0.9673220938882396,1.0233814670921708,0.9710977261130047,1.2000000000072362,73.88466808663908,0.07940977621988801,0.10307706246325408,0.09067480969477565,0.0011832207759196573,0.0011279536029058302,0.0013137894442454747,0.0012466689918893578,0.0012453681807525255,0.0011844591446537192,0.33458201951175015,0.5154232703937247,0.8500052899054749,0.0005193903447767723,0.0,11.985103578847866,10.973793703085063,346824,0.013975325125286446,0.014087859506979057,0.014028888662897296,12.883967843738798,12.089112071408138,476176,0.015023452933503515,0.015519675058065221,0.015259642194354434,2.014182633214009,0.23009185828599144,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.5307653794895,401,427,0,800,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,50.76,-48.81096491487336,0.9600000000000257,0.011258062906563282,0.004761694464832544,1.0,2.0,1.0,1.0,0.0,255,326,294,257,265,335,256,256,256,0,0,0,0
424,427,-3,1.0,0,0,0.15,-0.15,255.5500000000024,321.36413678092475,302.1251517383364,256.45000000000965,274.72691446362853,333.7772632243636,56.37106231921499,1,1,1.00379478931427,0.994317889213562,859.7124682351206,780.7454729820153,1640.4579412171358,3.9136764776819746,0.0,68.89986176664699,80.56840072927213,1.0229451745861429,1.0047057586563333,1.0003041822813905,1.009679194042733,0.9000000000072532,56.363877324016734,0.08014291325574176,0.10319419518571828,0.09111374253522236,0.0011898689531467618,0.0011686532367256044,0.001281216756160982,0.0012932245257680668,0.0012333442425024228,0.0012279406268742826,0.32999949022933306,0.4848677739151062,0.8148672641444392,0.0004967315794392442,0.0,12.24475194167331,10.813576869766694,346824,0.014242845595586395,0.01385032285677534,0.01405603169218218,13.249304599315394,11.64831056189854,476176,0.01541132074833636,0.014919472433709325,0.015177234682860058,1.8392863497739285,-0.07546475393300156,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.5307653794895,401,427,0,800,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,50.879999999999995,-48.93096491487336,0.7200000000000308,0.002596493810415268,-0.008661569096148014,1.0,2.0,1.0,1.0,0.0,256,321,302,256,275,334,256,256,256,0,0,0,0
425,427,-2,1.0,0,0,0.15,-0.15,255.7000000000024,315.3723357451026,309.61833406746996,256.3000000000097,283.9031302598673,330.9760983360756,38.03715273814933,1,1,1.0081936120986938,1.0096498727798462,861.2753135504577,781.6777903236622,1642.9531038741197,2.4951626569838936,0.0,68.92285874425102,80.40526374623623,1.0224412821248858,1.0291506192517943,1.0195890562532917,1.0371200098040774,0.6000000000072703,38.03242022834324,0.08002418931541,0.10286241305761476,0.09089006992248784,0.0011871247974240063,0.001194914800250455,0.0013043597616239275,0.0013267871015941815,0.0012429023893396735,0.0012576564870802208,0.30136977311891067,0.429045175288721,0.7304149484076317,0.0004445744353172934,0.0,11.893853810110917,10.628533685076944,346824,0.013809584023812965,0.013597077743089093,0.013708478618214701,12.786643776205826,11.896194993550925,476176,0.014846174707475472,0.015218796210936428,0.015023459106382316,2.1604512745688886,-0.2147763914571854,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.5307653794895,401,427,0,800,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,51.0,-49.05096491487336,0.48000000000002174,-0.0006930843810550869,-0.0032895782496780157,1.0,2.0,1.0,1.0,0.0,256,315,310,256,284,331,256,256,256,0,0,0,0
426,427,-1,1.0,0,0,0.15,-0.15,255.8500000000024,308.5265985361817,316.3403384662267,256.1500000000097,292.67802291507405,327.0965725970057,19.156302406626093,1,1,1.0142719745635986,1.0038788318634033,862.6659891078434,783.1813280930601,1645.8473172009035,2.894213326783756,0.0,68.66570759187167,81.18383356960925,1.018451235886019,1.0426557608006592,1.0245934103150844,1.0196845520160822,0.3000000000072873,19.153953166229268,0.07959709604743391,0.10365905143229184,0.09104704889414063,0.0011805858220274629,0.0012086436395608426,0.001308245451675704,0.0013019776077895957,0.0012413330354821208,0.0012530568852061972,0.2814167133017624,0.37877247709122197,0.6601891903929844,0.00040112420119004075,0.0,12.23200671108189,10.879106134751346,346824,0.014179307942500479,0.01389091611931106,0.01404207583795704,13.169234997414623,11.902653955192548,476176,0.015265740348746145,0.01519782651633674,0.015233423350136135,1.9607761067739347,0.38905018285042203,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.5307653794895,401,427,0,800,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,51.12,-49.17096491487336,0.24000000000002686,0.0022149975411593914,0.002908081980422139,1.0,2.0,1.0,1.0,0.0,256,309,316,256,293,327,256,256,256,0,0,0,0
427,427,0,1.0,0,0,0.15,-0.15,256.0000000000024,300.92538553239797,322.19448417176017,256.0000000000097,300.9253855323958,322.19448417176164,7.78588854517706e-12,1,1,2.0154647827148438,1.9842472076416016,866.6261395067359,786.9660698208638,1653.5922093275997,7.744892126696186,0.0,71.01294791877997,83.65611180738436,4.077820333747791,4.077820333747791,3.9599631252319183,3.9599631252319183,7.332801033044234e-12,2.6172675537103118e-12,0.08194184860290374,0.10630205674105721,0.09353518893818286,0.00470539734246741,0.00470539734246741,0.005031936289366726,0.005031936289366726,0.004860801480340858,0.004860801480340858,4.365387281228038,4.303438507601074,8.668825788829112,0.005242420555642381,0.0,12.108164622241551,10.721904635994983,346824,0.013971612521557718,0.013624354399975063,0.01380634785859321,12.985635866038043,11.875650144058708,476176,0.014984126688619339,0.01509042206452679,0.015034714042470051,2.0312167518602173,-0.21060294251041967,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.78588854517706e-12,427,427,0,800,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,51.239999999999995,-49.290964914873356,3.197442310920451e-14,0.008349383249878883,0.006134386174380779,2.0,4.0,1.0,1.0,0.0,256,301,322,256,301,322,256,256,256,0,0,0,0
