# producer=CAELIX
# when=2026-02-16T07:30:41
# cwd=
# python=
# command= /core.py --out _Output/08_solitons/08E_sine_gordon_breather_baseline/20260216_073040 --soliton --traffic-mode sine_gordon --traffic-boundary sponge --traffic-sponge-width 24 --traffic-sponge-strength 0.2 --n 192 --traffic-iters 1 --traffic-c2 0.31 --traffic-dt 0.05 --traffic-gamma 0.0 --traffic-decay 0.0 --soliton-steps 15000 --soliton-sigma-start 3.8 --soliton-sigma-stop 4.2 --soliton-sigma-steps 3 --soliton-sg-k-start 0.42 --soliton-sg-k-stop 0.48 --soliton-sg-k-steps 11 --soliton-sg-amp-start 4.75 --soliton-sg-amp-stop 5.25 --soliton-sg-amp-steps 3 --soliton-lambda-start 0.0 --soliton-lambda-stop 0.0 --soliton-lambda-steps 1
# run_id=20260216_073040
# experiment=08E_sine_gordon_breather_baseline
# artefact=soliton_scan
# n=192
# seed=6174
# traffic_mode=sine_gordon
# traffic_c2=0.31
# traffic_gamma=0.0
# traffic_dt=0.05
# traffic_decay=0.0
# traffic_boundary=sponge
# traffic_sponge_width=24
# traffic_sponge_strength=0.2
# soliton_k=0.01
# soliton_lambda_start=0.0
# soliton_lambda_stop=0.0
# soliton_lambda_steps=1
# soliton_steps=15000
# soliton_sigma=4.0
# soliton_sigma_start=3.8
# soliton_sigma_stop=4.2
# soliton_sigma_steps=3
# soliton_amp=100.0
# soliton_init_vev=0
# soliton_vev_sign=1
# soliton_sg_k_start=0.42
# soliton_sg_k_stop=0.48
# soliton_sg_k_steps=11
# soliton_sg_amp_start=4.75
# soliton_sg_amp_stop=5.25
# soliton_sg_amp_steps=3
idx,lambda,k,sigma,amp,sg_k,sg_amp,init_vev,vev_sign,phi0,steps,traffic_mode,traffic_boundary,traffic_sponge_width,traffic_sponge_strength,traffic_inject,traffic_decay,traffic_gamma,traffic_dt,traffic_c2,crop_r,src_peak,E_land,E_final,E_ratio,Rg_land,Rg_final,Rg_ratio,Rg_dev_land,Rg_dev_final,Rg_dev_ratio,peak_final,peak_final_crop,peak_dev_land,peak_dev_final,peak_dev_ret,peak_land,peak_land_over_pi,peak_final_over_pi,peak_ret,peak_ret_crop,peak_x_land,peak_y_land,peak_z_land,peak_r_land,peak_x_final,peak_y_final,peak_z_final,peak_r_final,peak_move,cm_dx_land,cm_dy_land,cm_dz_land,cm_r_land,cm_dx_final,cm_dy_final,cm_dz_final,cm_r_final,frac_abs_phi_gt_pi_over2_land,frac_abs_phi_gt_pi_land,frac_abs_phi_gt_2pi_land,frac_abs_phi_gt_pi_over2_final,frac_abs_phi_gt_pi_final,frac_abs_phi_gt_2pi_final,outer_shell_abs_ratio_land,outer_shell_abs_ratio_final,E_land_phys,E_final_phys,E_ratio_phys,E_land_phys_shifted,E_final_phys_shifted,E_ratio_phys_shifted,mean_phi_land,mean_phi_final,mean_abs_phi_land,mean_abs_phi_final,mean_phi_outer_land,mean_phi_outer_final,mean_abs_phi_outer_land,mean_abs_phi_outer_final,mean_phi_shell_land,mean_phi_shell_final,mean_abs_phi_shell_land,mean_abs_phi_shell_final,phi_std_shell_land,phi_std_shell_final,delta_outer_shell_land,delta_outer_shell_final,phi_std_outer_land,phi_std_outer_final,phi_p50_outer_land,phi_p50_outer_final,phi_std_land,phi_std_final,phi_p01_land,phi_p01_final,phi_p05_land,phi_p05_final,phi_p16_land,phi_p16_final,phi_p50_land,phi_p50_final,phi_p84_land,phi_p84_final,phi_p95_land,phi_p95_final,phi_p99_land,phi_p99_final,E_land_kin,E_land_grad,E_land_stiff,E_land_phi4,E_land_sine,E_final_kin,E_final_grad,E_final_stiff,E_final_phi4,E_final_sine,vev_theory,mean_phi_final_err,mean_phi_final_abs_err,vel_abs_max_land,vel_abs_max_final,vel_abs_ratio,E_land_kin_frac,E_final_kin_frac,candidate_score,cm_v,peak_v,vel_rms_land,vel_rms_final,vel_rms_ratio,lap_abs_max_land,lap_abs_max_final,lap_abs_ratio,dE_fast,dE_fast_per_step,dE_phys_shifted,dE_phys_shifted_per_step,status,fail_kind,fail_msg,wall_s,tail_win,tail_vel_rms_min,tail_vel_rms_mean,tail_vel_rms_max,tail_lap_abs_max,tail_dE_phys_shifted_per_step_mean,tail_dE_phys_shifted_per_step_abs_max,tail_frac_abs_phi_gt_pi_min,tail_frac_abs_phi_gt_pi_max,tail_frac_abs_phi_gt_2pi_min,tail_frac_abs_phi_gt_2pi_max,tail_peak_dev_max
26,0.0,0.4673506466952807,3.8,5.25,0.4673506466952807,5.25,0,1,0.0,15000,sine_gordon,sponge,24,0.2,1.0,0.0,0.0,0.05,0.31,22,5.25,8442.6455078125,1388.138427734375,0.1644198404931067,4.654030105625947,2.4561264951562354,0.5277418580054279,4.654030105625947,2.4561264951562354,0.5277418580054279,4.5577712059021,4.5577712059021,0.26249998807907104,4.5577712059021,17.362938715750317,0.26249998807907104,0.08355634132869552,1.4507836338024558,17.362938715750317,17.362938715750317,96,96,96,0.0,95,95,95,1.7320508075688772,1.7320508075688772,-1.6874309563955652e-16,2.1092886954944565e-17,0.0,1.700562912864872e-16,-0.7341643793175495,-0.7341643793175494,-0.7341643793175493,1.271610006085265,0.0,0.0,0.0,0.0004170096021947874,8.779149519890261e-05,0.0,321753905.15476465,3.0747710228532057,4216.041779950528,519.4009189848036,0.12319634057110754,4216.041779950528,519.4009189848036,0.12319634057110754,0.00248918030411005,-0.004626499023288488,0.0024891800712794065,0.0050728097558021545,0.00032175390515476465,0.0003713627811521292,0.00032175390515476465,0.002384873339906335,0.0,0.0004827384242330869,0.0,0.0007756263211491249,0.0,0.0013394974118827961,0.00032175390515476465,-0.00011137564308095772,0.005455418489873409,0.02326229214668274,0.0,0.0011583775049075484,0.014994966797530651,0.06424923986196518,0.0,-0.05210528522729874,0.0,-0.0035321859177201986,0.0,-0.002195562329143286,0.0,-0.0010668019531294703,9.128779493039474e-05,0.0002926283236593034,0.006685163825750351,0.0015572464326396585,0.07546837627887726,0.003124589566141329,4210.7958984375,0.33607499361038207,0.0,0.0,4.909806519417257,432.8038330078125,34.429982833862304,0.0,0.0,52.167103143128884,0.0,-0.004626499023288488,0.004626499023288488,5.25,8.016134262084961,1.5268827165876115,0.9987557330342468,0.8332750620729558,0.2371060865893164,8.477965238250983e-05,0.00011547775235474879,0.30400331648934703,0.09746344596246154,0.3205999430794923,0.05360257625579834,6.187013626098633,115.42381091112885,-7054.507080078125,-0.47033182746037233,-3696.6408609657237,-0.24645915467469323,ok,,,2492.927343749907,512,0.010863721917103844,0.12473563291169079,0.2126971759591438,8.419904708862305,-2.9342824465520074,54.96745208006085,0.0,0.00012071330589849109,0.0,0.0,5.426970958709717
27,0.0,0.47363309683101196,3.8,4.75,0.47363309683101196,4.75,0,1,0.0,15000,sine_gordon,sponge,24,0.2,1.0,0.0,0.0,0.05,0.31,22,4.75,6911.10009765625,4182.28857421875,0.605155259672347,4.654030097291366,31.3855841636217,6.743743273574452,4.654030097291366,31.3855841636217,6.743743273574452,0.16456475853919983,0.16456475853919983,0.23749999701976776,0.16456475853919983,0.6929042551756439,0.23749999701976776,0.0755985970200129,0.052382589560475694,0.6929042551756439,0.6929042551756439,96,96,96,0.0,75,75,76,35.805027579936315,35.805027579936315,0.0,-2.5767211162056015e-17,0.0,2.5767211162056015e-17,-14.257097840555037,-14.25709784055504,-14.25709784055504,24.694017828321854,0.0,0.0,0.0,0.0,0.0,0.0,291110689.6885372,2.373437139133893,3451.282386653047,1631.1115773283154,0.4726102922311494,3451.282386653047,1631.1115773283154,0.4726102922311494,0.0022521151695400476,0.0008562716539017856,0.0022521154023706913,0.0012830785708501935,0.0002911106566898525,-0.0009351423941552639,0.00029111068579368293,0.001763486536219716,-8.919526336488509e-21,-0.0005989567808692054,-1.3379289504732764e-20,0.0007430095808182241,0.0,0.0012139140612713118,0.0002911106566898525,-0.00033618561328605846,0.004935854580253363,0.00197648536413908,0.0,-0.0013856333680450916,0.013566874898970127,0.00260101817548275,0.0,-0.002057124627754092,0.0,-0.0012291308958083391,0.0,-0.0005284781218506396,0.0,0.0007147581782191992,8.259371679741889e-05,0.0020988580211997038,0.006048481911420822,0.0030496055260300636,0.0682809129357338,0.003992892801761627,3446.9326171875,0.27510905027389526,0.0,0.0,4.074660415273393,1630.846435546875,0.10348425090312957,0.0,0.0,0.16165753053730944,0.0,0.0008562716539017856,0.0008562716539017856,4.75,14.67438793182373,3.0893448277523645,0.9987396657305213,0.9998374471831812,0.02087275558793639,0.0016463776137290388,0.002387160982727936,0.27505061725150315,0.18919200172948633,0.6878443088767596,0.048497557640075684,0.2990722060203552,6.166747782226843,-2728.8115234375,-0.1819328970889726,-1820.1708093247316,-0.12135281080903604,ok,,,2585.9944052919745,512,0.012392686176137164,0.11878809622412113,0.20099844576223252,8.897781372070312,2.979977140440677,52.06425325221458,0.0,0.00010973936899862826,0.0,0.0,5.535175323486328
28,0.0,0.47363309683101196,3.8,4.993746088859544,0.47363309683101196,4.993746088859544,0,1,0.0,15000,sine_gordon,sponge,24,0.2,1.0,0.0,0.0,0.05,0.31,22,4.993746280670166,7638.5849609375,1255.4002685546875,0.16434984685967405,4.654029849930625,11.00244771326543,2.3640690042908594,4.654029849930625,11.00244771326543,2.3640690042908594,4.338958263397217,4.338958263397217,0.2496873140335083,4.338958263397217,17.377567940095364,0.2496873140335083,0.07947794051154243,1.3811333109781863,17.377567940095364,17.377567940095364,96,96,96,0.0,90,90,90,10.392304845413264,10.392304845413264,-1.8650551407258686e-16,0.0,0.0,1.8650551407258686e-16,-6.236388514474478,-6.236388514474475,-6.236388514474477,10.801741762808788,0.0,0.0,0.0,0.0003840877914951989,7.681755829903978e-05,0.0,306049022.13336694,2.9952927412131154,3814.574682974336,470.8867737541859,0.12344410920984293,3814.574682974336,470.8867737541859,0.12344410920984293,0.0023676822893321514,-0.002889539347961545,0.002367682522162795,0.00463139871135354,0.0003060490416828543,-0.0014585069147869945,0.00030604901257902384,0.002262174617499113,-2.675857900946553e-20,-0.0005970007292909872,-3.121834217770978e-20,0.0007552432466375968,0.0,0.0012543343879217604,0.0003060490416828543,-0.0008615061854960073,0.0051891375333070755,0.02193520776927471,0.0,-0.0015078510623425245,0.014263059012591839,0.0608222670853138,0.0,-0.04632890224456787,0.0,-0.002680421806871891,0.0,-0.0008846965502016246,0.0,0.0006143861101008952,8.683202031534165e-05,0.0018650569254532456,0.006358859594911337,0.0028010107111185807,0.07178474962711334,0.003571680746972561,3809.767822265625,0.30406791031360625,0.0,0.0,4.502792798397268,390.6271667480469,31.60814842224121,0.0,0.0,48.65145858389788,0.0,-0.002889539347961545,0.002889539347961545,4.993746280670166,8.22959041595459,1.647979283170584,0.9987398698129661,0.8295564635076447,0.23208322647605514,0.0007201641284624834,0.0006928665141284928,0.28916484203639525,0.09259285268499791,0.32020785110986577,0.050986289978027344,5.504570007324219,107.96176795166751,-6383.1846923828125,-0.42557401776003817,-3343.6879092201502,-0.22292738910728382,ok,,,2674.8902663327754,512,0.01013551191189379,0.11860331635559239,0.21399978272077283,9.00047492980957,0.13573543084976858,55.14764903890602,0.0,0.00012071330589849109,0.0,0.0,5.653472900390625
29,0.0,0.47363309683101196,3.8,5.25,0.47363309683101196,5.25,0,1,0.0,15000,sine_gordon,sponge,24,0.2,1.0,0.0,0.0,0.05,0.31,22,5.25,8442.6455078125,2930.44677734375,0.3471005355645961,4.654030105625947,2.6263856550812896,0.5643250248653155,4.654030105625947,2.6263856550812896,0.5643250248653155,2.9529576301574707,2.9529576301574707,0.26249998807907104,2.9529576301574707,11.249362911467912,0.26249998807907104,0.08355634132869552,0.9399556071609808,11.249362911467912,11.249362911467912,96,96,96,0.0,97,97,97,1.7320508075688772,1.7320508075688772,-1.6874309563955652e-16,2.1092886954944565e-17,0.0,1.700562912864872e-16,0.8808873855723837,0.8808873855723837,0.8808873855723836,1.525741707557884,0.0,0.0,0.0,0.00021947873799725651,0.0,0.0,321753905.15476465,2.825758523369929,4216.107780960374,1353.118781193529,0.3209402727568094,4216.107780960374,1353.118781193529,0.3209402727568094,0.00248918030411005,-0.0017399343196302652,0.0024891800712794065,0.003698064712807536,0.00032175390515476465,-0.0013401212636381388,0.00032175390515476465,0.0022149691358208656,0.0,-0.0006140884454119295,0.0,0.0007838494035058559,0.0,0.0013110889462538296,0.00032175390515476465,-0.0007260328182262093,0.005455418489873409,0.015283819288015366,0.0,-0.001515952288173139,0.014994966797530651,0.04223215579986572,0.0,-0.03101208619773388,0.0,-0.002716665156185627,0.0,-0.0009656286565586925,0.0,0.0007182914414443076,9.128779493039474e-05,0.0020924347918480635,0.006685163825750351,0.00297965994104743,0.07546837627887726,0.003987255040556192,4210.7958984375,0.33607499361038207,0.0,0.0,4.975807529263808,1307.7314453125,15.73930679321289,0.0,0.0,29.64802908781619,0.0,-0.0017399343196302652,0.0017399343196302652,5.25,12.047298431396484,2.2947235107421875,0.998740098024329,0.9664572419569886,0.2763438079984299,0.00010172289536354982,0.00011547775235474879,0.30400331648934703,0.16941642802807358,0.5572848019702782,0.05360257625579834,3.7558698654174805,70.06883116016644,-5512.19873046875,-0.3675044156589606,-2862.988999766845,-0.19087865856169378,ok,,,2763.8081270828843,512,0.011311969007789233,0.13009998545720713,0.2118785340545066,8.726259231567383,0.7744994456955445,55.45558486990835,0.0,0.00012071330589849109,0.0,0.0,5.531408786773682
30,0.0,0.48,3.8,4.75,0.48,4.75,0,1,0.0,15000,sine_gordon,sponge,24,0.2,1.0,0.0,0.0,0.05,0.31,22,4.75,6911.10009765625,4126.99560546875,0.5971546565890908,4.654030097291366,24.046680013455266,5.166850989522043,4.654030097291366,24.046680013455266,5.166850989522043,0.1624295860528946,0.11570020020008087,0.23749999701976776,0.11570020020008087,0.48715874379758767,0.23749999701976776,0.0755985970200129,0.051702943049377115,0.683914055120494,0.48715874379758767,96,96,96,0.0,118,118,119,38.691084244306204,38.691084244306204,0.0,-2.5767211162056015e-17,0.0,2.5767211162056015e-17,5.713648068786477,5.713648068786476,5.713648068786475,9.896328751705973,0.0,0.0,0.0,0.0,0.0,0.0,291110689.6885372,2.2603028975363695,3451.3371610522267,763.9570910392702,0.221351046099002,3451.3371610522267,763.9570910392702,0.221351046099002,0.0022521151695400476,-0.0007973102619871497,0.0022521154023706913,0.001269086147658527,0.0002911106566898525,0.0009798252722248435,0.00029111068579368293,0.0016812046524137259,-8.919526336488509e-21,0.0006371632322307642,-1.3379289504732764e-20,0.0007437961752762702,0.0,0.0011614005188503127,0.0002911106566898525,0.0003426620399940793,0.004935854580253363,0.001938974834047258,0.0,0.0011575504904612899,0.013566874898970127,0.0015852618962526321,0.0,-0.004095630943775177,0.0,-0.0029634356033056974,0.0,-0.002178146969527006,0.0,-0.0007737432024441659,8.259371679741889e-05,0.0005266097723506391,0.006048481911420822,0.0012594439322128892,0.0682809129357338,0.002188475802540779,3446.9326171875,0.27510905027389526,0.0,0.0,4.129434814453125,763.8228759765625,0.06538268432021141,0.0,0.0,0.06883237838745117,0.0,-0.0007973102619871497,0.0007973102619871497,4.75,14.731021881103516,3.1012677644428455,0.998723815246325,0.9998243159671114,0.00961392552600353,0.0006597992367295135,0.0025795775881262886,0.27505061725150315,0.12947698515927475,0.47073875511750796,0.048497557640075684,0.1047811210155487,2.1605442854087857,-2784.1044921875,-0.18561934076855124,-2687.380070012957,-0.17917061604193324,ok,,,2852.6417449996807,512,0.011721919972458484,0.10020733288450571,0.18189825107357271,8.950042724609375,0.8516032905108797,42.46479809493758,0.0,0.00010973936899862826,0.0,0.0,5.534566402435303
31,0.0,0.48,3.8,4.993746088859544,0.48,4.993746088859544,0,1,0.0,15000,sine_gordon,sponge,24,0.2,1.0,0.0,0.0,0.05,0.31,22,4.993746280670166,7638.5849609375,816.4952392578125,0.10689090236388525,4.654029849930625,14.118260381310124,3.0335560442356373,4.654029849930625,14.118260381310124,3.0335560442356373,5.464244365692139,5.464244365692139,0.2496873140335083,5.464244365692139,21.884349178263943,0.2496873140335083,0.07947794051154243,1.7393230021238841,21.884349178263943,21.884349178263943,96,96,96,0.0,88,88,88,13.856406460551018,13.856406460551018,-1.8650551407258686e-16,0.0,0.0,1.8650551407258686e-16,-8.062469554465146,-8.062469554465148,-8.062469554465146,13.964606902810843,0.0,0.0,0.0,0.0004279835390946502,0.00010973936899862826,0.0,306049022.13336694,2.9406121883728837,3814.6352126246693,208.86256835937502,0.05475295977663526,3814.6352126246693,208.86256835937502,0.05475295977663526,0.0023676822893321514,0.0034522719215601683,0.002367682522162795,0.005235012155026197,0.0003060490416828543,0.0015639797784388065,0.00030604901257902384,0.002240988425910473,-2.675857900946553e-20,0.0006433912986076632,-3.121834217770978e-20,0.0007620822738308302,0.0,0.0012094093274337492,0.0003060490416828543,0.0009205884798311433,0.0051891375333070755,0.025352951139211655,0.0,0.0012503814650699496,0.014263059012591839,0.07035123556852341,0.0,-0.004359799902886152,0.0,-0.002881924156099558,0.0,-0.002012496581301093,0.0,-0.000515547813847661,8.683202031534165e-05,0.0008996083051897585,0.006358859594911337,0.0024353978224098682,0.07178474962711334,0.056374628096818924,3809.767822265625,0.30406791031360625,0.0,0.0,4.563322448730468,108.69182586669922,41.57927032470703,0.0,0.0,58.591472167968746,0.0,0.0034522719215601683,0.0034522719215601683,4.993746280670166,5.09196138381958,1.0196676197846868,0.9987240220656132,0.5203987805018317,0.19638356544843685,0.0009310358625782281,0.0009238220188379903,0.28916484203639525,0.04884214038309287,0.16890760314819128,0.050986289978027344,8.436323165893555,165.46258159848867,-6822.0897216796875,-0.4548363038655702,-3605.7726442652943,-0.24040086967566465,ok,,,2947.303995832801,512,0.012579811386414435,0.12150644813210448,0.2105081915991373,8.736740112304688,-3.295216054986433,56.27352514013648,0.0,0.00012071330589849109,0.0,0.0,5.555269241333008
32,0.0,0.48,3.8,5.25,0.48,5.25,0,1,0.0,15000,sine_gordon,sponge,24,0.2,1.0,0.0,0.0,0.05,0.31,22,5.25,8442.6455078125,652.5482788085938,0.07729191971932857,4.654030105625947,2.109115850169439,0.4531805343544876,4.654030105625947,2.109115850169439,0.4531805343544876,5.499720096588135,5.499720096588135,0.26249998807907104,5.499720096588135,20.951315605132493,0.26249998807907104,0.08355634132869552,1.7506152779876756,20.951315605132493,20.951315605132493,96,96,96,0.0,96,96,96,0.0,0.0,-1.6874309563955652e-16,2.1092886954944565e-17,0.0,1.700562912864872e-16,0.15403818892010787,0.15403818892010787,0.15403818892010784,0.2668019695155201,0.0,0.0,0.0,0.0004279835390946502,0.00010973936899862826,0.0,321753905.15476465,2.978281301196284,4216.174669201374,113.62507736206055,0.026949803145509474,4216.174669201374,113.62507736206055,0.026949803145509474,0.00248918030411005,-0.005091415252536535,0.0024891800712794065,0.005713440477848053,0.00032175390515476465,0.0004907934344373643,0.00032175390515476465,0.0023611702490597963,0.0,0.0006660730853649288,0.0,0.0007927962496803461,0.0,0.0012693608835974755,0.00032175390515476465,-0.00017527965092756443,0.005455418489873409,0.025839874520897865,0.0,0.0012445292668417096,0.014994966797530651,0.07147421687841415,0.0,-0.06025390326976776,0.0,-0.004765730816870928,0.0,-0.0026318535674363375,0.0,-0.0010208056773990393,9.128779493039474e-05,0.0008276489679701626,0.006685163825750351,0.0017769074765965343,0.07546837627887726,0.0025778510607779026,4210.7958984375,0.33607499361038207,0.0,0.0,5.042695770263672,10.82583999633789,42.752479553222656,0.0,0.0,60.0467578125,0.0,-0.005091415252536535,0.005091415252536535,5.25,1.2581183910369873,0.2396415982927595,0.9987242533372336,0.09527685479009092,0.2498359301099266,1.7787983833290214e-05,0.0,0.30400331648934703,0.015414414079626583,0.05070475630869224,0.05360257625579834,8.741127014160156,163.0728898634719,-7790.097229003906,-0.5193744402296091,-4102.5495918393135,-0.2735215408920137,ok,,,3052.5598485418595,512,0.01033864154061391,0.11766148674963031,0.2122248150124716,8.779605865478516,-3.7344489097316322,55.63247354820371,0.0,0.00010973936899862826,0.0,0.0,5.509682655334473
33,0.0,0.42,4.0,4.75,0.42,4.75,0,1,0.0,15000,sine_gordon,sponge,24,0.2,1.0,0.0,0.0,0.05,0.31,24,4.75,8060.767578125,3698.1298828125,0.4587813563621834,4.898979175672834,3.18592672403176,0.6503246104519723,4.898979175672834,3.18592672403176,0.6503246104519723,1.4133646488189697,1.4133646488189697,0.23749999701976776,1.4133646488189697,5.951009122334143,0.23749999701976776,0.0755985970200129,0.44988794050175956,5.951009122334143,5.951009122334143,96,96,96,0.0,96,96,96,0.0,0.0,0.0,-2.209216180945842e-17,0.0,2.209216180945842e-17,0.29771429803857424,0.29771429803857424,0.29771429803857424,0.5156562903425139,0.0,0.0,0.0,0.0,0.0,0.0,262272076.1257471,3.270189264655941,4024.836679224372,1777.5427453994753,0.4416434471925023,4024.836679224372,1777.5427453994753,0.4416434471925023,0.002034599892795086,-0.0018548235530033708,0.002034599892795086,0.0024652425199747086,0.00026227207854390144,0.0012662438675761223,0.00026227207854390144,0.002396564930677414,-4.610011075105087e-21,0.0003860323320830622,9.220022150210174e-21,0.0007328520563959985,0.0,0.0013059016681466204,0.00026227207854390144,0.0008802115354930602,0.0046857502311468124,0.007296469993889332,0.0,0.0009405232267454267,0.012912075966596603,0.019035378471016884,0.0,-0.0147459227591753,0.0,-0.002808694262057543,0.0,-0.0019661581609398127,0.0,-0.001224316074512899,4.832373815588653e-05,0.0003390761266928166,0.0047775013372302055,0.0022427805233746767,0.06392225623130798,0.0043480731546878815,4020.33251953125,0.2898322623968124,0.0,0.0,4.214327430725097,1765.2374267578125,3.803583068847656,0.0,0.0,8.50173557281494,0.0,-0.0018548235530033708,0.0018548235530033708,4.75,11.533353805541992,2.4280744853772616,0.9988809087046012,0.9930773430492681,0.20943313090351687,3.437937798136635e-05,0.0,0.26142786576238597,0.17322973900089925,0.6626292055581758,0.04384255409240723,1.8028755187988281,41.12158965462861,-4362.6376953125,-0.29086190381442095,-2247.2939338248966,-0.14982958422727494,ok,,,3141.0215132916346,512,0.019227542965785608,0.11486449230774602,0.18950668678279353,7.738689422607422,2.8571458233004114,51.629372455477714,0.0,9.349845727545496e-05,0.0,0.0,5.264894485473633
34,0.0,0.42,4.0,4.993746088859544,0.42,4.993746088859544,0,1,0.0,15000,sine_gordon,sponge,24,0.2,1.0,0.0,0.0,0.05,0.31,24,4.993746280670166,8909.26953125,1983.4881591796875,0.22263196238731342,4.898979205186534,2.8049312115070504,0.5725542187518327,4.898979205186534,2.8049312115070504,0.5725542187518327,4.000821590423584,4.000821590423584,0.2496873140335083,4.000821590423584,16.023327440202547,0.2496873140335083,0.07947794051154243,1.2735010650893834,16.023327440202547,16.023327440202547,96,96,96,0.0,97,97,97,1.7320508075688772,1.7320508075688772,-1.5990515725424052e-16,-1.9988144656780065e-17,0.0,1.6114957413323735e-16,0.8618768241775424,0.8618768241775426,0.8618768241775424,1.4928144493416118,0.0,0.0,0.0,0.00025499579256942263,3.399943900925635e-05,0.0,275730594.50808144,3.7089324179581276,4448.5038392806055,826.401268157959,0.18577060917892818,4448.5038392806055,826.401268157959,0.18577060917892818,0.002139005810022354,-0.00393553264439106,0.0021390055771917105,0.0046393414959311485,0.00027573059196583927,0.0010308126220479608,0.00027573059196583927,0.002803443232551217,4.610011075105087e-21,0.00038388474415136214,-9.220022150210174e-21,0.0007558625806359825,0.0,0.0013481644947762425,0.00027573059196583927,0.0006469278778965986,0.004926200024783611,0.01953110843896866,0.0,0.0009168818942271173,0.013574659824371338,0.053714074194431305,0.0,-0.04410088211297989,0.0,-0.003954713232815266,0.0,-0.0020715482067316772,0.0,-0.001263403333723545,5.080347182229161e-05,0.0003529406094457954,0.005022658966481686,0.0027322727255523205,0.06720243394374847,0.004947073291987181,4443.5263671875,0.32034093618392945,0.0,0.0,4.657131156921387,751.1036987304688,27.269640808105468,0.0,0.0,48.02792861938477,0.0,-0.00393553264439106,0.00393553264439106,4.993746280670166,9.40970230102539,1.8842972334114256,0.9988810907502981,0.9088849783648956,0.28565632844238775,9.952759846267162e-05,0.00011547775235474879,0.2748430391770927,0.11299801410455461,0.41113653248371096,0.04609251022338867,4.43385124206543,96.19461427847263,-6925.7813720703125,-0.46174954144078356,-3622.1025711226466,-0.24148960404844633,ok,,,3229.514053999912,512,0.015933252533353988,0.11551409922259605,0.1897374447533836,7.443653106689453,-0.7457680208819065,50.92360196143389,0.0,9.349845727545496e-05,0.0,0.0,5.1820855140686035
35,0.0,0.42,4.0,5.25,0.42,5.25,0,1,0.0,15000,sine_gordon,sponge,24,0.2,1.0,0.0,0.0,0.05,0.31,24,5.25,9847.087890625,4463.7060546875,0.45330214417373155,4.898978978212414,24.4906524071257,4.9991340065031435,4.898978978212414,24.4906524071257,4.9991340065031435,0.050301577895879745,0.050301577895879745,0.26249998807907104,0.050301577895879745,0.19162506735325166,0.26249998807907104,0.08355634132869552,0.016011489534902563,0.19162506735325166,0.19162506735325166,96,96,96,0.0,97,98,98,3.0,3.0,2.893522124106783e-16,1.8084513275667395e-17,0.0,2.899168026302927e-16,0.12736149076419565,0.12736149076419645,0.1273614907641964,0.22059657293130208,0.0,0.0,0.0,0.0,0.0,0.0,289879649.30032724,3.2072836241099276,4916.766044650078,2153.007162435055,0.4378909109937694,4916.766044650078,2153.007162435055,0.4378909109937694,0.002248768461868167,-0.0005662410403601825,0.002248768461868167,0.0015370668843388557,0.00028987968107685447,0.0015004106098785996,0.000289879651973024,0.002519498346373439,1.8440044300420348e-20,0.00039392597286734294,9.220022150210174e-21,0.0007855552044809745,0.0,0.0014006851524898006,0.00028987968107685447,0.0011064846370112567,0.005178987514227629,0.0027955828700214624,0.0,0.0009478072170168161,0.014271242544054985,0.001969042234122753,0.0,-0.0048661259934306145,0.0,-0.0027419438119977713,0.0,-0.0018378307577222586,0.0,-0.0009955719579011202,5.3410447435453534e-05,0.0008957255631685257,0.005280395969748497,0.0031204146798700094,0.07065092027187347,0.005901251919567585,4911.265625,0.3540610074996948,0.0,0.0,5.146358642578125,2152.61181640625,0.2916559302806854,0.0,0.0,0.10369009852409362,0.0,-0.0005662410403601825,0.0005662410403601825,5.25,13.452142715454102,2.562312898181734,0.9988812931914743,0.999816374958847,0.005797418995194104,1.4707418689999454e-05,0.0002000133342222815,0.28894658938860135,0.1912950560685483,0.6620429625880703,0.04845762252807617,0.27793487906455994,5.7356276384283085,-5383.3818359375,-0.3589160501325088,-2763.758882215023,-0.18426287633942415,ok,,,3319.567028291989,512,0.014836839371217592,0.11948255251583623,0.19186883925574877,7.332126617431641,3.5627163046047743,51.39243080660701,0.0,9.349845727545496e-05,0.0,0.0,5.199145793914795
