# producer=CAELIX
# when=2026-02-24T18:25:30
# cwd=
# python=
# command= /core.py --out _Output/00_heavy_walker/00C_heavy_walker_pacing_fast/20260224_182529 --n 512 --traffic-mode telegraph --traffic-iters 200 --traffic-c2 0.31 --traffic-dt 1.0 --traffic-gamma 0.001 --traffic-decay 0.0 --walker --walker-steps 64 --walker-tick-iters 100
# run_id=20260224_182529
# experiment=00C_heavy_walker_pacing_fast
# artefact=walker_trace
# n=512
# seed=6174
# traffic_mode=telegraph
# traffic_c2=0.31
# traffic_gamma=0.001
# traffic_dt=1.0
# traffic_decay=0.0
# walker_steps=64
# walker_hold_steps=0
# walker_tick_iters=100
# walker_hold_tick_iters=200
# walker_probe_r=0
# walker_mach1=0
# dump_walker=/_Output/00_heavy_walker/00C_heavy_walker_pacing_fast/20260224_182529/_csv/00C_heavy_walker_pacing_fast_n512_20260224_182529.csv
# artefact=walker_trace
phase,path,t,x,y,z,cx,cy,cz,circle_radius,circle_period,step_dx,step_dy,step_dz,axis,sign,phi_max,front,back,total_field,hubble,asym,tick_iters,v_est,c_est,mach,stop_event,probe_r,phi_p0,phi_p1,phi_p2,phi_p3,vel_p0,vel_p1,vel_p2,vel_p3,dipole_mag_phi,dipole_ang_phi,dipole_mag_vel,dipole_ang_vel
move,linear,28.0,284.0,256.0,256.0,256.0,256.0,256.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.8139649629592896,45.25057691335678,45.429595071822405,39160.71534832951,-4.571370999566285e-06,-0.00197417091902826,100.0,0.01,0.5567764362830022,0.017960530202677488,0.0,,,,,,,,,,,,,
move,linear,29.0,285.0,256.0,256.0,256.0,256.0,256.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.8129069805145264,44.63731366582215,44.664737578481436,34636.99234106463,-7.917521356718506e-07,-0.00030709163201933135,100.0,0.01,0.5567764362830022,0.017960530202677488,0.0,,,,,,,,,,,,,
move,linear,30.0,286.0,256.0,256.0,256.0,256.0,256.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.8133649230003357,44.68508108519018,44.772553691640496,34892.67955272242,-2.5069042438586364e-06,-0.0009778104090113226,100.0,0.01,0.5567764362830022,0.017960530202677488,0.0,,,,,,,,,,,,,
move,linear,31.0,287.0,256.0,256.0,256.0,256.0,256.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.8132135272026062,44.542141169309616,44.60896233655512,40377.88318391277,-1.654895253947585e-06,-0.0007495270907231195,100.0,0.01,0.5567764362830022,0.017960530202677488,0.0,,,,,,,,,,,,,
move,linear,32.0,288.0,256.0,256.0,256.0,256.0,256.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.8129518032073975,44.441535679623485,44.42603584378958,44634.610345104156,3.472604715055446e-07,0.00017441498139536045,100.0,0.01,0.5567764362830022,0.017960530202677488,0.0,,,,,,,,,,,,,
move,linear,33.0,289.0,256.0,256.0,256.0,256.0,256.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.8140810132026672,45.29933456145227,45.367730151861906,47113.57475093824,-1.4517172762033821e-06,-0.0007543598177121981,100.0,0.01,0.5567764362830022,0.017960530202677488,0.0,,,,,,,,,,,,,
move,linear,34.0,290.0,256.0,256.0,256.0,256.0,256.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.8140121102333069,45.27939237840474,45.38856476917863,50948.98919414295,-2.142778345570058e-06,-0.0012040901130725547,100.0,0.01,0.5567764362830022,0.017960530202677488,0.0,,,,,,,,,,,,,
move,linear,35.0,291.0,256.0,256.0,256.0,256.0,256.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.814154863357544,45.379129625856876,45.52238270454109,55240.79044245617,-2.593248169275134e-06,-0.001575915240700617,100.0,0.01,0.5567764362830022,0.017960530202677488,0.0,,,,,,,,,,,,,
move,linear,36.0,292.0,256.0,256.0,256.0,256.0,256.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.8132372498512268,44.82419172115624,44.95191462896764,55851.03891608432,-2.2868492742508476e-06,-0.0014226826379982074,100.0,0.01,0.5567764362830022,0.017960530202677488,0.0,,,,,,,,,,,,,
move,linear,37.0,293.0,256.0,256.0,256.0,256.0,256.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.8132113218307495,44.85550418123603,44.96963403373957,52774.724838838345,-2.1625854583243016e-06,-0.001270578089514247,100.0,0.01,0.5567764362830022,0.017960530202677488,0.0,,,,,,,,,,,,,
