# producer=CAELIX
# when=2026-02-18T16:27:46
# cwd=
# python=
# command= /core.py --out _Output/09_sg_collider/09E_collidersg_transistor_binary_baseline/20260218_162745 --collidersg --collidersg-scenario E --collidersg-sprites [{"sid":1,"kind":"kink_wall","pos":[60,96,96],"vel":[0.4,0.0,0.0],"phase":0.0},{"sid":2,"kind":"kink_wall","pos":[132,96,96],"vel":[-0.4,0.0,0.0],"phase":0.0}] --collidersg-steps 5000 --collidersg-log-every 1 --collidersg-track-r 6 --collidersg-peak-thresh 0.001 --collidersg-phi-abs-every 100 --collidersg-k 0.05 --collidersg-k-outside 5.0 --collidersg-wire-y0 90 --collidersg-wire-y1 102 --collidersg-wire-z0 90 --collidersg-wire-z1 102 --collidersg-wire-bevel 0 --traffic-mode sine_gordon --collidersg-boundary neumann --n 192 --traffic-iters 1 --traffic-c2 0.31 --traffic-dt 0.05 --traffic-gamma 0.0 --traffic-decay 0.0
# run_id=20260218_162745
# experiment=09E_collidersg_transistor_binary_baseline
# artefact=collidersg
# n=192
# seed=6174
# traffic_c2=0.31
# traffic_dt=0.05
# traffic_gamma=0.0
# traffic_decay=0.0
# boundary_mode=neumann
# sponge_width=0
# sponge_strength=0.0
# sg_k=0.05
# asset_sg_k=nan
# sg_k_inferred=0
# steps=5000
# log_every=1
# phi_abs_every=100
# track_r=6
# peak_thresh=0.001
# sprite_count=2
# scenario=E
# sprites_src=inline_json
# sprite_asset_h5=
# sg_k_outside=5.0
# wire_y0=90
# wire_y1=102
# wire_z0=90
# wire_z1=102
# wire_bevel=0
# artefact=sg_collision_tracks
# scenario=E
# sprites_digest=b3683a389e9b
# boundary_mode_eff=neumann sponge_width_eff=0 sponge_strength_eff=0.000000
# k_grid_enabled=1 sg_k_outside=5.000000 wire_y0=90 wire_y1=102 wire_z0=90 wire_z1=102 wire_bevel=0 domain_mask_enabled=1
# vel0_abs_max=0.461960
t,sid,x,y,z,vx,vy,vz,peak_abs,status,phi_abs_max,wall_s
1553,1,80.940,95.500,95.500,-0.13474,0.00000,0.00000,0.799818,ALIVE,12.775317,12.482
1553,2,110.026,95.500,95.500,0.07690,0.00000,0.00000,0.816839,ALIVE,12.775317,12.482
1554,1,80.933,95.500,95.500,-0.13290,0.00000,0.00000,0.802715,ALIVE,12.775317,12.489
1554,2,110.030,95.500,95.500,0.07812,0.00000,0.00000,0.818270,ALIVE,12.775317,12.489
1555,1,80.927,95.500,95.500,-0.13153,0.00000,0.00000,0.805540,ALIVE,12.775317,12.497
1555,2,110.034,95.500,95.500,0.07965,0.00000,0.00000,0.819524,ALIVE,12.775317,12.497
1556,1,80.920,95.500,95.500,-0.12970,0.00000,0.00000,0.808267,ALIVE,12.775317,12.505
1556,2,110.038,95.500,95.500,0.08179,0.00000,0.00000,0.820595,ALIVE,12.775317,12.505
1557,1,80.914,95.500,95.500,-0.12802,0.00000,0.00000,0.810874,ALIVE,12.775317,12.513
1557,2,110.043,95.500,95.500,0.08438,0.00000,0.00000,0.821475,ALIVE,12.775317,12.513
1558,1,80.908,95.500,95.500,-0.12604,0.00000,0.00000,0.813333,ALIVE,12.775317,12.521
1558,2,110.047,95.500,95.500,0.08728,0.00000,0.00000,0.822160,ALIVE,12.775317,12.521
1559,1,80.901,95.500,95.500,-0.12405,0.00000,0.00000,0.815619,ALIVE,12.775317,12.528
1559,2,110.051,95.500,95.500,0.09079,0.00000,0.00000,0.822646,ALIVE,12.775317,12.528
1560,1,80.895,95.500,95.500,-0.12192,0.00000,0.00000,0.817708,ALIVE,12.775317,12.536
1560,2,110.056,95.500,95.500,0.09460,0.00000,0.00000,0.822930,ALIVE,12.775317,12.536
1561,1,80.889,95.500,95.500,-0.11993,0.00000,0.00000,0.819575,ALIVE,12.775317,12.544
1561,2,110.061,95.500,95.500,0.09857,0.00000,0.00000,0.823011,ALIVE,12.775317,12.544
1562,1,80.883,95.500,95.500,-0.11780,0.00000,0.00000,0.821196,ALIVE,12.775317,12.552
1562,2,110.066,95.500,95.500,0.10315,0.00000,0.00000,0.822887,ALIVE,12.775317,12.552
1563,1,80.878,95.500,95.500,-0.11551,0.00000,0.00000,0.822550,ALIVE,12.775317,12.560
1563,2,110.072,95.500,95.500,0.10773,0.00000,0.00000,0.822560,ALIVE,12.775317,12.560
1564,1,80.872,95.500,95.500,-0.11337,0.00000,0.00000,0.823617,ALIVE,12.775317,12.568
1564,2,110.077,95.500,95.500,0.11246,0.00000,0.00000,0.822029,ALIVE,12.775317,12.568
1565,1,80.866,95.500,95.500,-0.11108,0.00000,0.00000,0.824382,ALIVE,12.775317,12.575
1565,2,110.083,95.500,95.500,0.11765,0.00000,0.00000,0.821296,ALIVE,12.775317,12.575
1566,1,80.861,95.500,95.500,-0.10895,0.00000,0.00000,0.824828,ALIVE,12.775317,12.583
1566,2,110.089,95.500,95.500,0.12268,0.00000,0.00000,0.820362,ALIVE,12.775317,12.583
1567,1,80.141,95.500,95.500,-14.40201,0.00000,0.00000,0.825503,ALIVE,12.775317,12.591
1567,2,110.096,95.500,95.500,0.12787,0.00000,0.00000,0.819230,ALIVE,12.775317,12.591
1568,1,80.135,95.500,95.500,-0.10956,0.00000,0.00000,0.828294,ALIVE,12.775317,12.599
1568,2,110.102,95.500,95.500,0.13306,0.00000,0.00000,0.817900,ALIVE,12.775317,12.599
1569,1,80.130,95.500,95.500,-0.11322,0.00000,0.00000,0.830825,ALIVE,12.775317,12.607
1569,2,110.109,95.500,95.500,0.13824,0.00000,0.00000,0.816375,ALIVE,12.775317,12.607
1570,1,80.124,95.500,95.500,-0.11673,0.00000,0.00000,0.833101,ALIVE,12.775317,12.615
1570,2,110.116,95.500,95.500,0.14328,0.00000,0.00000,0.814656,ALIVE,12.775317,12.615
1571,1,80.118,95.500,95.500,-0.12024,0.00000,0.00000,0.835124,ALIVE,12.775317,12.623
1571,2,110.124,95.500,95.500,0.14816,0.00000,0.00000,0.812745,ALIVE,12.775317,12.623
1572,1,80.112,95.500,95.500,-0.12360,0.00000,0.00000,0.836901,ALIVE,12.775317,12.631
1572,2,110.862,95.500,95.500,14.76013,0.00000,0.00000,0.811151,ALIVE,12.775317,12.631
1573,1,80.105,95.500,95.500,-0.12695,0.00000,0.00000,0.838437,ALIVE,12.775317,12.639
1573,2,110.870,95.500,95.500,0.16510,0.00000,0.00000,0.813547,ALIVE,12.775317,12.639
1574,1,80.099,95.500,95.500,-0.13016,0.00000,0.00000,0.839740,ALIVE,12.775317,12.646
1574,2,110.879,95.500,95.500,0.17105,0.00000,0.00000,0.815845,ALIVE,12.775317,12.646
1575,1,80.092,95.500,95.500,-0.13306,0.00000,0.00000,0.840820,ALIVE,12.775317,12.654
1575,2,110.887,95.500,95.500,0.17670,0.00000,0.00000,0.818028,ALIVE,12.775317,12.654
1576,1,80.085,95.500,95.500,-0.13596,0.00000,0.00000,0.841686,ALIVE,12.775317,12.662
1576,2,110.897,95.500,95.500,0.18204,0.00000,0.00000,0.820084,ALIVE,12.775317,12.662
1577,1,80.078,95.500,95.500,-0.13870,0.00000,0.00000,0.842347,ALIVE,12.775317,12.670
1577,2,110.906,95.500,95.500,0.18753,0.00000,0.00000,0.821999,ALIVE,12.775317,12.670
1578,1,80.071,95.500,95.500,-0.14084,0.00000,0.00000,0.842817,ALIVE,12.775317,12.677
1578,2,110.916,95.500,95.500,0.19257,0.00000,0.00000,0.823761,ALIVE,12.775317,12.677
1579,1,80.064,95.500,95.500,-0.14313,0.00000,0.00000,0.843105,ALIVE,12.775317,12.685
1579,2,110.925,95.500,95.500,0.19730,0.00000,0.00000,0.825360,ALIVE,12.775317,12.685
1580,1,80.057,95.500,95.500,-0.14511,0.00000,0.00000,0.843223,ALIVE,12.775317,12.693
1580,2,110.936,95.500,95.500,0.20172,0.00000,0.00000,0.826789,ALIVE,12.775317,12.693
1581,1,80.050,95.500,95.500,-0.14664,0.00000,0.00000,0.843184,ALIVE,12.775317,12.701
1581,2,110.946,95.500,95.500,0.20599,0.00000,0.00000,0.828040,ALIVE,12.775317,12.701
1582,1,80.042,95.500,95.500,-0.14832,0.00000,0.00000,0.842998,ALIVE,12.775317,12.708
1582,2,110.956,95.500,95.500,0.20966,0.00000,0.00000,0.829109,ALIVE,12.775317,12.708
1583,1,80.035,95.500,95.500,-0.14969,0.00000,0.00000,0.842678,ALIVE,12.775317,12.716
1583,2,110.967,95.500,95.500,0.21332,0.00000,0.00000,0.829994,ALIVE,12.775317,12.716
1584,1,80.027,95.500,95.500,-0.15060,0.00000,0.00000,0.842235,ALIVE,12.775317,12.724
1584,2,110.978,95.500,95.500,0.21622,0.00000,0.00000,0.830694,ALIVE,12.775317,12.724
1585,1,80.020,95.500,95.500,-0.15182,0.00000,0.00000,0.841681,ALIVE,12.775317,12.732
1585,2,110.989,95.500,95.500,0.21881,0.00000,0.00000,0.831212,ALIVE,12.775317,12.732
1586,1,80.012,95.500,95.500,-0.15259,0.00000,0.00000,0.841025,ALIVE,12.775317,12.740
1586,2,111.000,95.500,95.500,0.22110,0.00000,0.00000,0.831550,ALIVE,12.775317,12.740
1587,1,80.004,95.500,95.500,-0.15335,0.00000,0.00000,0.840280,ALIVE,12.775317,12.748
1587,2,111.011,95.500,95.500,0.22263,0.00000,0.00000,0.831714,ALIVE,12.775317,12.748
1588,1,79.997,95.500,95.500,-0.15411,0.00000,0.00000,0.839455,ALIVE,12.775317,12.756
1588,2,111.022,95.500,95.500,0.22369,0.00000,0.00000,0.831710,ALIVE,12.775317,12.756
1589,1,79.989,95.500,95.500,-0.15488,0.00000,0.00000,0.838559,ALIVE,12.775317,12.764
1589,2,111.033,95.500,95.500,0.22461,0.00000,0.00000,0.831548,ALIVE,12.775317,12.764
1590,1,79.981,95.500,95.500,-0.15564,0.00000,0.00000,0.837602,ALIVE,12.775317,12.771
1590,2,111.045,95.500,95.500,0.22461,0.00000,0.00000,0.831236,ALIVE,12.775317,12.771
1591,1,79.973,95.500,95.500,-0.15640,0.00000,0.00000,0.836592,ALIVE,12.775317,12.779
1591,2,111.056,95.500,95.500,0.22415,0.00000,0.00000,0.830786,ALIVE,12.775317,12.779
1592,1,79.965,95.500,95.500,-0.15732,0.00000,0.00000,0.835536,ALIVE,12.775317,12.787
1592,2,111.067,95.500,95.500,0.22339,0.00000,0.00000,0.830208,ALIVE,12.775317,12.787
1593,1,79.957,95.500,95.500,-0.15823,0.00000,0.00000,0.834442,ALIVE,12.775317,12.795
1593,2,111.078,95.500,95.500,0.22186,0.00000,0.00000,0.829513,ALIVE,12.775317,12.795
1594,1,79.949,95.500,95.500,-0.15961,0.00000,0.00000,0.833316,ALIVE,12.775317,12.802
1594,2,111.089,95.500,95.500,0.21988,0.00000,0.00000,0.828713,ALIVE,12.775317,12.802
1595,1,79.941,95.500,95.500,-0.16098,0.00000,0.00000,0.832165,ALIVE,12.775317,12.811
1595,2,111.100,95.500,95.500,0.21729,0.00000,0.00000,0.827821,ALIVE,12.775317,12.811
1596,1,79.933,95.500,95.500,-0.16251,0.00000,0.00000,0.830992,ALIVE,12.775317,12.818
1596,2,111.111,95.500,95.500,0.21454,0.00000,0.00000,0.826847,ALIVE,12.775317,12.818
1597,1,79.925,95.500,95.500,-0.16464,0.00000,0.00000,0.829803,ALIVE,12.775317,12.826
1597,2,111.121,95.500,95.500,0.21088,0.00000,0.00000,0.825803,ALIVE,12.775317,12.826
1598,1,79.917,95.500,95.500,-0.16663,0.00000,0.00000,0.828601,ALIVE,12.775317,12.834
1598,2,111.872,95.500,95.500,15.01831,0.00000,0.00000,0.827300,ALIVE,12.775317,12.834
1599,1,79.908,95.500,95.500,-0.16922,0.00000,0.00000,0.827388,ALIVE,12.775317,12.842
1599,2,111.882,95.500,95.500,0.20233,0.00000,0.00000,0.832160,ALIVE,12.775317,12.842
1600,1,79.900,95.500,95.500,-0.17181,0.00000,0.00000,0.826165,ALIVE,12.671489,12.850
1600,2,111.892,95.500,95.500,0.19806,0.00000,0.00000,0.836834,ALIVE,12.671489,12.850
1601,1,79.891,95.500,95.500,-0.17502,0.00000,0.00000,0.824934,ALIVE,12.671489,12.858
1601,2,111.902,95.500,95.500,0.19348,0.00000,0.00000,0.841311,ALIVE,12.671489,12.858
1602,1,79.882,95.500,95.500,-0.17822,0.00000,0.00000,0.823692,ALIVE,12.671489,12.866
1602,2,111.911,95.500,95.500,0.18860,0.00000,0.00000,0.845576,ALIVE,12.671489,12.866
1603,1,79.118,95.500,95.500,-15.28061,0.00000,0.00000,0.823658,ALIVE,12.671489,12.874
1603,2,111.920,95.500,95.500,0.18356,0.00000,0.00000,0.849623,ALIVE,12.671489,12.874
1604,1,79.109,95.500,95.500,-0.17334,0.00000,0.00000,0.826909,ALIVE,12.671489,12.882
1604,2,111.929,95.500,95.500,0.17792,0.00000,0.00000,0.853440,ALIVE,12.671489,12.882
1605,1,79.101,95.500,95.500,-0.17288,0.00000,0.00000,0.830239,ALIVE,12.671489,12.890
1605,2,111.938,95.500,95.500,0.17227,0.00000,0.00000,0.857024,ALIVE,12.671489,12.890
1606,1,79.092,95.500,95.500,-0.17258,0.00000,0.00000,0.833647,ALIVE,12.671489,12.897
1606,2,111.946,95.500,95.500,0.16663,0.00000,0.00000,0.860370,ALIVE,12.671489,12.897
1607,1,79.083,95.500,95.500,-0.17258,0.00000,0.00000,0.837129,ALIVE,12.671489,12.905
1607,2,111.954,95.500,95.500,0.16068,0.00000,0.00000,0.863475,ALIVE,12.671489,12.905
1608,1,79.075,95.500,95.500,-0.17258,0.00000,0.00000,0.840675,ALIVE,12.671489,12.913
1608,2,111.962,95.500,95.500,0.15472,0.00000,0.00000,0.866341,ALIVE,12.671489,12.913
1609,1,79.066,95.500,95.500,-0.17288,0.00000,0.00000,0.844274,ALIVE,12.671489,12.921
1609,2,111.969,95.500,95.500,0.14893,0.00000,0.00000,0.868968,ALIVE,12.671489,12.921
1610,1,79.057,95.500,95.500,-0.17319,0.00000,0.00000,0.847910,ALIVE,12.671489,12.929
1610,2,111.977,95.500,95.500,0.14297,0.00000,0.00000,0.871361,ALIVE,12.671489,12.929
1611,1,79.049,95.500,95.500,-0.17380,0.00000,0.00000,0.851562,ALIVE,12.671489,12.937
1611,2,111.983,95.500,95.500,0.13718,0.00000,0.00000,0.873524,ALIVE,12.671489,12.937
1612,1,79.040,95.500,95.500,-0.17441,0.00000,0.00000,0.855209,ALIVE,12.671489,12.944
1612,2,111.990,95.500,95.500,0.13153,0.00000,0.00000,0.875464,ALIVE,12.671489,12.944
1613,1,79.031,95.500,95.500,-0.17548,0.00000,0.00000,0.858823,ALIVE,12.671489,12.952
1613,2,111.996,95.500,95.500,0.12619,0.00000,0.00000,0.877190,ALIVE,12.671489,12.952
1614,1,79.022,95.500,95.500,-0.17654,0.00000,0.00000,0.862375,ALIVE,12.671489,12.961
1614,2,112.002,95.500,95.500,0.12100,0.00000,0.00000,0.878709,ALIVE,12.671489,12.961
1615,1,79.014,95.500,95.500,-0.17761,0.00000,0.00000,0.865835,ALIVE,12.671489,12.968
1615,2,112.008,95.500,95.500,0.11597,0.00000,0.00000,0.880029,ALIVE,12.671489,12.968
1616,1,79.005,95.500,95.500,-0.17883,0.00000,0.00000,0.869168,ALIVE,12.671489,12.977
1616,2,112.014,95.500,95.500,0.11154,0.00000,0.00000,0.881162,ALIVE,12.671489,12.977
1617,1,78.996,95.500,95.500,-0.18021,0.00000,0.00000,0.872340,ALIVE,12.671489,12.985
1617,2,112.019,95.500,95.500,0.10712,0.00000,0.00000,0.882114,ALIVE,12.671489,12.985
1618,1,78.987,95.500,95.500,-0.18173,0.00000,0.00000,0.875315,ALIVE,12.671489,12.993
1618,2,112.024,95.500,95.500,0.10330,0.00000,0.00000,0.882895,ALIVE,12.671489,12.993
1619,1,78.977,95.500,95.500,-0.18311,0.00000,0.00000,0.878055,ALIVE,12.671489,13.001
1619,2,112.029,95.500,95.500,0.09995,0.00000,0.00000,0.883513,ALIVE,12.671489,13.001
1620,1,78.968,95.500,95.500,-0.18448,0.00000,0.00000,0.880526,ALIVE,12.671489,13.008
1620,2,112.034,95.500,95.500,0.09689,0.00000,0.00000,0.883975,ALIVE,12.671489,13.008
1621,1,78.959,95.500,95.500,-0.18570,0.00000,0.00000,0.882690,ALIVE,12.671489,13.016
1621,2,112.039,95.500,95.500,0.09445,0.00000,0.00000,0.884284,ALIVE,12.671489,13.016
1622,1,78.950,95.500,95.500,-0.18677,0.00000,0.00000,0.884514,ALIVE,12.671489,13.024
1622,2,112.043,95.500,95.500,0.09232,0.00000,0.00000,0.884442,ALIVE,12.671489,13.024
1623,1,78.940,95.500,95.500,-0.18799,0.00000,0.00000,0.885965,ALIVE,12.671489,13.032
1623,2,112.048,95.500,95.500,0.09064,0.00000,0.00000,0.884452,ALIVE,12.671489,13.032
1624,1,78.931,95.500,95.500,-0.18860,0.00000,0.00000,0.887011,ALIVE,12.671489,13.041
1624,2,112.052,95.500,95.500,0.08972,0.00000,0.00000,0.884311,ALIVE,12.671489,13.041
1625,1,78.921,95.500,95.500,-0.18906,0.00000,0.00000,0.887625,ALIVE,12.671489,13.049
1625,2,112.057,95.500,95.500,0.08911,0.00000,0.00000,0.884014,ALIVE,12.671489,13.049
1626,1,78.912,95.500,95.500,-0.18921,0.00000,0.00000,0.887782,ALIVE,12.671489,13.057
1626,2,112.061,95.500,95.500,0.08911,0.00000,0.00000,0.883556,ALIVE,12.671489,13.057
1627,1,78.902,95.500,95.500,-0.18890,0.00000,0.00000,0.887460,ALIVE,12.671489,13.065
1627,2,112.066,95.500,95.500,0.08942,0.00000,0.00000,0.882927,ALIVE,12.671489,13.065
1628,1,78.893,95.500,95.500,-0.18829,0.00000,0.00000,0.886641,ALIVE,12.671489,13.073
1628,2,112.070,95.500,95.500,0.09033,0.00000,0.00000,0.882114,ALIVE,12.671489,13.073
1629,1,78.884,95.500,95.500,-0.18707,0.00000,0.00000,0.885313,ALIVE,12.671489,13.081
1629,2,112.075,95.500,95.500,0.09171,0.00000,0.00000,0.881106,ALIVE,12.671489,13.081
1630,1,78.874,95.500,95.500,-0.18524,0.00000,0.00000,0.883465,ALIVE,12.671489,13.089
1630,2,112.080,95.500,95.500,0.09354,0.00000,0.00000,0.879886,ALIVE,12.671489,13.089
1631,1,78.865,95.500,95.500,-0.18280,0.00000,0.00000,0.881094,ALIVE,12.671489,13.096
1631,2,112.084,95.500,95.500,0.09567,0.00000,0.00000,0.878435,ALIVE,12.671489,13.096
1632,1,78.856,95.500,95.500,-0.18005,0.00000,0.00000,0.878199,ALIVE,12.671489,13.104
1632,2,112.089,95.500,95.500,0.09811,0.00000,0.00000,0.876737,ALIVE,12.671489,13.104
1633,1,78.847,95.500,95.500,-0.17624,0.00000,0.00000,0.874785,ALIVE,12.671489,13.112
1633,2,112.094,95.500,95.500,0.10101,0.00000,0.00000,0.874770,ALIVE,12.671489,13.112
1634,1,78.839,95.500,95.500,-0.17197,0.00000,0.00000,0.870863,ALIVE,12.671489,13.120
1634,2,112.100,95.500,95.500,0.10422,0.00000,0.00000,0.872516,ALIVE,12.671489,13.120
1635,1,78.134,95.500,95.500,-14.10309,0.00000,0.00000,0.871053,ALIVE,12.671489,13.128
1635,2,112.105,95.500,95.500,0.10757,0.00000,0.00000,0.869954,ALIVE,12.671489,13.128
1636,1,78.126,95.500,95.500,-0.15915,0.00000,0.00000,0.871964,ALIVE,12.671489,13.136
1636,2,112.111,95.500,95.500,0.11124,0.00000,0.00000,0.867066,ALIVE,12.671489,13.136
1637,1,78.118,95.500,95.500,-0.16052,0.00000,0.00000,0.872384,ALIVE,12.671489,13.143
1637,2,112.116,95.500,95.500,0.11490,0.00000,0.00000,0.863835,ALIVE,12.671489,13.143
1638,1,78.110,95.500,95.500,-0.16174,0.00000,0.00000,0.872296,ALIVE,12.671489,13.151
1638,2,112.122,95.500,95.500,0.11856,0.00000,0.00000,0.860245,ALIVE,12.671489,13.151
1639,1,78.101,95.500,95.500,-0.16220,0.00000,0.00000,0.871687,ALIVE,12.671489,13.159
1639,2,112.128,95.500,95.500,0.12253,0.00000,0.00000,0.856282,ALIVE,12.671489,13.159
1640,1,78.093,95.500,95.500,-0.16220,0.00000,0.00000,0.870545,ALIVE,12.671489,13.167
1640,2,112.135,95.500,95.500,0.12619,0.00000,0.00000,0.851935,ALIVE,12.671489,13.167
1641,1,78.085,95.500,95.500,-0.16144,0.00000,0.00000,0.868866,ALIVE,12.671489,13.175
1641,2,112.141,95.500,95.500,0.12985,0.00000,0.00000,0.847198,ALIVE,12.671489,13.175
1642,1,78.077,95.500,95.500,-0.16006,0.00000,0.00000,0.866647,ALIVE,12.671489,13.183
1642,2,112.148,95.500,95.500,0.13336,0.00000,0.00000,0.842064,ALIVE,12.671489,13.183
1643,1,78.069,95.500,95.500,-0.15823,0.00000,0.00000,0.863891,ALIVE,12.671489,13.191
1643,2,112.869,95.500,95.500,14.43237,0.00000,0.00000,0.837960,ALIVE,12.671489,13.191
1644,1,78.062,95.500,95.500,-0.15549,0.00000,0.00000,0.860607,ALIVE,12.671489,13.199
1644,2,112.876,95.500,95.500,0.13809,0.00000,0.00000,0.836153,ALIVE,12.671489,13.199
1645,1,78.054,95.500,95.500,-0.15228,0.00000,0.00000,0.856808,ALIVE,12.671489,13.206
1645,2,112.884,95.500,95.500,0.14526,0.00000,0.00000,0.834159,ALIVE,12.671489,13.206
1646,1,78.047,95.500,95.500,-0.14816,0.00000,0.00000,0.852514,ALIVE,12.671489,13.214
1646,2,112.891,95.500,95.500,0.15198,0.00000,0.00000,0.831971,ALIVE,12.671489,13.214
1647,1,78.039,95.500,95.500,-0.14359,0.00000,0.00000,0.847749,ALIVE,12.671489,13.222
1647,2,112.899,95.500,95.500,0.15900,0.00000,0.00000,0.829586,ALIVE,12.671489,13.222
1648,1,78.032,95.500,95.500,-0.13840,0.00000,0.00000,0.842544,ALIVE,12.671489,13.230
1648,2,112.907,95.500,95.500,0.16556,0.00000,0.00000,0.826997,ALIVE,12.671489,13.230
1649,1,78.026,95.500,95.500,-0.13245,0.00000,0.00000,0.836935,ALIVE,12.671489,13.238
1649,2,112.916,95.500,95.500,0.17197,0.00000,0.00000,0.824198,ALIVE,12.671489,13.238
1650,1,78.020,95.500,95.500,-0.12619,0.00000,0.00000,0.830964,ALIVE,12.671489,13.246
1650,2,112.925,95.500,95.500,0.17792,0.00000,0.00000,0.821182,ALIVE,12.671489,13.246
1651,1,78.014,95.500,95.500,-0.11932,0.00000,0.00000,0.824676,ALIVE,12.671489,13.254
1651,2,112.934,95.500,95.500,0.18356,0.00000,0.00000,0.817947,ALIVE,12.671489,13.254
1652,1,78.008,95.500,95.500,-0.11200,0.00000,0.00000,0.818122,ALIVE,12.671489,13.262
1652,2,112.944,95.500,95.500,0.18860,0.00000,0.00000,0.814489,ALIVE,12.671489,13.262
1653,1,78.003,95.500,95.500,-0.10437,0.00000,0.00000,0.811357,ALIVE,12.671489,13.270
1653,2,112.953,95.500,95.500,0.19302,0.00000,0.00000,0.810805,ALIVE,12.671489,13.270
1654,1,77.998,95.500,95.500,-0.09659,0.00000,0.00000,0.804437,ALIVE,12.671489,13.278
1654,2,112.963,95.500,95.500,0.19699,0.00000,0.00000,0.806896,ALIVE,12.671489,13.278
1655,1,77.993,95.500,95.500,-0.08865,0.00000,0.00000,0.797425,ALIVE,12.671489,13.285
1655,2,112.973,95.500,95.500,0.20004,0.00000,0.00000,0.802764,ALIVE,12.671489,13.285
1656,1,77.989,95.500,95.500,-0.08057,0.00000,0.00000,0.790381,ALIVE,12.671489,13.293
1656,2,112.983,95.500,95.500,0.20248,0.00000,0.00000,0.798412,ALIVE,12.671489,13.293
1657,1,77.986,95.500,95.500,-0.07278,0.00000,0.00000,0.783367,ALIVE,12.671489,13.301
1657,2,112.993,95.500,95.500,0.20416,0.00000,0.00000,0.793848,ALIVE,12.671489,13.301
1658,1,77.983,95.500,95.500,-0.06500,0.00000,0.00000,0.776447,ALIVE,12.671489,13.309
1658,2,113.004,95.500,95.500,0.20477,0.00000,0.00000,0.789082,ALIVE,12.671489,13.309
1659,1,77.980,95.500,95.500,-0.05768,0.00000,0.00000,0.769681,ALIVE,12.671489,13.317
1659,2,113.014,95.500,95.500,0.20493,0.00000,0.00000,0.784127,ALIVE,12.671489,13.317
1660,1,77.977,95.500,95.500,-0.05096,0.00000,0.00000,0.763129,ALIVE,12.671489,13.325
1660,2,113.024,95.500,95.500,0.20386,0.00000,0.00000,0.779002,ALIVE,12.671489,13.325
1661,1,77.975,95.500,95.500,-0.04456,0.00000,0.00000,0.756848,ALIVE,12.671489,13.333
1661,2,113.034,95.500,95.500,0.20187,0.00000,0.00000,0.773726,ALIVE,12.671489,13.333
1662,1,77.973,95.500,95.500,-0.03891,0.00000,0.00000,0.750890,ALIVE,12.671489,13.341
1662,2,113.044,95.500,95.500,0.19943,0.00000,0.00000,0.768322,ALIVE,12.671489,13.341
1663,1,77.971,95.500,95.500,-0.03433,0.00000,0.00000,0.745303,ALIVE,12.671489,13.349
1663,2,113.054,95.500,95.500,0.19562,0.00000,0.00000,0.762818,ALIVE,12.671489,13.349
1664,1,77.970,95.500,95.500,-0.03052,0.00000,0.00000,0.740131,ALIVE,12.671489,13.357
1664,2,113.063,95.500,95.500,0.19135,0.00000,0.00000,0.757244,ALIVE,12.671489,13.357
1665,1,77.968,95.500,95.500,-0.02792,0.00000,0.00000,0.735410,ALIVE,12.671489,13.365
1665,2,113.073,95.500,95.500,0.18616,0.00000,0.00000,0.751634,ALIVE,12.671489,13.365
1666,1,77.967,95.500,95.500,-0.02625,0.00000,0.00000,0.731172,ALIVE,12.671489,13.372
1666,2,113.082,95.500,95.500,0.18021,0.00000,0.00000,0.746021,ALIVE,12.671489,13.372
1667,1,77.966,95.500,95.500,-0.02625,0.00000,0.00000,0.727441,ALIVE,12.671489,13.380
1667,2,113.090,95.500,95.500,0.17365,0.00000,0.00000,0.740446,ALIVE,12.671489,13.380
1668,1,77.964,95.500,95.500,-0.02701,0.00000,0.00000,0.724233,ALIVE,12.671489,13.388
1668,2,113.099,95.500,95.500,0.16647,0.00000,0.00000,0.734947,ALIVE,12.671489,13.388
1669,1,77.963,95.500,95.500,-0.02960,0.00000,0.00000,0.721559,ALIVE,12.671489,13.396
1669,2,113.107,95.500,95.500,0.15900,0.00000,0.00000,0.729565,ALIVE,12.671489,13.396
1670,1,77.961,95.500,95.500,-0.03342,0.00000,0.00000,0.719421,ALIVE,12.671489,13.404
1670,2,113.876,95.500,95.500,15.37811,0.00000,0.00000,0.728103,ALIVE,12.671489,13.404
1671,1,77.959,95.500,95.500,-0.03860,0.00000,0.00000,0.717814,ALIVE,12.671489,13.412
1671,2,113.886,95.500,95.500,0.21393,0.00000,0.00000,0.727818,ALIVE,12.671489,13.412
1672,1,77.957,95.500,95.500,-0.04532,0.00000,0.00000,0.716729,ALIVE,12.671489,13.420
1672,2,113.897,95.500,95.500,0.20721,0.00000,0.00000,0.727521,ALIVE,12.671489,13.420
1673,1,77.954,95.500,95.500,-0.05325,0.00000,0.00000,0.716147,ALIVE,12.671489,13.427
1673,2,113.907,95.500,95.500,0.19974,0.00000,0.00000,0.727237,ALIVE,12.671489,13.427
1674,1,77.951,95.500,95.500,-0.06256,0.00000,0.00000,0.716043,ALIVE,12.671489,13.435
1674,2,113.916,95.500,95.500,0.19150,0.00000,0.00000,0.726992,ALIVE,12.671489,13.435
1675,1,77.948,95.500,95.500,-0.07294,0.00000,0.00000,0.716389,ALIVE,12.671489,13.443
1675,2,113.925,95.500,95.500,0.18280,0.00000,0.00000,0.726814,ALIVE,12.671489,13.443
1676,1,77.943,95.500,95.500,-0.08469,0.00000,0.00000,0.717149,ALIVE,12.671489,13.451
