# producer=CAELIX
# when=2026-02-11T23:28:47
# cwd=
# python=
# command= /core.py --out _Output/02_interference/02B_double_slit_two_slit/20260211_232846 --double-slit --ds-source sine --ds-omega 0.80 --ds-gun-speed 0.0 --ds-burn 600 --ds-window 200 --ds-sample-every 4 --ds-amp 1000.0 --traffic-mode telegraph --traffic-gamma 0.0001 --traffic-boundary sponge --traffic-sponge-width 32 --traffic-sponge-strength 1.0 --n 512 --ds-wall-x 256 --ds-detector-x 470 --ds-gun-stop 246 --ds-steps 5000 --ds-slit-sep 64 --ds-slit-width 8 --ds-sample-every 1
# run_id=20260211_232846
# experiment=02B_double_slit_two_slit
# artefact=double_slit
# n=512
# ds_steps=5000
# seed=6174
# lattice_init=sparse
# traffic_mode=telegraph
# traffic_c2=0.25
# traffic_gamma=0.0001
# traffic_dt=1.0
# traffic_decay=0.0
# double-slit
# n=512 steps=5000 wall_x=256 detector_x=470 cz=256 cy=256
# slits: slit_sep=64 slit_width=8 single_slit=0 y1=[216:224] y2=[288:296] z=[0:512)
# detector: line_y at x=470, z=256; intensity=phi^2
# detector_y=[32:480) boundary=sponge sponge_width=32 sponge_strength=1
# gun: start=10 stop=246 speed=0
# src: mode=sine amp=1000 omega=0.8 half_period=0
# chirality: select=0 field=none
# sampling: burn=600 sample_every=1 samples=4400 window=200
# dump_samples=0
# section:pattern_mean
y,y_off,intensity,intensity_norm
2031,1431,1.47644747433e-11,1.46063564829e-09,254.670611813,100.320190996
2032,1432,2.54910031232e-11,1.89228881606e-09,255.803822291,88.8075485205
2033,1433,2.49287996891e-11,2.35812492837e-09,255.244079569,80.8146413921
2034,1434,2.33176673862e-11,1.89496026588e-09,254.290610562,89.3583064056
2035,1435,1.42106330622e-11,1.45868864349e-09,254.824872486,100.295882149
2036,1436,2.62233318255e-11,1.95337143299e-09,255.825495148,87.57767284
2037,1437,2.56999713647e-11,2.36766282284e-09,255.171350172,80.7537178473
2038,1438,2.25010173963e-11,1.85241568296e-09,254.231926819,90.3170898183
2039,1439,1.46160038724e-11,1.46286488665e-09,254.899316641,100.134014254
2040,1440,2.71323017336e-11,1.99071131601e-09,255.801979447,86.8221894099
2041,1441,2.59926060244e-11,2.34288525527e-09,255.102247232,81.135846527
2042,1442,2.11710380778e-11,1.79307415811e-09,254.222045985,91.6545565915
2043,1443,1.46362335561e-11,1.47868448517e-09,255.058255498,99.6468797092
2044,1444,2.73822344293e-11,2.06015896801e-09,255.799723949,85.5558345275
2045,1445,2.70414286257e-11,2.35333468e-09,255.025108737,81.0247679854
2046,1446,2.05093765151e-11,1.75924945057e-09,254.180021835,92.416870445
2047,1447,1.48637786443e-11,1.49569832381e-09,255.138098172,99.0398503923
2048,1448,2.8508028008e-11,2.09290713922e-09,255.765704731,84.9436671454
2049,1449,2.66911920746e-11,2.30823514474e-09,254.949798866,81.7498806861
2050,1450,1.89492454931e-11,1.69165767876e-09,254.182320609,94.0885833441
2051,1451,1.49385101446e-11,1.51786851848e-09,255.293119141,98.3683582751
2052,1452,2.78718752961e-11,2.1614186464e-09,255.753482941,83.7643066838
2053,1453,2.79457627438e-11,2.31596754848e-09,254.881176756,81.6513524104
2054,1454,1.90638480248e-11,1.67331032656e-09,254.176541504,94.5230890565
2055,1455,1.5018348995e-11,1.55268414845e-09,255.353544398,97.3123241646
2056,1456,2.8976330703e-11,2.18549119964e-09,255.688937624,83.3776407094
2057,1457,2.67678416695e-11,2.24816821084e-09,254.786378783,82.7503980367
2058,1458,1.81895105546e-11,1.59952151493e-09,254.194304713,96.4414432237
2059,1459,1.63278067564e-11,1.57852539125e-09,255.50382152,96.5244048384
2060,1460,2.75814876238e-11,2.2458906463e-09,255.677309848,82.3998490222
2061,1461,2.79028492219e-11,2.24778878788e-09,254.732472834,82.803839727
2062,1462,1.82708568897e-11,1.59174942164e-09,254.227925922,96.6725262798
2063,1463,1.82790022829e-11,1.62734832223e-09,255.548694089,95.1982116638
2064,1464,2.8197715526e-11,2.26886784351e-09,255.601083184,82.0574876968
2065,1465,2.68847645764e-11,2.1799599801e-09,254.637142578,83.9211390166
2066,1466,1.71628463115e-11,1.53478314591e-09,254.272359309,98.2056508223
2067,1467,1.92632289154e-11,1.65885071734e-09,255.646658157,94.304086466
2068,1468,2.69712222992e-11,2.29604400867e-09,255.556642128,81.6427745193
2069,1469,2.68861463169e-11,2.13602583577e-09,254.571595368,84.6962026909
2070,1470,1.65981883735e-11,1.51122668925e-09,254.349674867,98.8672356052
2071,1471,2.07741120898e-11,1.71348574244e-09,255.716256932,92.9095826949
2072,1472,2.61173015944e-11,2.33741337025e-09,255.503324946,81.0467705264
2073,1473,2.6829184885e-11,2.11059801723e-09,254.505613544,85.1951917191
2074,1474,1.62355208652e-11,1.50181172518e-09,254.393363682,99.1702226495
2075,1475,2.26079380592e-11,1.74861575142e-09,255.708365257,92.0784912868
2076,1476,2.58749721502e-11,2.31530483376e-09,255.4100486,81.3966648472
2077,1477,2.50254892722e-11,2.01141279656e-09,254.425748222,86.9809304801
2078,1478,1.5094181334e-11,1.45769483363e-09,254.544969465,100.405888753
2079,1479,2.283526339e-11,1.81640917189e-09,255.829650164,90.4705260144
2080,1480,2.48520207518e-11,2.39057715069e-09,255.391983119,80.3446066876
2081,1481,2.60182913625e-11,2.03291904577e-09,254.38931527,86.6894083
2082,1482,1.52820198839e-11,1.4847091592e-09,254.559969855,99.6387207166
2083,1483,2.55026219864e-11,1.84634609361e-09,255.748096347,89.8165608517
2084,1484,2.40624866105e-11,2.32779233983e-09,255.270625794,81.2459574613
2085,1485,2.30878250983e-11,1.90280217098e-09,254.312112522,89.1797777229
2086,1486,1.44764539615e-11,1.44371323172e-09,254.771950934,100.806297595
2087,1487,2.49067761972e-11,1.92675077995e-09,255.860627422,88.1406863625
2088,1488,2.62478448224e-11,2.40336252966e-09,255.247461726,80.2445203877
2089,1489,2.41469835886e-11,1.92412272384e-09,254.277110327,88.8438489146
2090,1490,1.43522822429e-11,1.47499373495e-09,254.784871317,99.8192274797
2091,1491,2.75201343111e-11,1.95325079585e-09,255.782288613,87.5564093093
2092,1492,2.50835008411e-11,2.33947745643e-09,255.143788343,81.1556104387
2093,1493,2.15499838678e-11,1.81636997504e-09,254.237778605,91.1313097088
2094,1494,1.43093395824e-11,1.46369398518e-09,254.992736475,100.167415204
2095,1495,2.66216392678e-11,2.02994980024e-09,255.827163127,86.1455420031
2096,1496,2.70122224108e-11,2.37387715873e-09,255.082731401,80.7238396939
2097,1497,2.15041525474e-11,1.80017187242e-09,254.192695272,91.480070534
2098,1498,1.49678802569e-11,1.48774974934e-09,255.055748406,99.2897319741
2099,1499,2.8640650268e-11,2.06820055735e-09,255.78815435,85.3629832214
2100,1500,2.66104954058e-11,2.33387193171e-09,255.009195102,81.3336416978
2101,1501,1.95440194255e-11,1.73100233039e-09,254.192297216,93.1454328444
2102,1502,1.44996897482e-11,1.50124764659e-09,255.20882013,98.923148096
2103,1503,2.76624368164e-11,2.12012768848e-09,255.765384052,84.4907110945
2104,1504,2.73184886772e-11,2.31504693394e-09,254.918881107,81.6443945774
2105,1505,1.90439304674e-11,1.68684062617e-09,254.167283563,94.1625602199
2106,1506,1.53887365025e-11,1.52998963647e-09,255.310457497,97.9612635666
2107,1507,2.86980405811e-11,2.16667935635e-09,255.734760715,83.6748132892
2108,1508,2.72633502535e-11,2.28540248468e-09,254.852795296,82.140805532
2109,1509,1.87057879276e-11,1.63928067975e-09,254.185576413,95.387785006
2110,1510,1.53921724948e-11,1.55370634025e-09,255.414825482,97.2397048323
2111,1511,2.78966328851e-11,2.20197055577e-09,255.689651774,83.0879163803
2112,1512,2.72770001984e-11,2.25086272448e-09,254.76994001,82.7182060651
2113,1513,1.83404602429e-11,1.6039806243e-09,254.204833727,96.3516126661
