# producer=CAELIX
# when=2026-02-24T23:40:08
# cwd=
# python=
# command= /core.py --out _Output/00_heavy_walker/00K_heavy_walker_circle_decay_anisotropy/20260224_234007 --n 512 --traffic-mode telegraph --traffic-iters 200 --traffic-c2 0.31 --traffic-dt 1.0 --traffic-gamma 0.001 --traffic-decay 0.010 --walker --walker-path circle --walker-circle-radius 8 --walker-circle-period 0 --walker-probe-r 8 --walker-steps 256 --walker-tick-iters 100
# run_id=20260224_234007
# experiment=00K_heavy_walker_circle_decay_anisotropy
# artefact=walker_trace
# n=512
# seed=6174
# traffic_mode=telegraph
# traffic_c2=0.31
# traffic_gamma=0.001
# traffic_dt=1.0
# traffic_decay=0.01
# walker_steps=256
# walker_hold_steps=0
# walker_tick_iters=100
# walker_hold_tick_iters=200
# walker_probe_r=8
# walker_mach1=0
# dump_walker=/_Output/00_heavy_walker/00K_heavy_walker_circle_decay_anisotropy/20260224_234007/_csv/00K_heavy_walker_circle_decay_anisotropy_n512_20260224_234007.csv
# artefact=walker_trace
phase,path,t,x,y,z,cx,cy,cz,circle_radius,circle_period,step_dx,step_dy,step_dz,axis,sign,phi_max,front,back,total_field,hubble,asym,tick_iters,v_est,c_est,mach,stop_event,probe_r,phi_p0,phi_p1,phi_p2,phi_p3,vel_p0,vel_p1,vel_p2,vel_p3,dipole_mag_phi,dipole_ang_phi,dipole_mag_vel,dipole_ang_vel
move,circle,11.0,260.0,263.0,256.0,256.0,256.0,256.0,8.0,256.0,-1.0,0.0,0.0,0.0,-1.0,0.8130717873573303,44.301376989111304,44.30148410797119,35237.7164977876,-3.0398922102074508e-09,-1.2089774366287264e-06,100.0,0.01,0.5567764362830022,0.017960530202677488,0.0,8.0,0.030458468943834305,0.061124302446842194,0.016366779804229736,0.01510816439986229,0.0003579344192985445,0.0006368040922097862,-0.00047547448775731027,7.710239879088476e-05,0.048125467930877935,1.2736304598512218,0.0010039105497881872,0.5913972097867394
move,circle,12.0,259.0,263.0,256.0,256.0,256.0,256.0,8.0,256.0,-1.0,0.0,0.0,0.0,-1.0,0.8129885792732239,44.306293515488505,44.305935967713594,35190.82357341717,1.0160255958914675e-08,4.034970985339014e-06,100.0,0.01,0.5567764362830022,0.017960530202677488,0.0,8.0,0.028205713257193565,0.08099280297756195,0.018721047788858414,0.015361221507191658,0.00033180107129737735,0.0007238376419991255,0.0006961320177651942,0.0004489319690037519,0.06631337244740372,1.4272761823421762,0.0004564100870918329,2.495186323333664
move,circle,13.0,259.0,264.0,256.0,256.0,256.0,256.0,8.0,256.0,0.0,1.0,0.0,1.0,1.0,0.813072144985199,44.2995834313333,44.30028390698135,35178.084661820394,-1.991227364364674e-08,-7.906057526822212e-06,100.0,0.01,0.5567764362830022,0.017960530202677488,0.0,8.0,0.02546422928571701,0.0871935784816742,0.01748572662472725,0.01440657302737236,0.00017028908769134432,0.0009718458168208599,-0.0003608210536185652,-5.9360245359130204e-05,0.07322297909615523,1.4616178232274801,0.0011599413454476885,1.0951909480023572
move,circle,14.0,258.0,264.0,256.0,256.0,256.0,256.0,8.0,256.0,-1.0,0.0,0.0,0.0,-1.0,0.813065767288208,44.30264042504132,44.30248421244323,35174.015353824,4.441136347784659e-09,1.763019901213656e-06,100.0,0.01,0.5567764362830022,0.017960530202677488,0.0,8.0,0.023623203858733177,0.13610489666461945,0.017915548756718636,0.014868473634123802,-0.0007446533418260515,0.00011997002002317458,2.0663204850279726e-05,0.0012218635529279709,0.12137070320300879,1.5237523466749887,0.0013415956076530656,-2.1778529922552723
move,circle,15.0,257.0,264.0,256.0,256.0,256.0,256.0,8.0,256.0,-1.0,0.0,0.0,0.0,-1.0,0.8129878044128418,44.30553486570716,44.30528413876891,35176.69422184508,7.127643566119318e-09,2.8295296337912495e-06,100.0,0.01,0.5567764362830022,0.017960530202677488,0.0,8.0,0.023408951237797737,0.27680349349975586,0.020369043573737144,0.014134295284748077,0.0011555901728570461,0.004040834028273821,0.00041266539483331144,-0.0009484119364060462,0.2626867882660281,1.5592237024585873,0.0050442553981609566,1.4229772382820822
move,circle,16.0,256.0,264.0,256.0,256.0,256.0,256.0,8.0,256.0,-1.0,0.0,0.0,0.0,-1.0,0.8129884600639343,44.30278328806162,44.302241176366806,35181.72087878295,1.5408902159180795e-08,6.11829518799361e-06,100.0,0.01,0.5567764362830022,0.017960530202677488,0.0,8.0,0.020506441593170166,0.8129884600639343,0.020365161821246147,0.014961862936615944,-0.00045622914331033826,0.007049203384667635,-0.0003708133881445974,0.0012696508783847094,0.7980266096331509,1.570619290376616,0.005780183649687247,1.5855742074562313
move,circle,17.0,255.0,264.0,256.0,256.0,256.0,256.0,8.0,256.0,-1.0,0.0,0.0,0.0,-1.0,0.8129948377609253,44.30309500917792,44.30299380235374,35179.10553744358,2.8769015765833655e-09,1.1422107164523814e-06,100.0,0.01,0.5567764362830022,0.017960530202677488,0.0,8.0,0.020595761016011238,0.27673760056495667,0.023207304999232292,0.014093991369009018,0.0008199203875847161,0.003962030168622732,0.0008687999797984958,-0.0009715629857964814,0.2626565925566118,1.5807392982962178,0.004933835285846814,1.580703506300825
move,circle,18.0,254.0,264.0,256.0,256.0,256.0,256.0,8.0,256.0,-1.0,0.0,0.0,0.0,-1.0,0.8129943609237671,44.30317756161094,44.30283375829458,35179.84341703078,9.772735832823926e-09,3.880135345597163e-06,100.0,0.01,0.5567764362830022,0.017960530202677488,0.0,8.0,0.017939113080501556,0.13609030842781067,0.02341669611632824,0.014854129403829575,-1.768777656252496e-05,0.00018176248704548925,-0.0005862830439582467,0.0012780516408383846,0.12135985753225476,1.6159467138441712,0.001234969832355736,-1.0923367587955404
move,circle,19.0,253.0,264.0,256.0,256.0,256.0,256.0,8.0,256.0,-1.0,0.0,0.0,0.0,-1.0,0.8129941821098328,44.30347532220185,44.30322321690619,35182.26305426799,7.165692987663807e-09,2.845217120315547e-06,100.0,0.01,0.5567764362830022,0.017960530202677488,0.0,8.0,0.018044136464595795,0.08805381506681442,0.02623416669666767,0.01378783117979765,0.0003253432805649936,0.002074239542707801,0.001130852266214788,-0.0009801621781662107,0.07471621616428983,1.6806321987088564,0.003158831207652711,1.828646330844125
move,circle,20.0,253.0,263.0,256.0,256.0,256.0,256.0,8.0,256.0,0.0,-1.0,0.0,1.0,-1.0,0.8130669593811035,44.30082645453513,44.30069503001869,35183.77135993619,3.735373195071724e-09,1.4833212143241586e-06,100.0,0.01,0.5567764362830022,0.017960530202677488,0.0,8.0,0.01809115521609783,0.08082705736160278,0.02839566394686699,0.015015292912721634,0.00096559664234519,0.0008484288700856268,0.00041167743620462716,0.00014597467088606209,0.0666135965104536,1.7261107778418694,0.0008945772123771616,0.9030771149238227
