# producer=CAELIX
# when=2026-02-24T19:11:37
# cwd=
# python=
# command= /core.py --out _Output/00_heavy_walker/00E_heavy_walker_circle_anisotropy/20260224_191136 --n 512 --traffic-mode telegraph --traffic-iters 200 --traffic-c2 0.31 --traffic-dt 1.0 --traffic-gamma 0.001 --traffic-decay 0.0 --walker --walker-path circle --walker-circle-radius 8 --walker-circle-period 0 --walker-probe-r 8 --walker-steps 256 --walker-tick-iters 100
# run_id=20260224_191136
# experiment=00E_heavy_walker_circle_anisotropy
# artefact=walker_trace
# n=512
# seed=6174
# traffic_mode=telegraph
# traffic_c2=0.31
# traffic_gamma=0.001
# traffic_dt=1.0
# traffic_decay=0.0
# walker_steps=256
# walker_hold_steps=0
# walker_tick_iters=100
# walker_hold_tick_iters=200
# walker_probe_r=8
# walker_mach1=0
# dump_walker=/_Output/00_heavy_walker/00E_heavy_walker_circle_anisotropy/20260224_191136/_csv/00E_heavy_walker_circle_anisotropy_n512_20260224_191136.csv
# artefact=walker_trace
phase,path,t,x,y,z,cx,cy,cz,circle_radius,circle_period,step_dx,step_dy,step_dz,axis,sign,phi_max,front,back,total_field,hubble,asym,tick_iters,v_est,c_est,mach,stop_event,probe_r,phi_p0,phi_p1,phi_p2,phi_p3,vel_p0,vel_p1,vel_p2,vel_p3,dipole_mag_phi,dipole_ang_phi,dipole_mag_vel,dipole_ang_vel
move,circle,1.0,264.0,257.0,256.0,256.0,256.0,256.0,8.0,256.0,0.0,1.0,0.0,1.0,1.0,0.8139260411262512,45.6715736836195,45.66476538404822,40966.32498003669,1.6619258804868303e-07,7.454097285672484e-05,100.0,0.01,0.5567764362830022,0.017960530202677488,0.0,8.0,0.27873915433883667,0.024867622181773186,0.014818145893514156,0.02218819223344326,0.001324151293374598,0.00043318470125086606,-0.0015994099667295814,0.00012860013521276414,0.2639346094085503,0.010152044782437064,0.0029393846634033043,0.10380822207813621
move,circle,2.0,264.0,258.0,256.0,256.0,256.0,256.0,8.0,256.0,0.0,1.0,0.0,1.0,1.0,0.8142275214195251,45.680961795151234,45.67235367000103,70515.7200284372,1.2207384604074478e-07,9.42289298026329e-05,100.0,0.01,0.5567764362830022,0.017960530202677488,0.0,8.0,0.137312650680542,0.024961275979876518,0.016772568225860596,0.019837141036987305,-0.000496292021125555,0.00036233296850696206,0.0016648558666929603,0.001311980769969523,0.12064894627428094,0.04248422268780469,0.0023605912691199013,-2.727573282893835
move,circle,3.0,264.0,259.0,256.0,256.0,256.0,256.0,8.0,256.0,0.0,1.0,0.0,1.0,1.0,0.8142651915550232,45.676699448376894,45.67160823196173,102487.53781848404,4.9676443824652345e-08,5.5734107663853404e-05,100.0,0.01,0.5567764362830022,0.017960530202677488,0.0,8.0,0.0894794836640358,0.027342088520526886,0.014420473016798496,0.018792619928717613,0.0006096888100728393,0.00015273607277777046,-0.001564154983498156,-0.0011345307575538754,0.07554434785306188,0.11341450152526712,0.0025263912466835414,0.5346360390928765
move,circle,4.0,263.0,259.0,256.0,256.0,256.0,256.0,8.0,256.0,-1.0,0.0,0.0,0.0,-1.0,0.8139468431472778,45.6703408639878,45.66334447823465,103050.96803139517,6.789247968076591e-08,7.660246848618441e-05,100.0,0.01,0.5567764362830022,0.017960530202677488,0.0,8.0,0.082997165620327,0.03061496838927269,0.016072025522589684,0.020612772554159164,0.0013540375512093306,0.001487275236286223,-9.69548273133114e-05,0.002609125105664134,0.06766844389097276,0.14835542184963954,0.0018341008728949533,-0.6581597524992936
move,circle,5.0,263.0,260.0,256.0,256.0,256.0,256.0,8.0,256.0,0.0,1.0,0.0,1.0,1.0,0.8139530420303345,45.6771585624665,45.668986501172185,70415.00611811821,1.160556782542766e-07,8.946257434973173e-05,100.0,0.01,0.5567764362830022,0.017960530202677488,0.0,8.0,0.061889491975307465,0.030883049592375755,0.016536111012101173,0.016794677823781967,-0.0006650672876276076,-0.0014781340723857284,-0.00010659651161404327,-0.000996612710878253,0.047491171641514944,0.30118538075826146,0.000737395707371019,-2.4300502909917636
move,circle,6.0,263.0,261.0,256.0,256.0,256.0,256.0,8.0,256.0,0.0,1.0,0.0,1.0,1.0,0.8143773078918457,45.6996753141284,45.69039778225124,37843.52102166458,2.4515509198652237e-07,0.00010151575070276966,100.0,0.01,0.5567764362830022,0.017960530202677488,0.0,8.0,0.05111169442534447,0.03405241295695305,0.016397200524806976,0.017563823610544205,0.0004817715671379119,0.0012993590207770467,0.00042097188998013735,0.00015200863708741963,0.03843136304380788,0.4434296449888051,0.0011489601836857637,1.5178544674706564
move,circle,7.0,262.0,261.0,256.0,256.0,256.0,256.0,8.0,256.0,-1.0,0.0,0.0,0.0,-1.0,0.8134104609489441,45.40518652275205,45.19182066619396,22477.465886482118,9.492433783934784e-06,0.0023551093262175167,100.0,0.01,0.5567764362830022,0.017960530202677488,0.0,8.0,0.046643827110528946,0.03708381950855255,0.0168773140758276,0.017374057322740555,-0.0011751657584682107,-0.0009052053792402148,4.007016832474619e-05,-0.0016967215342447162,0.03570042049705171,0.5848660192915464,0.0014502745193243404,2.564285027296734
move,circle,8.0,262.0,262.0,256.0,256.0,256.0,256.0,8.0,256.0,0.0,1.0,0.0,1.0,1.0,0.8121281862258911,43.7348035145551,43.72599449567497,18905.710053025334,4.659448841340514e-07,0.00010071962617009728,100.0,0.01,0.5567764362830022,0.017960530202677488,0.0,8.0,0.03765149042010307,0.037594687193632126,0.01606517843902111,0.016545237973332405,-0.0006402573781087995,-0.00106977263931185,0.0015636655734851956,0.0030234125442802906,0.030150425824896392,0.7728069870150936,0.00464881074294717,-2.064718786392984
move,circle,9.0,261.0,262.0,256.0,256.0,256.0,256.0,8.0,256.0,-1.0,0.0,0.0,0.0,-1.0,0.811831533908844,43.69166676327586,43.68265186995268,21854.37181133135,4.1249839624806305e-07,0.00010317554933990163,100.0,0.01,0.5567764362830022,0.017960530202677488,0.0,8.0,0.036918748170137405,0.04665159061551094,0.014533285051584244,0.013251530937850475,0.0002996312396135181,-9.783867653823108e-07,-0.0031405279878526926,-0.002059875288978219,0.04020787168582023,0.9803362039888851,0.004009208396212715,0.5393076116917911
move,circle,10.0,261.0,263.0,256.0,256.0,256.0,256.0,8.0,256.0,0.0,1.0,0.0,1.0,1.0,0.8117863535881042,43.6568259857595,43.67728614807129,28233.49347186042,-7.246769632735842e-07,-0.00023427457853397526,100.0,0.01,0.5567764362830022,0.017960530202677488,0.0,8.0,0.032686978578567505,0.04970880597829819,0.01631634123623371,0.013882478699088097,0.001444725668989122,0.0019176153000444174,0.0022408573422580957,-0.00010317382839275524,0.039389383002419405,1.142182516924572,0.002171960944122137,1.9460942351028858
