# producer=CAELIX
# when=2026-02-18T09:41:42
# cwd=
# python=
# command= /core.py --out _Output/09_sg_collider/09D_collidersg_kink_walls/20260218_094141 --collidersg --collidersg-scenario D --collidersg-sprites [{"sid":1,"kind":"kink_wall","pos":[60,96,96],"vel":[0.2,0.0,0.0],"phase":0.0},{"sid":2,"kind":"kink_wall","pos":[132,96,96],"vel":[-0.2,0.0,0.0],"phase":0.0}] --collidersg-steps 10000 --collidersg-log-every 1 --collidersg-track-r 14 --collidersg-peak-thresh 0.001 --collidersg-phi-abs-every 100 --collidersg-k 0.05 --traffic-mode sine_gordon --collidersg-boundary neumann --n 192 --traffic-iters 1 --traffic-c2 0.31 --traffic-dt 0.05 --traffic-gamma 0.0 --traffic-decay 0.0
# run_id=20260218_094141
# experiment=09D_collidersg_kink_walls
# artefact=collidersg
# n=192
# seed=6174
# traffic_c2=0.31
# traffic_dt=0.05
# traffic_gamma=0.0
# traffic_decay=0.0
# boundary_mode=neumann
# sponge_width=0
# sponge_strength=0.0
# sg_k=0.05
# asset_sg_k=nan
# sg_k_inferred=0
# steps=10000
# log_every=1
# phi_abs_every=100
# track_r=14
# peak_thresh=0.001
# sprite_count=2
# scenario=D
# sprites_src=inline_json
# sprite_asset_h5=
# artefact=sg_collision_tracks
# scenario=D
# sprites_digest=11b1f712ce33
# boundary_mode_eff=neumann sponge_width_eff=0 sponge_strength_eff=0.000000
# vel0_abs_max=0.172105
t,sid,x,y,z,vx,vy,vz,peak_abs,status,phi_abs_max,wall_s
2603,1,86.931,1.000,1.000,0.02838,0.00000,-0.00000,0.815691,ALIVE,12.586518,22.454
2603,2,104.069,1.000,1.000,-0.02686,-0.00000,-0.00001,0.814375,ALIVE,12.586518,22.454
2604,1,86.932,1.000,1.000,0.02838,0.00000,0.00000,0.815973,ALIVE,12.586518,22.463
2604,2,104.068,1.000,1.000,-0.02670,0.00000,0.00000,0.815080,ALIVE,12.586518,22.463
2605,1,86.934,1.000,1.000,0.02853,-0.00001,-0.00001,0.816217,ALIVE,12.586518,22.471
2605,2,104.066,1.000,1.000,-0.02655,0.00000,0.00000,0.815761,ALIVE,12.586518,22.471
2606,1,86.935,1.000,1.000,0.02899,0.00001,0.00000,0.816425,ALIVE,12.586518,22.480
2606,2,104.065,1.000,1.000,-0.02640,-0.00000,-0.00000,0.816415,ALIVE,12.586518,22.480
2607,1,86.937,1.000,1.000,0.02914,0.00000,0.00000,0.816598,ALIVE,12.586518,22.488
2607,2,104.064,1.000,1.000,-0.02625,0.00000,0.00000,0.817040,ALIVE,12.586518,22.488
2608,1,86.938,1.000,1.000,0.02945,-0.00000,0.00000,0.816738,ALIVE,12.586518,22.497
2608,2,104.062,1.000,1.000,-0.02625,0.00000,0.00000,0.817635,ALIVE,12.586518,22.497
2609,1,86.939,1.000,1.000,0.02975,0.00000,0.00000,0.816848,ALIVE,12.586518,22.505
2609,2,104.061,1.000,1.000,-0.02640,-0.00000,-0.00000,0.818195,ALIVE,12.586518,22.505
2610,1,86.941,1.000,1.000,0.03021,0.00000,0.00000,0.816928,ALIVE,12.586518,22.514
2610,2,104.060,1.000,1.000,-0.02640,0.00001,0.00001,0.818722,ALIVE,12.586518,22.514
2611,1,86.943,1.000,1.000,0.03067,-0.00000,-0.00000,0.816983,ALIVE,12.586518,22.522
2611,2,104.059,1.000,1.000,-0.02655,-0.00000,-0.00000,0.819210,ALIVE,12.586518,22.522
2612,1,86.944,1.000,1.000,0.03098,-0.00000,-0.00000,0.817015,ALIVE,12.586518,22.530
2612,2,104.057,1.000,1.000,-0.02670,0.00000,0.00000,0.819659,ALIVE,12.586518,22.530
2613,1,86.946,1.000,1.000,0.03128,0.00000,0.00000,0.817026,ALIVE,12.586518,22.539
2613,2,104.056,1.000,1.000,-0.02716,0.00000,0.00000,0.820067,ALIVE,12.586518,22.539
2614,1,86.947,1.000,1.000,0.03189,0.00000,0.00000,0.817019,ALIVE,12.586518,22.547
2614,2,104.054,1.000,1.000,-0.02747,-0.00000,-0.00000,0.820433,ALIVE,12.586518,22.547
2615,1,86.949,1.000,1.000,0.03235,-0.00000,0.00000,0.816997,ALIVE,12.586518,22.556
2615,2,104.053,1.000,1.000,-0.02792,0.00000,0.00000,0.820754,ALIVE,12.586518,22.556
2616,1,86.950,1.000,1.000,0.03281,0.00000,-0.00000,0.816962,ALIVE,12.586518,22.564
2616,2,104.052,1.000,1.000,-0.02838,0.00000,0.00000,0.821032,ALIVE,12.586518,22.564
2617,1,86.952,1.000,1.000,0.03326,0.00000,-0.00000,0.816916,ALIVE,12.586518,22.573
2617,2,104.050,1.000,1.000,-0.02884,0.00000,0.00000,0.821264,ALIVE,12.586518,22.573
2618,1,86.954,1.000,1.000,0.03357,0.00000,0.00000,0.816862,ALIVE,12.586518,22.581
2618,2,104.049,1.000,1.000,-0.02960,-0.00000,-0.00000,0.821452,ALIVE,12.586518,22.581
2619,1,86.956,1.000,1.000,0.03418,-0.00001,-0.00001,0.816802,ALIVE,12.586518,22.590
2619,2,104.047,1.000,1.000,-0.03036,0.00000,0.00000,0.821595,ALIVE,12.586518,22.590
2620,1,86.957,1.000,1.000,0.03464,0.00001,0.00000,0.816736,ALIVE,12.586518,22.598
2620,2,104.046,1.000,1.000,-0.03082,-0.00000,-0.00000,0.821694,ALIVE,12.586518,22.598
2621,1,86.959,1.000,1.000,0.03510,0.00000,0.00001,0.816667,ALIVE,12.586518,22.607
2621,2,104.044,1.000,1.000,-0.03189,0.00000,0.00000,0.821751,ALIVE,12.586518,22.607
2622,1,86.961,1.000,1.000,0.03540,-0.00000,-0.00001,0.816594,ALIVE,12.586518,22.615
2622,2,104.042,1.000,1.000,-0.03250,0.00000,0.00000,0.821767,ALIVE,12.586518,22.615
2623,1,86.963,1.000,1.000,0.03601,0.00000,0.00000,0.816518,ALIVE,12.586518,22.624
2623,2,104.041,1.000,1.000,-0.03326,-0.00000,0.00000,0.821743,ALIVE,12.586518,22.624
2624,1,86.964,1.000,1.000,0.03647,0.00000,-0.00000,0.816440,ALIVE,12.586518,22.632
2624,2,104.039,1.000,1.000,-0.03403,-0.00001,-0.00001,0.821682,ALIVE,12.586518,22.632
2625,1,86.966,1.000,1.000,0.03693,-0.00000,-0.00000,0.816358,ALIVE,12.586518,22.641
2625,2,104.037,1.000,1.000,-0.03510,0.00001,0.00001,0.821586,ALIVE,12.586518,22.641
2626,1,86.968,1.000,1.000,0.03738,0.00000,0.00001,0.816272,ALIVE,12.586518,22.649
2626,2,104.036,1.000,1.000,-0.03571,-0.00000,0.00000,0.821457,ALIVE,12.586518,22.649
2627,1,86.970,1.000,1.000,0.03784,0.00000,-0.00000,0.816182,ALIVE,12.586518,22.658
2627,2,104.034,1.000,1.000,-0.03662,-0.00000,-0.00000,0.821298,ALIVE,12.586518,22.658
2628,1,86.972,1.000,1.000,0.03830,0.00000,0.00000,0.816085,ALIVE,12.586518,22.666
2628,2,104.032,1.000,1.000,-0.03754,0.00000,0.00000,0.821110,ALIVE,12.586518,22.666
2629,1,86.974,1.000,1.000,0.03891,0.00000,0.00000,0.815981,ALIVE,12.586518,22.675
2629,2,104.030,1.000,1.000,-0.03815,-0.00000,-0.00000,0.820897,ALIVE,12.586518,22.675
2630,1,86.976,1.000,1.000,0.03922,-0.00000,-0.00000,0.815869,ALIVE,12.586518,22.683
2630,2,104.028,1.000,1.000,-0.03906,0.00000,0.00000,0.820662,ALIVE,12.586518,22.683
2631,1,86.978,1.000,1.000,0.03983,0.00000,0.00000,0.815747,ALIVE,12.586518,22.692
2631,2,104.026,1.000,1.000,-0.03967,-0.00000,-0.00001,0.820405,ALIVE,12.586518,22.692
2632,1,86.980,1.000,1.000,0.04028,0.00000,0.00000,0.815614,ALIVE,12.586518,22.701
2632,2,104.024,1.000,1.000,-0.04028,0.00000,0.00000,0.820130,ALIVE,12.586518,22.701
2633,1,86.982,1.000,1.000,0.04074,-0.00000,-0.00000,0.815469,ALIVE,12.586518,22.709
2633,2,104.022,1.000,1.000,-0.04105,0.00000,0.00000,0.819838,ALIVE,12.586518,22.709
2634,1,86.984,1.000,1.000,0.04135,0.00000,0.00000,0.815310,ALIVE,12.586518,22.718
2634,2,104.020,1.000,1.000,-0.04166,0.00000,0.00000,0.819530,ALIVE,12.586518,22.718
2635,1,86.986,1.000,1.000,0.04181,-0.00000,-0.00001,0.815138,ALIVE,12.586518,22.726
2635,2,104.018,1.000,1.000,-0.04227,0.00000,0.00000,0.819206,ALIVE,12.586518,22.726
2636,1,86.988,1.000,1.000,0.04211,0.00000,0.00000,0.814953,ALIVE,12.586518,22.735
2636,2,104.016,1.000,1.000,-0.04272,0.00000,0.00000,0.818871,ALIVE,12.586518,22.735
2637,1,86.990,1.000,1.000,0.04272,0.00000,0.00000,0.814753,ALIVE,12.586518,22.743
2637,2,104.013,1.000,1.000,-0.04318,-0.00000,-0.00000,0.818521,ALIVE,12.586518,22.743
2638,1,86.992,1.000,1.000,0.04303,0.00000,0.00000,0.814541,ALIVE,12.586518,22.752
2638,2,104.011,1.000,1.000,-0.04349,0.00000,-0.00000,0.818160,ALIVE,12.586518,22.752
2639,1,86.995,1.000,1.000,0.04349,-0.00000,-0.00000,0.814316,ALIVE,12.586518,22.760
2639,2,104.009,1.000,1.000,-0.04410,-0.00000,0.00000,0.817785,ALIVE,12.586518,22.760
2640,1,86.997,1.000,1.000,0.04395,0.00000,0.00001,0.814079,ALIVE,12.586518,22.769
2640,2,104.007,1.000,1.000,-0.04425,0.00000,0.00000,0.817398,ALIVE,12.586518,22.769
2641,1,86.999,1.000,1.000,0.04410,-0.00000,-0.00001,0.813832,ALIVE,12.586518,22.777
2641,2,104.005,1.000,1.000,-0.04471,0.00000,-0.00000,0.816998,ALIVE,12.586518,22.777
2642,1,87.001,1.000,1.000,0.04456,-0.00000,-0.00000,0.813578,ALIVE,12.586518,22.786
2642,2,104.002,1.000,1.000,-0.04486,0.00000,0.00000,0.816587,ALIVE,12.586518,22.786
2643,1,87.003,1.000,1.000,0.04471,0.00000,0.00000,0.813317,ALIVE,12.586518,22.794
2643,2,104.000,1.000,1.000,-0.04517,0.00000,0.00000,0.816162,ALIVE,12.586518,22.794
2644,1,87.006,1.000,1.000,0.04486,0.00000,0.00001,0.813051,ALIVE,12.586518,22.803
2644,2,103.998,1.000,1.000,-0.04547,0.00000,0.00000,0.815723,ALIVE,12.586518,22.803
2645,1,87.008,1.000,1.000,0.04486,0.00000,-0.00000,0.812785,ALIVE,12.586518,22.811
2645,2,103.996,1.000,1.000,-0.04547,0.00000,0.00000,0.815271,ALIVE,12.586518,22.811
2646,1,87.010,1.000,1.000,0.04517,-0.00001,-0.00001,0.812518,ALIVE,12.586518,22.820
2646,2,103.993,1.000,1.000,-0.04562,0.00000,0.00000,0.814806,ALIVE,12.586518,22.820
2647,1,87.012,1.000,1.000,0.04501,0.00000,0.00000,0.812254,ALIVE,12.586518,22.828
2647,2,103.991,1.000,1.000,-0.04578,0.00000,0.00000,0.814326,ALIVE,12.586518,22.828
2648,1,87.015,1.000,1.000,0.04517,-0.00000,-0.00000,0.811996,ALIVE,12.586518,22.837
2648,2,103.989,1.000,1.000,-0.04593,-0.00001,-0.00001,0.813833,ALIVE,12.586518,22.837
2649,1,87.017,1.000,1.000,0.04486,0.00000,0.00000,0.811743,ALIVE,12.586518,22.845
2649,2,103.986,1.000,1.000,-0.04578,0.00001,0.00001,0.813327,ALIVE,12.586518,22.845
2650,1,87.019,1.000,1.000,0.04471,-0.00000,0.00000,0.811499,ALIVE,12.586518,22.854
2650,2,103.984,1.000,1.000,-0.04593,-0.00000,-0.00001,0.812807,ALIVE,12.586518,22.854
2651,1,87.021,1.000,1.000,0.04456,0.00000,-0.00000,0.811265,ALIVE,12.586518,22.862
2651,2,103.982,1.000,1.000,-0.04578,0.00000,0.00000,0.812276,ALIVE,12.586518,22.862
2652,1,87.024,1.000,1.000,0.04425,0.00000,0.00000,0.811040,ALIVE,12.586518,22.870
2652,2,103.980,1.000,1.000,-0.04562,0.00000,0.00000,0.811734,ALIVE,12.586518,22.870
2653,1,87.026,1.000,1.000,0.04395,0.00000,-0.00000,0.810827,ALIVE,12.586518,22.879
2653,2,103.977,1.000,1.000,-0.04562,0.00000,0.00000,0.811183,ALIVE,12.586518,22.879
2654,1,87.028,1.000,1.000,0.04349,0.00000,-0.00000,0.810624,ALIVE,12.586518,22.887
2654,2,103.975,1.000,1.000,-0.04532,-0.00000,-0.00000,0.810624,ALIVE,12.586518,22.887
2655,1,87.030,1.000,1.000,0.04318,0.00000,0.00000,0.810432,ALIVE,12.586518,22.896
2655,2,103.973,1.000,1.000,-0.04517,0.00000,0.00000,0.810061,ALIVE,12.586518,22.896
2656,1,87.032,1.000,1.000,0.04257,-0.00000,0.00000,0.810249,ALIVE,12.586518,22.905
2656,2,103.970,1.000,1.000,-0.04486,0.00000,0.00000,0.809492,ALIVE,12.586518,22.905
2657,1,87.034,1.000,1.000,0.04211,-0.00000,-0.00000,0.810075,ALIVE,12.586518,22.913
2657,2,103.968,1.000,1.000,-0.04456,0.00000,0.00000,0.808923,ALIVE,12.586518,22.913
2658,1,87.036,1.000,1.000,0.04166,0.00001,0.00001,0.809908,ALIVE,12.586518,22.922
2658,2,103.966,1.000,1.000,-0.04395,0.00000,0.00000,0.808354,ALIVE,12.586518,22.922
2659,1,87.039,1.000,1.000,0.04105,-0.00000,-0.00000,0.809745,ALIVE,12.586518,22.931
2659,2,103.964,1.000,1.000,-0.04364,0.00000,0.00000,0.807790,ALIVE,12.586518,22.931
2660,1,87.041,1.000,1.000,0.04044,-0.00000,-0.00000,0.809586,ALIVE,12.586518,22.939
2660,2,103.962,1.000,1.000,-0.04303,-0.00000,-0.00001,0.807232,ALIVE,12.586518,22.939
2661,1,87.043,1.000,1.000,0.03983,0.00000,0.00000,0.809426,ALIVE,12.586518,22.948
2661,2,103.960,1.000,1.000,-0.04242,0.00000,0.00000,0.806684,ALIVE,12.586518,22.948
2662,1,87.045,1.000,1.000,0.03922,0.00000,0.00000,0.809265,ALIVE,12.586518,22.956
2662,2,103.958,1.000,1.000,-0.04181,0.00000,0.00000,0.806149,ALIVE,12.586518,22.956
2663,1,87.046,1.000,1.000,0.03860,-0.00000,-0.00000,0.809099,ALIVE,12.586518,22.965
2663,2,103.955,1.000,1.000,-0.04105,0.00000,-0.00000,0.805630,ALIVE,12.586518,22.965
2664,1,87.048,1.000,1.000,0.03784,0.00000,0.00000,0.808926,ALIVE,12.586518,22.973
2664,2,103.953,1.000,1.000,-0.04028,-0.00000,-0.00000,0.805126,ALIVE,12.586518,22.973
2665,1,87.050,1.000,1.000,0.03738,0.00000,0.00000,0.808745,ALIVE,12.586518,22.982
2665,2,103.951,1.000,1.000,-0.03952,-0.00000,-0.00000,0.804643,ALIVE,12.586518,22.982
2666,1,87.052,1.000,1.000,0.03647,0.00000,-0.00001,0.808553,ALIVE,12.586518,22.990
2666,2,103.950,1.000,1.000,-0.03860,0.00000,0.00000,0.804180,ALIVE,12.586518,22.990
2667,1,87.054,1.000,1.000,0.03586,0.00000,0.00000,0.808348,ALIVE,12.586518,22.999
2667,2,103.948,1.000,1.000,-0.03769,0.00000,0.00000,0.803742,ALIVE,12.586518,22.999
2668,1,87.056,1.000,1.000,0.03510,-0.00000,0.00000,0.808131,ALIVE,12.586518,23.007
2668,2,103.946,1.000,1.000,-0.03662,0.00001,0.00000,0.803329,ALIVE,12.586518,23.007
2669,1,87.057,1.000,1.000,0.03433,0.00000,0.00000,0.807899,ALIVE,12.586518,23.016
2669,2,103.944,1.000,1.000,-0.03586,-0.00000,-0.00000,0.802943,ALIVE,12.586518,23.016
2670,1,87.059,1.000,1.000,0.03372,0.00000,0.00000,0.807652,ALIVE,12.586518,23.025
2670,2,103.942,1.000,1.000,-0.03479,-0.00000,-0.00001,0.802586,ALIVE,12.586518,23.025
2671,1,87.061,1.000,1.000,0.03281,0.00000,0.00000,0.807392,ALIVE,12.586518,23.033
2671,2,103.941,1.000,1.000,-0.03372,0.00000,0.00000,0.802256,ALIVE,12.586518,23.033
2672,1,87.062,1.000,1.000,0.03220,-0.00000,-0.00000,0.807118,ALIVE,12.586518,23.042
2672,2,103.939,1.000,1.000,-0.03265,0.00000,0.00000,0.801954,ALIVE,12.586518,23.042
2673,1,87.064,1.000,1.000,0.03143,0.00000,0.00000,0.806832,ALIVE,12.586518,23.050
2673,2,103.937,1.000,1.000,-0.03174,-0.00000,-0.00000,0.801682,ALIVE,12.586518,23.050
2674,1,87.065,1.000,1.000,0.03052,-0.00000,-0.00001,0.806535,ALIVE,12.586518,23.059
2674,2,103.936,1.000,1.000,-0.03067,0.00000,0.00000,0.801436,ALIVE,12.586518,23.059
2675,1,87.067,1.000,1.000,0.02975,0.00000,0.00000,0.806229,ALIVE,12.586518,23.067
2675,2,103.934,1.000,1.000,-0.02945,-0.00000,-0.00000,0.801218,ALIVE,12.586518,23.067
2676,1,87.068,1.000,1.000,0.02899,0.00000,-0.00000,0.805916,ALIVE,12.586518,23.076
2676,2,103.933,1.000,1.000,-0.02869,0.00000,0.00000,0.801026,ALIVE,12.586518,23.076
2677,1,87.070,1.000,1.000,0.02823,0.00000,0.00000,0.805600,ALIVE,12.586518,23.084
2677,2,103.932,1.000,1.000,-0.02747,0.00000,0.00000,0.800860,ALIVE,12.586518,23.084
2678,1,87.071,1.000,1.000,0.02747,-0.00000,0.00000,0.805282,ALIVE,12.586518,23.093
2678,2,103.930,1.000,1.000,-0.02655,-0.00000,-0.00000,0.800717,ALIVE,12.586518,23.093
2679,1,87.072,1.000,1.000,0.02670,0.00000,-0.00000,0.804965,ALIVE,12.586518,23.101
2679,2,103.929,1.000,1.000,-0.02548,-0.00000,-0.00000,0.800598,ALIVE,12.586518,23.101
2680,1,87.074,1.000,1.000,0.02594,0.00000,0.00000,0.804653,ALIVE,12.586518,23.110
2680,2,103.928,1.000,1.000,-0.02457,0.00000,0.00000,0.800499,ALIVE,12.586518,23.110
2681,1,87.075,1.000,1.000,0.02502,-0.00000,-0.00001,0.804347,ALIVE,12.586518,23.118
2681,2,103.927,1.000,1.000,-0.02365,0.00000,0.00000,0.800419,ALIVE,12.586518,23.118
2682,1,87.076,1.000,1.000,0.02441,0.00000,0.00001,0.804051,ALIVE,12.586518,23.127
2682,2,103.925,1.000,1.000,-0.02274,0.00000,0.00000,0.800356,ALIVE,12.586518,23.127
2683,1,87.077,1.000,1.000,0.02365,-0.00000,-0.00000,0.803766,ALIVE,12.586518,23.135
2683,2,103.924,1.000,1.000,-0.02182,-0.00000,-0.00000,0.800308,ALIVE,12.586518,23.135
2684,1,87.078,1.000,1.000,0.02304,0.00000,0.00000,0.803495,ALIVE,12.586518,23.144
2684,2,103.923,1.000,1.000,-0.02106,0.00001,0.00001,0.800274,ALIVE,12.586518,23.144
2685,1,87.080,1.000,1.000,0.02213,0.00000,0.00000,0.803240,ALIVE,12.586518,23.153
2685,2,103.922,1.000,1.000,-0.02014,-0.00001,-0.00001,0.800253,ALIVE,12.586518,23.153
2686,1,87.081,1.000,1.000,0.02167,0.00000,-0.00000,0.803001,ALIVE,12.586518,23.161
2686,2,103.921,1.000,1.000,-0.01923,0.00000,0.00000,0.800242,ALIVE,12.586518,23.161
2687,1,87.082,1.000,1.000,0.02090,-0.00000,0.00000,0.802780,ALIVE,12.586518,23.170
2687,2,103.920,1.000,1.000,-0.01862,0.00000,0.00000,0.800242,ALIVE,12.586518,23.170
2688,1,87.083,1.000,1.000,0.02029,0.00000,0.00000,0.802577,ALIVE,12.586518,23.178
2688,2,103.919,1.000,1.000,-0.01785,0.00000,-0.00000,0.800253,ALIVE,12.586518,23.178
2689,1,87.084,1.000,1.000,0.01984,0.00000,0.00000,0.802392,ALIVE,12.586518,23.187
2689,2,103.919,1.000,1.000,-0.01709,-0.00000,-0.00000,0.800272,ALIVE,12.586518,23.187
2690,1,87.085,1.000,1.000,0.01907,0.00000,0.00000,0.802225,ALIVE,12.586518,23.195
2690,2,103.918,1.000,1.000,-0.01648,0.00000,0.00000,0.800301,ALIVE,12.586518,23.195
2691,1,87.086,1.000,1.000,0.01877,-0.00000,-0.00000,0.802075,ALIVE,12.586518,23.204
2691,2,103.917,1.000,1.000,-0.01587,-0.00000,-0.00001,0.800340,ALIVE,12.586518,23.204
2692,1,87.087,1.000,1.000,0.01816,-0.00000,0.00000,0.801942,ALIVE,12.586518,23.212
2692,2,103.916,1.000,1.000,-0.01541,0.00000,0.00000,0.800390,ALIVE,12.586518,23.212
2693,1,87.087,1.000,1.000,0.01785,-0.00000,0.00000,0.801823,ALIVE,12.586518,23.221
2693,2,103.916,1.000,1.000,-0.01480,0.00000,0.00000,0.800451,ALIVE,12.586518,23.221
2694,1,87.088,1.000,1.000,0.01724,0.00000,-0.00000,0.801719,ALIVE,12.586518,23.230
2694,2,103.915,1.000,1.000,-0.01434,-0.00000,-0.00000,0.800525,ALIVE,12.586518,23.230
2695,1,87.089,1.000,1.000,0.01694,0.00000,-0.00000,0.801626,ALIVE,12.586518,23.238
2695,2,103.914,1.000,1.000,-0.01404,0.00000,0.00000,0.800611,ALIVE,12.586518,23.238
2696,1,87.090,1.000,1.000,0.01663,0.00000,0.00000,0.801545,ALIVE,12.586518,23.247
2696,2,103.913,1.000,1.000,-0.01358,0.00000,0.00000,0.800713,ALIVE,12.586518,23.247
2697,1,87.091,1.000,1.000,0.01633,-0.00000,-0.00000,0.801472,ALIVE,12.586518,23.256
2697,2,103.913,1.000,1.000,-0.01343,-0.00000,-0.00000,0.800831,ALIVE,12.586518,23.256
2698,1,87.092,1.000,1.000,0.01587,-0.00000,-0.00000,0.801407,ALIVE,12.586518,23.265
2698,2,103.912,1.000,1.000,-0.01297,0.00000,0.00000,0.800965,ALIVE,12.586518,23.265
2699,1,87.092,1.000,1.000,0.01572,0.00000,0.00000,0.801347,ALIVE,12.586518,23.273
2699,2,103.911,1.000,1.000,-0.01297,-0.00000,0.00000,0.801118,ALIVE,12.586518,23.273
2700,1,87.093,1.000,1.000,0.01541,0.00000,0.00000,0.801293,ALIVE,12.591231,23.283
2700,2,103.911,1.000,1.000,-0.01282,0.00000,-0.00000,0.801290,ALIVE,12.591231,23.283
2701,1,87.094,1.000,1.000,0.01541,-0.00000,0.00000,0.801242,ALIVE,12.591231,23.292
2701,2,103.910,1.000,1.000,-0.01266,-0.00000,-0.00000,0.801481,ALIVE,12.591231,23.292
2702,1,87.095,1.000,1.000,0.01511,0.00000,0.00000,0.801195,ALIVE,12.591231,23.300
2702,2,103.910,1.000,1.000,-0.01266,0.00000,0.00000,0.801693,ALIVE,12.591231,23.300
2703,1,87.095,1.000,1.000,0.01480,-0.00000,-0.00000,0.801151,ALIVE,12.591231,23.309
2703,2,103.909,1.000,1.000,-0.01282,0.00000,0.00000,0.801925,ALIVE,12.591231,23.309
2704,1,87.096,1.000,1.000,0.01495,0.00000,0.00000,0.801109,ALIVE,12.591231,23.317
2704,2,103.908,1.000,1.000,-0.01266,0.00000,0.00001,0.802176,ALIVE,12.591231,23.317
2705,1,87.097,1.000,1.000,0.01480,-0.00000,-0.00000,0.801070,ALIVE,12.591231,23.326
2705,2,103.908,1.000,1.000,-0.01297,0.00000,0.00000,0.802447,ALIVE,12.591231,23.326
2706,1,87.098,1.000,1.000,0.01465,0.00000,0.00000,0.801035,ALIVE,12.591231,23.334
2706,2,103.907,1.000,1.000,-0.01312,-0.00000,-0.00000,0.802735,ALIVE,12.591231,23.334
2707,1,87.098,1.000,1.000,0.01480,0.00000,0.00000,0.801004,ALIVE,12.591231,23.343
2707,2,103.906,1.000,1.000,-0.01328,0.00000,0.00000,0.803039,ALIVE,12.591231,23.343
2708,1,87.099,1.000,1.000,0.01480,0.00000,-0.00000,0.800977,ALIVE,12.591231,23.352
2708,2,103.906,1.000,1.000,-0.01358,0.00000,0.00000,0.803356,ALIVE,12.591231,23.352
2709,1,87.100,1.000,1.000,0.01495,0.00000,0.00000,0.800958,ALIVE,12.591231,23.360
2709,2,103.905,1.000,1.000,-0.01389,0.00000,0.00000,0.803685,ALIVE,12.591231,23.360
2710,1,87.101,1.000,1.000,0.01480,-0.00000,-0.00000,0.800946,ALIVE,12.591231,23.369
2710,2,103.904,1.000,1.000,-0.01419,0.00000,0.00000,0.804022,ALIVE,12.591231,23.369
2711,1,87.101,1.000,1.000,0.01511,0.00000,0.00001,0.800943,ALIVE,12.591231,23.377
2711,2,103.903,1.000,1.000,-0.01450,0.00000,0.00000,0.804363,ALIVE,12.591231,23.377
2712,1,87.102,1.000,1.000,0.01541,-0.00000,-0.00001,0.800951,ALIVE,12.591231,23.386
2712,2,103.903,1.000,1.000,-0.01480,-0.00000,-0.00000,0.804706,ALIVE,12.591231,23.386
2713,1,87.103,1.000,1.000,0.01541,0.00000,0.00000,0.800970,ALIVE,12.591231,23.394
2713,2,103.902,1.000,1.000,-0.01526,0.00000,0.00000,0.805046,ALIVE,12.591231,23.394
2714,1,87.104,1.000,1.000,0.01572,0.00000,0.00000,0.801003,ALIVE,12.591231,23.403
2714,2,103.901,1.000,1.000,-0.01556,-0.00000,-0.00000,0.805380,ALIVE,12.591231,23.403
2715,1,87.104,1.000,1.000,0.01602,-0.00001,-0.00001,0.801050,ALIVE,12.591231,23.411
2715,2,103.900,1.000,1.000,-0.01617,0.00000,0.00000,0.805704,ALIVE,12.591231,23.411
2716,1,87.105,1.000,1.000,0.01633,0.00000,0.00000,0.801113,ALIVE,12.591231,23.420
2716,2,103.900,1.000,1.000,-0.01648,-0.00000,-0.00000,0.806015,ALIVE,12.591231,23.420
2717,1,87.106,1.000,1.000,0.01648,0.00000,0.00000,0.801192,ALIVE,12.591231,23.428
2717,2,103.899,1.000,1.000,-0.01694,0.00000,-0.00000,0.806309,ALIVE,12.591231,23.428
2718,1,87.107,1.000,1.000,0.01694,-0.00000,0.00000,0.801287,ALIVE,12.591231,23.437
2718,2,103.898,1.000,1.000,-0.01740,-0.00000,-0.00000,0.806582,ALIVE,12.591231,23.437
2719,1,87.108,1.000,1.000,0.01724,0.00000,0.00000,0.801399,ALIVE,12.591231,23.445
2719,2,103.897,1.000,1.000,-0.01801,0.00000,0.00000,0.806835,ALIVE,12.591231,23.445
2720,1,87.109,1.000,1.000,0.01770,-0.00000,-0.00000,0.801527,ALIVE,12.591231,23.454
2720,2,103.896,1.000,1.000,-0.01831,0.00000,0.00000,0.807062,ALIVE,12.591231,23.454
2721,1,87.110,1.000,1.000,0.01801,-0.00000,-0.00000,0.801670,ALIVE,12.591231,23.462
2721,2,103.895,1.000,1.000,-0.01892,0.00000,-0.00000,0.807263,ALIVE,12.591231,23.462
2722,1,87.111,1.000,1.000,0.01831,0.00000,0.00000,0.801827,ALIVE,12.591231,23.471
2722,2,103.894,1.000,1.000,-0.01953,0.00000,0.00001,0.807438,ALIVE,12.591231,23.471
2723,1,87.111,1.000,1.000,0.01877,0.00000,0.00000,0.801998,ALIVE,12.591231,23.479
2723,2,103.893,1.000,1.000,-0.01984,-0.00000,0.00000,0.807585,ALIVE,12.591231,23.479
2724,1,87.112,1.000,1.000,0.01892,0.00000,0.00000,0.802179,ALIVE,12.591231,23.488
2724,2,103.892,1.000,1.000,-0.02060,0.00000,0.00000,0.807703,ALIVE,12.591231,23.488
2725,1,87.113,1.000,1.000,0.01953,-0.00000,-0.00000,0.802369,ALIVE,12.591231,23.496
2725,2,103.891,1.000,1.000,-0.02106,-0.00001,-0.00001,0.807793,ALIVE,12.591231,23.496
2726,1,87.114,1.000,1.000,0.01968,0.00000,0.00000,0.802566,ALIVE,12.591231,23.505
2726,2,103.890,1.000,1.000,-0.02167,0.00000,0.00000,0.807856,ALIVE,12.591231,23.505
