# producer=CAELIX
# when=2026-02-16T07:46:56
# cwd=
# python=
# command= /core.py --out _Output/08_solitons/08A_soliton_scan/20260216_074655 --soliton --traffic-mode nonlinear --traffic-boundary sponge --traffic-sponge-width 24 --traffic-sponge-strength 0.2 --n 192 --traffic-iters 1 --traffic-c2 0.31 --traffic-dt 0.05 --traffic-gamma 0.0 --traffic-decay 0.0 --soliton-steps 2000 --soliton-sigma 4.0 --soliton-amp 50.0 --soliton-k 0.1 --soliton-lambda-start 1e-3 --soliton-lambda-stop 1e-1 --soliton-lambda-steps 33
# run_id=20260216_074655
# experiment=08A_soliton_scan
# artefact=soliton_scan
# n=192
# seed=6174
# traffic_mode=nonlinear
# traffic_c2=0.31
# traffic_gamma=0.0
# traffic_dt=0.05
# traffic_decay=0.0
# traffic_boundary=sponge
# traffic_sponge_width=24
# traffic_sponge_strength=0.2
# soliton_k=0.1
# soliton_lambda_start=0.001
# soliton_lambda_stop=0.1
# soliton_lambda_steps=33
# soliton_steps=2000
# soliton_sigma=4.0
# soliton_sigma_start=4.0
# soliton_sigma_stop=4.0
# soliton_sigma_steps=1
# soliton_amp=50.0
# soliton_init_vev=0
# soliton_vev_sign=1
# soliton_sg_k_start=0.1
# soliton_sg_k_stop=0.1
# soliton_sg_k_steps=1
# soliton_sg_amp_start=50.0
# soliton_sg_amp_stop=50.0
# soliton_sg_amp_steps=1
idx,lambda,k,sigma,amp,sg_k,sg_amp,init_vev,vev_sign,phi0,steps,traffic_mode,traffic_boundary,traffic_sponge_width,traffic_sponge_strength,traffic_inject,traffic_decay,traffic_gamma,traffic_dt,traffic_c2,crop_r,src_peak,E_land,E_final,E_ratio,Rg_land,Rg_final,Rg_ratio,Rg_dev_land,Rg_dev_final,Rg_dev_ratio,peak_final,peak_final_crop,peak_dev_land,peak_dev_final,peak_dev_ret,peak_land,peak_land_over_pi,peak_final_over_pi,peak_ret,peak_ret_crop,peak_x_land,peak_y_land,peak_z_land,peak_r_land,peak_x_final,peak_y_final,peak_z_final,peak_r_final,peak_move,cm_dx_land,cm_dy_land,cm_dz_land,cm_r_land,cm_dx_final,cm_dy_final,cm_dz_final,cm_r_final,frac_abs_phi_gt_pi_over2_land,frac_abs_phi_gt_pi_land,frac_abs_phi_gt_2pi_land,frac_abs_phi_gt_pi_over2_final,frac_abs_phi_gt_pi_final,frac_abs_phi_gt_2pi_final,outer_shell_abs_ratio_land,outer_shell_abs_ratio_final,E_land_phys,E_final_phys,E_ratio_phys,E_land_phys_shifted,E_final_phys_shifted,E_ratio_phys_shifted,mean_phi_land,mean_phi_final,mean_abs_phi_land,mean_abs_phi_final,mean_phi_outer_land,mean_phi_outer_final,mean_abs_phi_outer_land,mean_abs_phi_outer_final,mean_phi_shell_land,mean_phi_shell_final,mean_abs_phi_shell_land,mean_abs_phi_shell_final,phi_std_shell_land,phi_std_shell_final,delta_outer_shell_land,delta_outer_shell_final,phi_std_outer_land,phi_std_outer_final,phi_p50_outer_land,phi_p50_outer_final,phi_std_land,phi_std_final,phi_p01_land,phi_p01_final,phi_p05_land,phi_p05_final,phi_p16_land,phi_p16_final,phi_p50_land,phi_p50_final,phi_p84_land,phi_p84_final,phi_p95_land,phi_p95_final,phi_p99_land,phi_p99_final,E_land_kin,E_land_grad,E_land_stiff,E_land_phi4,E_land_sine,E_final_kin,E_final_grad,E_final_stiff,E_final_phi4,E_final_sine,vev_theory,mean_phi_final_err,mean_phi_final_abs_err,vel_abs_max_land,vel_abs_max_final,vel_abs_ratio,E_land_kin_frac,E_final_kin_frac,candidate_score,cm_v,peak_v,vel_rms_land,vel_rms_final,vel_rms_ratio,lap_abs_max_land,lap_abs_max_final,lap_abs_ratio,dE_fast,dE_fast_per_step,dE_phys_shifted,dE_phys_shifted_per_step,status,fail_kind,fail_msg,wall_s
32,0.1,0.1,4.0,50.0,0.1,50.0,0,1,0.0,2000,nonlinear,sponge,24,0.2,1.0,0.0,0.0,0.05,0.31,24,50.0,893159.75,44665.140625,0.05000800878566236,4.898979127577377,22.054863355828104,4.501930459690402,4.898979127577377,22.054863355828104,4.501930459690402,0.12787972390651703,0.09877385199069977,2.5,0.09877385199069977,0.039509540796279906,2.5,0.7957747154594768,0.04070538036189801,0.051151889562606814,0.039509540796279906,96,96,96,0.0,165,165,165,119.51150572225254,119.51150572225254,0.0,-2.552086495950093e-17,0.0,2.552086495950093e-17,0.05901758189970695,0.05901758189970703,0.05901758189970703,0.10222145039014988,0.002133464797830836,0.0,0.0,0.0,0.0,0.0,2760758623.480797,2.534170883593319,445732.77475540165,357.9150806450844,0.0008029812948834473,445732.77475540165,357.9150806450844,0.0008029812948834473,0.021416839212179184,-0.05093860626220703,0.021416842937469482,0.05100204795598984,0.0027607588563114405,0.013763352297246456,0.002760758623480797,0.03682393580675125,7.376017720168139e-20,-0.0020617856831858556,0.0,0.014530960024291143,0.0,0.024890152745528738,0.0027607588563114405,0.01582513798043231,0.04932368919253349,0.039917953312397,0.0,0.0223632100969553,0.1359165906906128,0.016728060320019722,0.0,-0.08873309195041656,0.0,-0.07592646777629852,0.0,-0.0679008710384369,0.0,-0.05143994837999344,0.0005086709279567003,-0.03458504378795624,0.05028948932886124,-0.023077167570590973,0.6728658676147461,-0.007458879146724939,445466.25,32.11437942504883,111.366552734375,123.0438232421875,0.0,331.72100830078125,9.251906623840332,16.909512329101563,0.03265339136123657,0.0,0.0,-0.05093860626220703,0.05093860626220703,50.0,0.3909666836261749,0.007819333672523498,0.9994020525963164,0.926814840276938,2.9009278396226292e-05,5.11362933417458e-05,0.059785645683968255,2.7518722957282824,0.07509436859401734,0.027288464188758306,0.4615011215209961,0.1557375192642212,0.33745859327697403,-848494.609375,-424.45953445472736,-445374.8596747566,-222.7988292520043,ok,,,11.031322583090514
