# producer=CAELIX
# when=2026-02-24T22:50:43
# cwd=
# python=
# command= /core.py --out _Output/00_heavy_walker/00H_heavy_walker_diffuse_decay/20260224_225041 --n 512 --traffic-mode diffuse --traffic-iters 200 --traffic-decay 0.010 --walker --walker-steps 64 --walker-tick-iters 100
# run_id=20260224_225041
# experiment=00H_heavy_walker_diffuse_decay
# artefact=walker_trace
# n=512
# seed=6174
# traffic_mode=diffuse
# traffic_c2=0.25
# traffic_gamma=0.1
# traffic_dt=1.0
# traffic_decay=0.01
# walker_steps=64
# walker_hold_steps=0
# walker_tick_iters=100
# walker_hold_tick_iters=200
# walker_probe_r=0
# walker_mach1=0
# dump_walker=/_Output/00_heavy_walker/00H_heavy_walker_diffuse_decay/20260224_225041/_csv/00H_heavy_walker_diffuse_decay_n512_20260224_225041.csv
# artefact=walker_trace
phase,path,t,x,y,z,cx,cy,cz,circle_radius,circle_period,step_dx,step_dy,step_dz,axis,sign,phi_max,front,back,total_field,hubble,asym,tick_iters,v_est,c_est,mach,stop_event,probe_r,phi_p0,phi_p1,phi_p2,phi_p3,vel_p0,vel_p1,vel_p2,vel_p3,dipole_mag_phi,dipole_ang_phi,dipole_mag_vel,dipole_ang_vel
move,linear,18.0,274.0,256.0,256.0,256.0,256.0,256.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,8.758882522583008,25.842565581624513,37.882845369167626,99.00000700094729,-0.12161897915247404,-0.18894001008232428,100.0,0.01,nan,nan,0.0,,,,,,,,,,,,,
move,linear,19.0,275.0,256.0,256.0,256.0,256.0,256.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,8.758882522583008,25.842565581624513,37.882845369167626,99.00000710775079,-0.12161897902126867,-0.18894001008232428,100.0,0.01,nan,nan,0.0,,,,,,,,,,,,,
move,linear,20.0,276.0,256.0,256.0,256.0,256.0,256.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,8.758882522583008,25.842565581624513,37.882845369167626,99.00000714699566,-0.12161897897305735,-0.18894001008232428,100.0,0.01,nan,nan,0.0,,,,,,,,,,,,,
move,linear,21.0,277.0,256.0,256.0,256.0,256.0,256.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,8.758882522583008,25.842565581624513,37.882845369167626,99.0000071611391,-0.1216189789556825,-0.18894001008232428,100.0,0.01,nan,nan,0.0,,,,,,,,,,,,,
move,linear,22.0,278.0,256.0,256.0,256.0,256.0,256.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,8.758882522583008,25.842565581624513,37.882845369167626,99.00000716608413,-0.12161897894960765,-0.18894001008232428,100.0,0.01,nan,nan,0.0,,,,,,,,,,,,,
move,linear,23.0,279.0,256.0,256.0,256.0,256.0,256.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,8.758882522583008,25.842565581624513,37.882845369167626,99.00000716786164,-0.12161897894742403,-0.18894001008232428,100.0,0.01,nan,nan,0.0,,,,,,,,,,,,,
move,linear,24.0,280.0,256.0,256.0,256.0,256.0,256.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,8.758882522583008,25.842565581624513,37.882845369167626,99.00000716847553,-0.12161897894666987,-0.18894001008232428,100.0,0.01,nan,nan,0.0,,,,,,,,,,,,,
move,linear,25.0,281.0,256.0,256.0,256.0,256.0,256.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,8.758882522583008,25.842565581624513,37.882845369167626,99.00000716869154,-0.12161897894640451,-0.18894001008232428,100.0,0.01,nan,nan,0.0,,,,,,,,,,,,,
move,linear,26.0,282.0,256.0,256.0,256.0,256.0,256.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,8.758882522583008,25.842565581624513,37.882845369167626,99.0000071687701,-0.121618978946308,-0.18894001008232428,100.0,0.01,nan,nan,0.0,,,,,,,,,,,,,
move,linear,27.0,283.0,256.0,256.0,256.0,256.0,256.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,8.758882522583008,25.842565581624513,37.882845369167626,99.00000716879745,-0.12161897894627441,-0.18894001008232428,100.0,0.01,nan,nan,0.0,,,,,,,,,,,,,
move,linear,28.0,284.0,256.0,256.0,256.0,256.0,256.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,8.758882522583008,25.842565581624513,37.882845369167626,99.00000716880778,-0.12161897894626171,-0.18894001008232428,100.0,0.01,nan,nan,0.0,,,,,,,,,,,,,
move,linear,29.0,285.0,256.0,256.0,256.0,256.0,256.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,8.758882522583008,25.842565581624513,37.882845369167626,99.00000716881127,-0.12161897894625744,-0.18894001008232428,100.0,0.01,nan,nan,0.0,,,,,,,,,,,,,
move,linear,30.0,286.0,256.0,256.0,256.0,256.0,256.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,8.758882522583008,25.842565581624513,37.882845369167626,99.00000716881245,-0.12161897894625598,-0.18894001008232428,100.0,0.01,nan,nan,0.0,,,,,,,,,,,,,
move,linear,31.0,287.0,256.0,256.0,256.0,256.0,256.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,8.758882522583008,25.842565581624513,37.882845369167626,99.00000716881284,-0.1216189789462555,-0.18894001008232428,100.0,0.01,nan,nan,0.0,,,,,,,,,,,,,
move,linear,32.0,288.0,256.0,256.0,256.0,256.0,256.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,8.758882522583008,25.842565581624513,37.882845369167626,99.000007168813,-0.1216189789462553,-0.18894001008232428,100.0,0.01,nan,nan,0.0,,,,,,,,,,,,,
move,linear,33.0,289.0,256.0,256.0,256.0,256.0,256.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,8.758882522583008,25.842565581624513,37.882845369167626,99.00000716881307,-0.12161897894625522,-0.18894001008232428,100.0,0.01,nan,nan,0.0,,,,,,,,,,,,,
move,linear,34.0,290.0,256.0,256.0,256.0,256.0,256.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,8.758882522583008,25.842565581624513,37.882845369167626,99.00000716881307,-0.12161897894625522,-0.18894001008232428,100.0,0.01,nan,nan,0.0,,,,,,,,,,,,,
move,linear,35.0,291.0,256.0,256.0,256.0,256.0,256.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,8.758882522583008,25.842565581624513,37.882845369167626,99.00000716881308,-0.1216189789462552,-0.18894001008232428,100.0,0.01,nan,nan,0.0,,,,,,,,,,,,,
