# producer=CAELIX
# when=2026-02-11T23:28:42
# cwd=
# python=
# command= /core.py --out _Output/02_interference/02A_double_slit_single_slit_control/20260211_232841 --double-slit --ds-single-slit --ds-source sine --ds-omega 0.80 --ds-gun-speed 0.0 --ds-burn 600 --ds-window 200 --ds-sample-every 4 --ds-amp 1000.0 --traffic-mode telegraph --traffic-gamma 0.0001 --traffic-boundary sponge --traffic-sponge-width 32 --traffic-sponge-strength 1.0 --n 512 --ds-wall-x 256 --ds-detector-x 470 --ds-gun-stop 246 --ds-steps 5000 --ds-slit-width 8 --ds-sample-every 1
# run_id=20260211_232841
# experiment=02A_double_slit_single_slit_control
# artefact=double_slit
# n=512
# ds_steps=5000
# seed=6174
# lattice_init=sparse
# traffic_mode=telegraph
# traffic_c2=0.25
# traffic_gamma=0.0001
# traffic_dt=1.0
# traffic_decay=0.0
# double-slit
# n=512 steps=5000 wall_x=256 detector_x=470 cz=256 cy=256
# slits: slit_sep=16 slit_width=8 single_slit=1 y1=[252:260] y2=[0:0] z=[0:512)
# detector: line_y at x=470, z=256; intensity=phi^2
# detector_y=[32:480) boundary=sponge sponge_width=32 sponge_strength=1
# gun: start=10 stop=246 speed=0
# src: mode=sine amp=1000 omega=0.8 half_period=0
# chirality: select=0 field=none
# sampling: burn=600 sample_every=1 samples=4400 window=200
# dump_samples=0
# section:pattern_mean
y,y_off,intensity,intensity_norm
1611,1011,1.0980700027e-11,8.68102817787e-10,255.101109897,71.1412585454
1612,1012,1.07895672109e-11,8.36253997167e-10,255.087579848,72.4788807342
1613,1013,1.16577935225e-11,1.05642723924e-09,255.173927745,64.5332460932
1614,1014,1.14636064162e-11,1.08140549982e-09,255.18046553,63.7811043485
1615,1015,1.11490617554e-11,8.59564849342e-10,255.098511184,71.4214313564
1616,1016,1.07534641269e-11,8.4588637272e-10,255.094616105,71.8927474284
1617,1017,1.18176476432e-11,1.0673084064e-09,255.179393096,64.0012260693
1618,1018,1.15153996141e-11,1.06644164846e-09,255.178179348,64.0269530428
1619,1019,1.11752590872e-11,8.46189670331e-10,255.094838679,71.8220996443
1620,1020,1.08954308578e-11,8.66796438185e-10,255.106521826,70.9622768032
1621,1021,1.19778568711e-11,1.09430420761e-09,255.188475115,63.2316325955
1622,1022,1.16402084405e-11,1.06501273123e-09,255.178886485,64.1134904781
1623,1023,1.13119263293e-11,8.40563823231e-10,255.094200509,72.0623235077
1624,1024,1.09228195202e-11,8.82379074837e-10,255.116143864,70.2444014576
1625,1025,1.19991272691e-11,1.09978509241e-09,255.192611433,62.9038306511
1626,1026,1.16271268038e-11,1.03792649762e-09,255.173686376,64.7001770908
1627,1027,1.12307037899e-11,8.20018001658e-10,255.088243616,72.6822251421
1628,1028,1.08203435395e-11,8.9528447501e-10,255.124934453,69.550401148
1629,1029,1.20353092687e-11,1.11031083567e-09,255.197335996,62.5379302411
1630,1030,1.16432557774e-11,1.02369524124e-09,255.170537163,65.1600001198
1631,1031,1.12464106412e-11,8.15850596613e-10,255.087697897,72.9248505597
1632,1032,1.0849977325e-11,9.14600107745e-10,255.134217428,68.8549536744
1633,1033,1.19383704219e-11,1.11116113603e-09,255.19881912,62.4891800674
1634,1034,1.15217305078e-11,9.93001064118e-10,255.162255859,66.0366548748
1635,1035,1.10832358734e-11,7.97166344327e-10,255.080973196,73.5606521625
1636,1036,1.06327498183e-11,9.21321984142e-10,255.139299726,68.3947828308
1637,1037,1.18637168668e-11,1.10449426733e-09,255.198504798,62.526361083
1638,1038,1.14160012685e-11,9.67402137979e-10,255.154390083,66.8237052888
1639,1039,1.09926243692e-11,7.93122332833e-10,255.07925668,73.7749408845
1640,1040,1.05628943726e-11,9.39570482993e-10,255.145810781,67.8370712366
1641,1041,1.16898283905e-11,1.10138855425e-09,255.196860103,62.7238476211
1642,1042,1.12492199139e-11,9.41323908367e-10,255.144224736,67.7966221213
1643,1043,1.07830644893e-11,7.84140741587e-10,255.074450687,74.1599912803
1644,1044,1.03639611016e-11,9.46124743904e-10,255.148491681,67.5007925222
1645,1045,1.15443627703e-11,1.08676620686e-09,255.192875327,63.0207608187
1646,1046,1.10760383438e-11,9.13177939739e-10,255.133111878,68.7208619152
1647,1047,1.06731494201e-11,7.8097382382e-10,255.071917399,74.2702548836
1648,1048,1.05615701651e-11,9.59742454685e-10,255.152053199,67.068057998
1649,1049,1.13601403278e-11,1.08011452216e-09,255.189220805,63.3080442463
1650,1050,1.09337801009e-11,8.94824361924e-10,255.12334883,69.5449482292
1651,1051,1.04732404471e-11,7.84145127402e-10,255.071149232,74.2520575758
1652,1052,1.0801757998e-11,9.72166904141e-10,255.154499074,66.7277262127
1653,1053,1.12275996972e-11,1.0687530044e-09,255.184349702,63.6680257333
1654,1054,1.07958268485e-11,8.73068202811e-10,255.112676938,70.3639620681
1655,1055,1.04335180491e-11,7.84844448229e-10,255.070512034,74.14503404
1656,1056,1.09711739486e-11,9.83289942737e-10,255.157368894,66.3042429789
1657,1057,1.11124829185e-11,1.06130269175e-09,255.18071819,63.9030776314
1658,1058,1.07351596295e-11,8.6142594961e-10,255.105237448,70.9350409242
1659,1059,1.03577503949e-11,7.96596841648e-10,255.074112691,73.7690772888
1660,1060,1.11336567273e-11,1.00136885e-09,255.161320453,65.8648995059
1661,1061,1.1076067099e-11,1.05642419187e-09,255.177515877,64.1593470372
1662,1062,1.06968973578e-11,8.49459289073e-10,255.098358668,71.487950045
1663,1063,1.03532402734e-11,8.05829500617e-10,255.078148747,73.3639986462
1664,1064,1.12682168678e-11,1.01629377454e-09,255.165645172,65.3874703825
1665,1065,1.10701549086e-11,1.05072305848e-09,255.175139169,64.3421495677
1666,1066,1.07326581334e-11,8.40486585175e-10,255.093510943,71.8882856286
1667,1067,1.04124194884e-11,8.20071578244e-10,255.085030489,72.7638495435
1668,1068,1.14011053386e-11,1.03568154663e-09,255.171434555,64.8314519704
1669,1069,1.1104984937e-11,1.04903343468e-09,255.174058394,64.4833345794
1670,1070,1.07851029129e-11,8.36476327751e-10,255.090939973,72.1985506795
1671,1071,1.04645284959e-11,8.38507614801e-10,255.093674825,72.1087086954
1672,1072,1.15041296221e-11,1.05452593193e-09,255.177170899,64.340975477
1673,1073,1.11965169367e-11,1.04207916026e-09,255.172315109,64.7105692561
1674,1074,1.08794371419e-11,8.27123423807e-10,255.087659496,72.5486508617
1675,1075,1.05581491874e-11,8.54290094903e-10,255.102659093,71.3782223826
1676,1076,1.15982256562e-11,1.07285739577e-09,255.183463642,63.7808446051
1677,1077,1.12875583259e-11,1.03766547022e-09,255.171316197,64.8995250559
1678,1078,1.0958692204e-11,8.2403478991e-10,255.086566026,72.7789070284
1679,1079,1.06567096113e-11,8.74649695224e-10,255.112533596,70.6193932252
1680,1080,1.1691669345e-11,1.0879125385e-09,255.188569006,63.3593732348
1681,1081,1.13560989121e-11,1.0254645336e-09,255.168513782,65.2623082472
1682,1082,1.10400087036e-11,8.16676564326e-10,255.084489188,73.0768560056
1683,1083,1.06597545491e-11,8.94486873976e-10,255.122382198,69.8324458934
1684,1084,1.17703340813e-11,1.1013646631e-09,255.193087047,62.9797870814
1685,1085,1.14330056848e-11,1.010991975e-09,255.164664911,65.6988052684
1686,1086,1.10668673424e-11,8.08250882009e-10,255.081825324,73.3612332255
1687,1087,1.07386493979e-11,9.10822495414e-10,255.130744248,69.0867569978
1688,1088,1.18097731703e-11,1.10801899929e-09,255.195888391,62.7107671501
1689,1089,1.14434454643e-11,9.94229903798e-10,255.159627845,66.2304207847
1690,1090,1.10677266315e-11,8.05246628685e-10,255.080651853,73.5420209287
1691,1091,1.0643169289e-11,9.30893698451e-10,255.138867096,68.3822085269
1692,1092,1.18080760791e-11,1.10938545512e-09,255.196576862,62.6411275078
1693,1093,1.14066014773e-11,9.68230061367e-10,255.15146961,66.972855059
1694,1094,1.10189845554e-11,7.95289291503e-10,255.077039737,73.7895468471
1695,1095,1.06489381591e-11,9.4601417189e-10,255.14552517,67.6838951399
1696,1096,1.17539317693e-11,1.10952799945e-09,255.196619709,62.5839040508
1697,1097,1.13450603331e-11,9.48741819685e-10,255.143883721,67.6673241375
1698,1098,1.09042152151e-11,7.93509325821e-10,255.075704572,73.8892148314
1699,1099,1.04666145611e-11,9.58890122073e-10,255.150225391,67.187736488
1700,1100,1.16557037262e-11,1.09787199177e-09,255.193605575,62.805814029
1701,1101,1.12194277913e-11,9.2058368867e-10,255.133445011,68.5445957104
1702,1102,1.08399062445e-11,7.91738704837e-10,255.074906631,73.868997203
1703,1103,1.0794520989e-11,9.76331137872e-10,255.155835772,66.5781718459
1704,1104,1.15357690073e-11,1.09262142515e-09,255.191181566,62.9835181155
1705,1105,1.10973834436e-11,8.98348123714e-10,255.12359102,69.378594488
1706,1106,1.06093176302e-11,7.88615813481e-10,255.073035663,73.9358423462
1707,1107,1.10565025278e-11,9.83356979788e-10,255.158295642,66.2364698997
1708,1108,1.14081051223e-11,1.0788399539e-09,255.187030865,63.3110001821
1709,1109,1.0998950167e-11,8.80371808296e-10,255.115227562,70.0900791602
1710,1110,1.06394888903e-11,7.98675213525e-10,255.077099108,73.576920909
1711,1111,1.12284088229e-11,1.0006575983e-09,255.162938694,65.7784403002
1712,1112,1.12693663541e-11,1.06696898753e-09,255.18278004,63.7051267106
1713,1113,1.08289973184e-11,8.56710564015e-10,255.104639426,70.9947126452
1714,1114,1.03924842538e-11,7.98264901058e-10,255.077425645,73.4998464033
1715,1115,1.13448627447e-11,1.01095742792e-09,255.166393892,65.4093668613
1716,1116,1.11968410481e-11,1.06139431529e-09,255.180481685,63.935786423
1717,1117,1.08553614673e-11,8.51015752353e-10,255.10073857,71.3967167237
1718,1118,1.04418982082e-11,8.13852256541e-10,255.084207039,72.9825115345
1719,1119,1.14152622332e-11,1.02371280398e-09,255.169869989,65.1053924401
1720,1120,1.11150555804e-11,1.04538759789e-09,255.175527354,64.4341548136
1721,1121,1.07159924154e-11,8.32536185111e-10,255.092310002,72.1557873403
1722,1122,1.04653346516e-11,8.25074053168e-10,255.090006443,72.5118632731
1723,1123,1.14883578203e-11,1.04469948711e-09,255.175990825,64.5570267
1724,1124,1.11958748142e-11,1.04675740507e-09,255.175181729,64.547423299
1725,1125,1.07863828129e-11,8.29469933063e-10,255.090339605,72.4392729119
1726,1126,1.03027668626e-11,8.36785218032e-10,255.096077517,72.0693367936
1727,1127,1.14623654668e-11,1.049828704e-09,255.178233939,64.3808989232
1728,1128,1.10641414383e-11,1.029407967e-09,255.170406344,65.0485365469
1729,1129,1.08476991294e-11,8.20774050537e-10,255.086395343,72.8402211177
1730,1130,1.06517252256e-11,8.61451181114e-10,255.107183386,71.145086298
1731,1131,1.16070394057e-11,1.07771105867e-09,255.185683618,63.6885713771
1732,1132,1.1328003616e-11,1.02924923867e-09,255.169621973,65.1680150576
1733,1133,1.08040552802e-11,8.13766659e-10,255.082834902,73.1893785966
1734,1134,1.0445939634e-11,8.70729917639e-10,255.112018663,70.7231591486
1735,1135,1.15539273429e-11,1.08079783914e-09,255.187143059,63.5383341868
1736,1136,1.12496912106e-11,1.01304139178e-09,255.164779541,65.651200534
1737,1137,1.10565705721e-11,8.12133956565e-10,255.08242495,73.2694115825
1738,1138,1.06474364406e-11,8.98134962981e-10,255.124173306,69.6561793321
1739,1139,1.17486300173e-11,1.09757591102e-09,255.19226168,63.0308421354
1740,1140,1.12916089213e-11,9.97913703019e-10,255.160410575,66.0616236671
1741,1141,1.08476392195e-11,7.99724540599e-10,255.07707039,73.7079382645
1742,1142,1.06519760498e-11,9.0979135675e-10,255.129442921,69.1235681025
1743,1143,1.16541931655e-11,1.1044482774e-09,255.193752019,62.8201372649
1744,1144,1.15131343733e-11,9.87095662297e-10,255.1557219,66.4551250641
1745,1145,1.10970744086e-11,8.03758806544e-10,255.078176736,73.5565378603
1746,1146,1.04983857749e-11,9.33433683222e-10,255.138411834,68.2207916821
1747,1147,1.17759263e-11,1.10410725299e-09,255.193858561,62.7354395021
1748,1148,1.11867942531e-11,9.57113089744e-10,255.145959326,67.3254540276
1749,1149,1.08859568502e-11,7.91675774009e-10,255.073479449,73.9387677518
1750,1150,1.0636740503e-11,9.48774589815e-10,255.145400035,67.5587141946
1751,1151,1.17556982463e-11,1.1075285673e-09,255.195330222,62.5830667643
1752,1152,1.14336514963e-11,9.43541257287e-10,255.141302107,67.7623297317
1753,1153,1.08652808325e-11,7.92848830771e-10,255.074546165,73.8288485341
1754,1154,1.05387229367e-11,9.59590019131e-10,255.149405884,67.1209303911
1755,1155,1.14141652476e-11,1.09295647304e-09,255.190879987,62.9514393108
1756,1156,1.11457928562e-11,9.14087328641e-10,255.12899509,68.8244582458
1757,1157,1.08092814981e-11,7.93907910144e-10,255.073990248,73.8152884509
1758,1158,1.08750142735e-11,9.86049097529e-10,255.157754539,66.2852741094
1759,1159,1.17876549224e-11,1.09865842652e-09,255.191849816,62.8427553523
1760,1160,1.11387435043e-11,8.99926329389e-10,255.123434767,69.3672318833
1761,1161,1.06384357695e-11,7.93134664368e-10,255.075015727,73.798219637
1762,1162,1.1122399234e-11,9.86043611089e-10,255.159262396,66.2104621354
1763,1163,1.1153260557e-11,1.07186447514e-09,255.185511793,63.5456492809
1764,1164,1.09682203934e-11,8.71765408398e-10,255.112651752,70.4221686561
1765,1165,1.05343713583e-11,7.99475780689e-10,255.079065596,73.512130497
1766,1166,1.136576303e-11,1.00836533156e-09,255.166405285,65.5357004663
1767,1167,1.14323875679e-11,1.07374195738e-09,255.184984737,63.5837231915
1768,1168,1.0889146908e-11,8.62159618114e-10,255.106580571,70.9471146958
1769,1169,1.05491302169e-11,8.07002876378e-10,255.080881887,73.3353437913
1770,1170,1.13196101173e-11,1.01963218559e-09,255.168370791,65.3278478293
1771,1171,1.13261501986e-11,1.06157672853e-09,255.180156141,64.0726652137
1772,1172,1.08988865268e-11,8.48719018772e-10,255.100005925,71.5913395043
1773,1173,1.04730962238e-11,8.21498908122e-10,255.089149928,72.7083949598
1774,1174,1.17419675004e-11,1.0348713296e-09,255.174632347,64.8071852458
1775,1175,1.10421830917e-11,1.04769329662e-09,255.177706632,64.4117915605
1776,1176,1.07120270755e-11,8.303409713e-10,255.093399822,72.2834043916
1777,1177,1.04839157237e-11,8.25348860636e-10,255.092438812,72.4956413148
1778,1178,1.12687771015e-11,1.04346975418e-09,255.177193783,64.56474707
1779,1179,1.13420568691e-11,1.04196937037e-09,255.174637366,64.6727876195
1780,1180,1.08877588903e-11,8.29863281194e-10,255.090555452,72.4521469991
1781,1181,1.05592633456e-11,8.50207808351e-10,255.101328869,71.5974139572
1782,1182,1.18952898004e-11,1.06731228355e-09,255.181997321,63.9745934989
1783,1183,1.11800527725e-11,1.03543173647e-09,255.170791337,64.9642304164
1784,1184,1.0927793268e-11,8.18896368355e-10,255.084414062,72.9609193381
1785,1185,1.05659480514e-11,8.62761032544e-10,255.107930434,71.0299856888
1786,1186,1.15513909313e-11,1.07575361047e-09,255.185971427,63.6245896732
1787,1187,1.13239526185e-11,1.01968154261e-09,255.167958859,65.3128479702
1788,1188,1.08747248462e-11,8.10599108794e-10,255.083251555,73.1469256713
1789,1189,1.05273749956e-11,8.78228144349e-10,255.117015035,70.2507246982
1790,1190,1.16520648848e-11,1.08396518854e-09,255.189038317,63.2944673803
1791,1191,1.12252882879e-11,1.00505826378e-09,255.162605037,65.7560573952
1792,1192,1.09723925377e-11,8.03774651132e-10,255.077800181,73.4989207395
1793,1193,1.05784659449e-11,8.98080343511e-10,255.122942175,69.5665922654
1794,1194,1.16634397037e-11,1.0994470113e-09,255.191028757,62.9517218101
1795,1195,1.14353306917e-11,9.96094579995e-10,255.15750354,66.1349849895
1796,1196,1.10582097489e-11,8.03369831269e-10,255.076676043,73.5479222505
1797,1197,1.06339020127e-11,9.1977925638e-10,255.132407257,68.7008828664
1798,1198,1.1795005065e-11,1.1025629688e-09,255.193369778,62.7592849763
1799,1199,1.12755895583e-11,9.70858636744e-10,255.151373771,66.8179074579
1800,1200,1.0879564637e-11,7.9244053914e-10,255.07477256,73.8456844447
1801,1201,1.04281485242e-11,9.31027295646e-10,255.139614388,68.1284879573
1802,1202,1.15467794252e-11,1.0989668504e-09,255.193766697,62.7747384309
1803,1203,1.12595541e-11,9.49961075196e-10,255.144089105,67.5283857547
1804,1204,1.09251612042e-11,7.90733185898e-10,255.07286723,73.9909479015
1805,1205,1.0561638147e-11,9.49890790405e-10,255.144979819,67.5694462142
1806,1206,1.16867283269e-11,1.10033128695e-09,255.192175604,62.8603635632
1807,1207,1.12301048815e-11,9.32505020341e-10,255.13548077,68.2608429835
1808,1208,1.07515599116e-11,7.93266916422e-10,255.073192442,73.9308336555
1809,1209,1.08101337186e-11,9.69591480419e-10,255.15222532,66.8823535355
1810,1210,1.15180015212e-11,1.09619797542e-09,255.191708193,62.9363267639
1811,1211,1.1070899331e-11,9.09695996656e-10,255.128132186,69.0369913707
1812,1212,1.07155636946e-11,7.90240303101e-10,255.073983874,74.010022184
1813,1213,1.06952048754e-11,9.78156374695e-10,255.15669162,66.5729094799
1814,1214,1.13847414813e-11,1.08279640168e-09,255.188677678,63.339343682
1815,1215,1.10492093848e-11,8.88923442728e-10,255.119862896,69.8771903254
1816,1216,1.05729705258e-11,7.98018955082e-10,255.0777612,73.7081405471
1817,1217,1.13447463369e-11,1.00000008235e-09,255.163411086,65.8966588872
1818,1218,1.14398752866e-11,1.08133490495e-09,255.187355926,63.4165422503
1819,1219,1.09106732461e-11,8.74162888956e-10,255.112283123,70.4854482701
1820,1220,1.05687434559e-11,7.99809599197e-10,255.077714351,73.6509991542
1821,1221,1.11140019203e-11,1.00433282644e-09,255.164177727,65.7854876655
1822,1222,1.11057184059e-11,1.0632788791e-09,255.181311351,63.9835033407
1823,1223,1.08653063149e-11,8.56938017311e-10,255.103960613,71.2269911581
1824,1224,1.04924103668e-11,8.16422971037e-10,255.08611988,72.9427576245
1825,1225,1.17233100497e-11,1.03512293626e-09,255.173753848,64.8356190676
1826,1226,1.15337643078e-11,1.07091887404e-09,255.183251548,63.7711140049
1827,1227,1.09871399659e-11,8.50868922506e-10,255.101266414,71.4752986021
1828,1228,1.056590075e-11,8.21138957191e-10,255.088594965,72.7108987456
1829,1229,1.13699027673e-11,1.03217212424e-09,255.172889645,64.8923274591
1830,1230,1.09646995403e-11,1.04149168975e-09,255.174713401,64.612047307
1831,1231,1.07111593832e-11,8.2951258367e-10,255.09148276,72.3280972594
1832,1232,1.0460859997e-11,8.39622358738e-10,255.097922385,71.8699293379
1833,1233,1.17908089414e-11,1.06334133683e-09,255.182580401,63.928193698
1834,1234,1.15419679974e-11,1.05146613825e-09,255.177347118,64.3178508834
1835,1235,1.10749260005e-11,8.30648202979e-10,255.091109283,72.3109049106
1836,1236,1.06296183003e-11,8.50064334147e-10,255.102122852,71.4685619266
1837,1237,1.15396429879e-11,1.06304245474e-09,255.18149136,63.9693409799
1838,1238,1.11413966162e-11,1.02561786364e-09,255.168076063,65.1438975963
1839,1239,1.07905964156e-11,8.14880631213e-10,255.08273908,73.0226315027
1840,1240,1.06070722488e-11,8.7232820351e-10,255.112073296,70.5660962498
1841,1241,1.17797561131e-11,1.08815127444e-09,255.188733505,63.2306553241
1842,1242,1.14363195064e-11,1.02220222577e-09,255.167914342,65.2208447329
1843,1243,1.10482178e-11,8.10477221642e-10,255.082543445,73.1358729775
1844,1244,1.05638107255e-11,8.85831622471e-10,255.119935954,69.9145035021
1845,1245,1.17560740101e-11,1.0896057092e-09,255.19104509,63.0821532132
1846,1246,1.13634451064e-11,1.0002672558e-09,255.162244988,65.8497835536
1847,1247,1.09472873139e-11,7.99609221838e-10,255.077492555,73.6207348047
1848,1248,1.06628207109e-11,8.97730506611e-10,255.124861593,69.5356804387
1849,1249,1.14419302627e-11,1.08875644457e-09,255.189795698,63.2418185318
1850,1250,1.11195709654e-11,9.76413152606e-10,255.152055446,66.7937628945
1851,1251,1.07661433095e-11,7.95432408876e-10,255.073809743,73.9233438958
1852,1252,1.03330635907e-11,9.29336770711e-10,255.136908411,68.3722554721
1853,1253,1.20615891768e-11,1.11429153245e-09,255.196279159,62.466236149
1854,1254,1.15984889359e-11,9.75546452943e-10,255.152223411,66.7122598517
1855,1255,1.11414816182e-11,7.93864283805e-10,255.074630672,73.8582121065
1856,1256,1.07112486809e-11,9.26316508383e-10,255.136677087,68.3879404806
1857,1257,1.11174101983e-11,1.0793918275e-09,255.187585685,63.4224689306
1858,1258,1.07653883161e-11,9.26063277672e-10,255.135205295,68.4726514942
1859,1259,1.04013582955e-11,7.85758237812e-10,255.07093965,74.3040235322
1860,1260,1.06614219519e-11,9.63336354434e-10,255.150948189,67.1662382844
1861,1261,1.19360356725e-11,1.11171457416e-09,255.196729062,62.5927427837
1862,1262,1.14789436883e-11,9.35811125734e-10,255.138253132,68.1796589322
1863,1263,1.10504761387e-11,7.92796936538e-10,255.074196406,73.9742546237
1864,1264,1.05426885561e-11,9.59265514097e-10,255.149306543,67.2415253648
1865,1265,1.10872027036e-11,1.07405318803e-09,255.185200229,63.5665380303
1866,1266,1.0717028526e-11,8.91830821834e-10,255.119339403,69.7137591087
1867,1267,1.03253877002e-11,7.90416096562e-10,255.072058996,74.0256094997
1868,1268,1.11317874163e-11,9.90491515477e-10,255.158603046,66.2174637574
1869,1269,1.15675322664e-11,1.09382496718e-09,255.189368756,63.1028421234
1870,1270,1.11696487559e-11,8.951087073e-10,255.120255883,69.7367803844
1871,1271,1.08209359078e-11,8.02906647714e-10,255.07848863,73.5713701754
1872,1272,1.11359495788e-11,1.00121127698e-09,255.162928228,65.8910565178
1873,1273,1.12956571867e-11,1.07525105099e-09,255.185742483,63.5739139629
1874,1274,1.09397309711e-11,8.68745948244e-10,255.110784534,70.6300824635
1875,1275,1.05142754289e-11,8.04217752193e-10,255.081121913,73.3434008655
1876,1276,1.12844494407e-11,1.01261607565e-09,255.167952325,65.4201191679
1877,1277,1.12246971417e-11,1.06549042566e-09,255.182564515,63.842475998
1878,1278,1.08413570902e-11,8.55926560855e-10,255.10317369,71.2247869611
1879,1279,1.0523131973e-11,8.19495728393e-10,255.086904833,72.8047751397
1880,1280,1.17308005312e-11,1.04003403652e-09,255.174213243,64.7100408238
1881,1281,1.14906514524e-11,1.07239896142e-09,255.182337474,63.7675617822
1882,1282,1.11784289162e-11,8.52920774376e-10,255.101075111,71.4336191319
1883,1283,1.0790107948e-11,8.3053326425e-10,255.092555759,72.3269930341
1884,1284,1.14640960401e-11,1.0441171965e-09,255.176365602,64.5245448187
1885,1285,1.11352697411e-11,1.04579282462e-09,255.176138159,64.4681785824
1886,1286,1.07894507003e-11,8.29004122628e-10,255.091823513,72.3319038418
1887,1287,1.04055385594e-11,8.44576151374e-10,255.101049638,71.646917322
1888,1288,1.19054191347e-11,1.06968440652e-09,255.185193262,63.7446820322
1889,1289,1.15297338138e-11,1.04919018581e-09,255.17757777,64.4127805848
1890,1290,1.11765908167e-11,8.28062117904e-10,255.090889024,72.464973582
1891,1291,1.08013858523e-11,8.58624860808e-10,255.107116187,71.1579752121
1892,1292,1.15858935787e-11,1.07184092494e-09,255.184785892,63.744540954
1893,1293,1.12218208584e-11,1.02276096697e-09,255.167993457,65.2557994245
1894,1294,1.08173116454e-11,8.1004917408e-10,255.081832859,73.2370727326
1895,1295,1.04513519602e-11,8.73068932541e-10,255.113850843,70.5169562558
1896,1296,1.17303877916e-11,1.08461370524e-09,255.1889533,63.3154365274
1897,1297,1.13587226087e-11,1.01097819469e-09,255.165022369,65.5803090799
1898,1298,1.10070293248e-11,8.04716433506e-10,255.079571368,73.4382937483
1899,1299,1.05843001044e-11,8.91264224939e-10,255.121773723,69.7921931754
1900,1300,1.1702473879e-11,1.09294218861e-09,255.191145469,63.1009033313
1901,1301,1.1289491092e-11,9.94158282955e-10,255.159298518,66.1681614241
1902,1302,1.0871208537e-11,7.97485530763e-10,255.075907554,73.8011144654
1903,1303,1.04978008288e-11,9.05531368155e-10,255.128200795,69.2475213868
1904,1304,1.15536243809e-11,1.09116771289e-09,255.190511558,63.1198348897
1905,1305,1.11601458723e-11,9.68514060274e-10,255.149656351,66.9625202598
1906,1306,1.07822342415e-11,7.88843417504e-10,255.07141758,74.1133200318
1907,1307,1.03402670808e-11,9.21141451935e-10,255.134186444,68.602478952
1908,1308,1.15345287913e-11,1.09328777179e-09,255.191207883,63.0390924115
1909,1309,1.11406923269e-11,9.52480046354e-10,255.144481078,67.5322991623
1910,1310,1.07194269568e-11,7.88787918781e-10,255.071324164,74.1571179925
1911,1311,1.04021004144e-11,9.38571780628e-10,255.140639836,68.0230982865
1912,1312,1.14649444382e-11,1.09378791967e-09,255.190638259,63.0860368971
1913,1313,1.10731342616e-11,9.35329142693e-10,255.137254345,68.2097132744
1914,1314,1.07018878371e-11,7.89463494021e-10,255.071572741,74.1851902289
1915,1315,1.03464593797e-11,9.55879761532e-10,255.147592097,67.4359182294
1916,1316,1.1403993756e-11,1.09068264118e-09,255.189854011,63.1559388103
1917,1317,1.10057394172e-11,9.15536297053e-10,255.128883051,68.8681227723
1918,1318,1.06276613358e-11,7.9094116102e-10,255.072280598,74.0229934028
1919,1319,1.07185187671e-11,9.74576985744e-10,255.153436968,66.7394772716
1920,1320,1.14531851439e-11,1.09156874716e-09,255.189683471,63.1495223097
1921,1321,1.10810544194e-11,9.03707261768e-10,255.124760136,69.4086837314
1922,1322,1.07024367865e-11,7.97239525009e-10,255.075934956,73.8666311024
1923,1323,1.08765709486e-11,9.88750641554e-10,255.158851436,66.3582235119
1924,1324,1.12666446241e-11,1.08110261586e-09,255.186827123,63.4728486251
1925,1325,1.0914111801e-11,8.82443016346e-10,255.115863708,70.1735265676
1926,1326,1.05748085816e-11,8.03057434889e-10,255.079648156,73.4983729703
1927,1327,1.13903318988e-11,1.01152250696e-09,255.167135619,65.5461379978
1928,1328,1.15100192595e-11,1.08519150192e-09,255.188218359,63.345900376
1929,1329,1.11464062127e-11,8.75929981265e-10,255.112276314,70.4812893801
1930,1330,1.07550627839e-11,8.14058165997e-10,255.08449484,73.0755067195
1931,1331,1.14317833057e-11,1.02444847251e-09,255.169795578,65.182089408
1932,1332,1.12997489794e-11,1.07033170652e-09,255.182906565,63.7938424175
1933,1333,1.09480230797e-11,8.5489194039e-10,255.103431783,71.3138436438
1934,1334,1.05706994241e-11,8.23738850949e-10,255.090292887,72.6004354408
1935,1335,1.18216515325e-11,1.04541427969e-09,255.177676337,64.4843855215
1936,1336,1.15140632802e-11,1.06669660263e-09,255.18265296,63.8487830461
1937,1337,1.11167521538e-11,8.44722599794e-10,255.099069268,71.6678894746
1938,1338,1.07402916628e-11,8.34203164765e-10,255.095811673,72.0844870091
1939,1339,1.16479035787e-11,1.05209104242e-09,255.17970948,64.259614722
1940,1340,1.1297223811e-11,1.04592126691e-09,255.17627213,64.5004573141
1941,1341,1.08978806935e-11,8.27078095012e-10,255.090110148,72.4977083892
1942,1342,1.05021183214e-11,8.47830168245e-10,255.101832022,71.5893713848
1943,1343,1.180996539e-11,1.0689814374e-09,255.183717337,63.7953118239
1944,1344,1.14097563277e-11,1.03762741599e-09,255.173022957,64.7352137986
1945,1345,1.10138210676e-11,8.18851304827e-10,255.086557229,72.7676074508
1946,1346,1.06468681301e-11,8.62019113565e-10,255.109013284,70.8924561379
1947,1347,1.16565948943e-11,1.07540871323e-09,255.186596367,63.5388455445
1948,1348,1.1264628344e-11,1.01699499978e-09,255.167014091,65.3648586895
1949,1349,1.08560896425e-11,8.05980972699e-10,255.08002068,73.3678523398
1950,1350,1.044178359e-11,8.76071527468e-10,255.115212428,70.3673476481
1951,1351,1.16195330898e-11,1.08208144534e-09,255.188023753,63.3677859477
1952,1352,1.12263319733e-11,9.99528998085e-10,255.160659245,65.9222919215
