# producer=CAELIX
# when=2026-02-12T03:54:56
# cwd=
# python=
# command= /core.py --out _Output/03_interaction/03C_coulomb_like_decay0_sponge_boundary/20260212_035455 --coulomb --n 512 --traffic-mode diffuse --traffic-iters 10000 --traffic-boundary sponge --traffic-sponge-width 32 --traffic-sponge-strength 1.0 --coulomb-max-iters 10000 --coulomb-check-every 200 --coulomb-tol 1e-4 --traffic-decay 0.0 --coulomb-sign like --coulomb-d-min 4 --coulomb-d-max 48 --coulomb-d-step 4
# run_id=20260212_035455
# experiment=03C_coulomb_like_decay0_sponge_boundary
# artefact=coulomb
# n=512
# traffic_mode=diffuse
# traffic_iters=10000
# seed=6174
# coulomb_sign=like
# coulomb_q=1.0
# coulomb_d_min=4
# coulomb_d_max=48
# coulomb_d_step=4
# coulomb_max_iters=10000
# coulomb_check_every=200
# coulomb_tol=0.0001
# coulomb_tp_rate_rise=1
# coulomb_tp_rate_fall=1
# fit_metric=E_int_grad
# fit_d_min_used=4
# fit_d_max_used=48
# traffic_boundary=hard
# traffic_sponge_width=32
# traffic_sponge_strength=1
# coulomb_renorm_d_far=48
# coulomb_renorm_E_int_phi_far=287.738628977
# coulomb_renorm_E_int_grad_far=0.13180061984
# coulomb_pred_invr_yhat_far=0.110410668612
# coulomb_pred_yuk_yhat_far=0.135011537549
sign,q,d,x1,x2,c,safe,iters_pair,iters_self1,iters_self2,self2_reused,iters_self_logical,iters_self,pair_converged,pair_max_delta,self1_converged,self1_max_delta,self2_converged,self2_max_delta,E_pair_phi,E_pair_grad,E_self1_phi,E_self1_grad,E_self2_phi,E_self2_grad,E_self_phi,E_self_grad,E_int_phi,E_int_grad,E_int_phi_renorm,E_int_grad_renorm,fit_metric,fit_n,fit_d_min,fit_d_max,invr_A,invr_B,invr_r2,invr_yhat,invr_resid,invr_yhat_renorm,invr_resid_renorm,yuk_A,yuk_B,yuk_k,yuk_r2,yuk_half_range,yuk_yhat,yuk_resid,yuk_yhat_renorm,yuk_resid_renorm
like,1.0,4,254,258,256,8,10000,7800,0,1,15600,7800,0,0.00013387203216552734,1,9.757280349731445e-05,1,9.757280349731445e-05,294.5994110867456,7.452807290909268,66.69412887676381,3.040365051756644,66.69412887676381,3.040365051756644,133.38825775352763,6.080730103513288,161.21115333321796,1.3720771873959805,-126.52747564423413,1.2402765675554832,E_int_grad,12,4.0,48.0,5.404944761769947,-0.0021923472584453266,0.99751537480226,1.3490438431840415,0.023033344211939033,1.2386331745722796,0.0016433929832035954,5.836506160930708,0.11509489285941284,0.03769022556390978,0.9999461260173964,18.39063497735252,1.3700215047855038,0.002055682610476728,1.2350099672362667,0.005266600319216552
like,1.0,8,252,260,256,8,1800,7800,0,1,15600,7800,1,9.811483323574066e-05,1,9.757280349731445e-05,1,9.757280349731445e-05,311.46239104038455,6.729832189007771,66.6941288766936,3.0403650517572514,66.6941288766936,3.0403650517572514,133.3882577533872,6.080730103514503,178.07413328699735,0.6491020854932685,-109.66449569045474,0.5173014656527712,E_int_grad,12,4.0,48.0,5.404944761769947,-0.0021923472584453266,0.99751537480226,0.6734257479627981,-0.02432366246952955,0.5630150793510362,-0.04571361369826499,5.836506160930708,0.11509489285941284,0.03769022556390978,0.9999461260173964,18.39063497735252,0.6547467866112626,-0.005644701117994089,0.5197352490620255,-0.0024337834092542643
like,1.0,12,250,262,256,8,1600,7800,0,1,15600,7800,1,9.39536839723587e-05,1,9.757280349731445e-05,1,9.757280349731445e-05,324.3298598157516,6.503750944770915,66.69412887657042,3.040365051758222,66.69412887657042,3.040365051758222,133.38825775314083,6.080730103516444,190.94160206261077,0.4230208412544707,-96.79702691484133,0.2912202214139734,E_int_grad,12,4.0,48.0,5.404944761769947,-0.0021923472584453266,0.99751537480226,0.4482197162223836,-0.0251988749679129,0.3378090476106217,-0.04658882619664828,5.836506160930708,0.11509489285941284,0.03769022556390978,0.9999461260173964,18.39063497735252,0.4245144914902098,-0.001493650235739108,0.2895029539409727,0.0017172674730007165
like,1.0,16,248,264,256,8,1600,7800,0,1,15600,7800,1,9.096600115299225e-05,1,9.757280349731445e-05,1,9.757280349731445e-05,336.36101099808576,6.396349418026684,66.69412887637557,3.040365051759732,66.69412887637557,3.040365051759732,133.38825775275114,6.080730103519464,202.97275324533462,0.31561931450722014,-84.76587573211748,0.18381869466672285,E_int_grad,12,4.0,48.0,5.404944761769947,-0.0021923472584453266,0.99751537480226,0.3356167003521764,-0.01999738584495625,0.22520603174041448,-0.04138733707369163,5.836506160930708,0.11509489285941284,0.03769022556390978,0.9999461260173964,18.39063497735252,0.3146829055505659,0.0009364089566542555,0.17967136800132874,0.004147326665394108
like,1.0,20,246,266,256,8,1600,7800,0,1,15600,7800,1,8.994340896606445e-05,1,9.757280349731445e-05,1,9.757280349731445e-05,347.71965906223113,6.3353470749647895,66.69412887608219,3.0403650517619063,66.69412887608219,3.0403650517619063,133.38825775216438,6.080730103523813,214.33140131006675,0.25461697144097695,-73.40722766738534,0.12281635160047966,E_int_grad,12,4.0,48.0,5.404944761769947,-0.0021923472584453266,0.99751537480226,0.2680548908300521,-0.013437919389075126,0.15764422221829016,-0.03482787061781051,5.836506160930708,0.11509489285941284,0.03769022556390978,0.9999461260173964,18.39063497735252,0.25241995776166853,0.0021970136793084127,0.11740842021243139,0.005407931388048265
like,1.0,24,244,268,256,8,1600,7800,0,1,15600,7800,1,9.006820619106293e-05,1,9.757280349731445e-05,1,9.757280349731445e-05,358.499293985416,6.296905236620404,66.69412887564887,3.0403650517650087,66.69412887564887,3.0403650517650087,133.38825775129774,6.080730103530017,225.11103623411825,0.2161751330903865,-62.62759274333385,0.0843745132498892,E_int_grad,12,4.0,48.0,5.404944761769947,-0.0021923472584453266,0.99751537480226,0.22301368448196912,-0.006838551391582626,0.11260301587020723,-0.02822850262031802,5.836506160930708,0.11509489285941284,0.03769022556390978,0.9999461260173964,18.39063497735252,0.21351729013988763,0.0026578429504988677,0.07850575259065048,0.00586876065923872
like,1.0,28,242,270,256,8,1600,7800,0,1,15600,7800,1,9.062886238098145e-05,1,9.757280349731445e-05,1,9.757280349731445e-05,368.7660984307221,6.270923035300471,66.6941288750358,3.0403650517694754,66.6941288750358,3.0403650517694754,133.3882577500716,6.080730103538951,235.37784068065048,0.19019293176152008,-52.360788296801616,0.05839231192102279,E_int_grad,12,4.0,48.0,5.404944761769947,-0.0021923472584453266,0.99751537480226,0.19084139423333848,-0.0006484624718184062,0.08043072562157659,-0.022038413700553802,5.836506160930708,0.11509489285941284,0.03769022556390978,0.9999461260173964,18.39063497735252,0.1876507574133246,0.0025421743481954806,0.052639219864087455,0.005753092056935333
like,1.0,32,240,272,256,8,1600,7800,0,1,15600,7800,1,9.375438094139099e-05,1,9.757280349731445e-05,1,9.757280349731445e-05,378.57053781466004,6.252417887517492,66.69412887413219,3.040365051775848,66.69412887413219,3.040365051775848,133.38825774826438,6.080730103551696,245.18228006639566,0.17168778396579576,-42.55634891105643,0.03988716412529847,E_int_grad,12,4.0,48.0,5.404944761769947,-0.0021923472584453266,0.99751537480226,0.16671217654686551,0.004975607418930245,0.05630150793510362,-0.01641434380980515,5.836506160930708,0.11509489285941284,0.03769022556390978,0.9999461260173964,18.39063497735252,0.1696965654513617,0.0019912185144340677,0.03468502790212455,0.00520213622317392
like,1.0,36,238,274,256,8,1800,7800,0,1,15600,7800,1,7.831864058971405e-05,1,9.757280349731445e-05,1,9.757280349731445e-05,389.4374041071189,6.237887034493973,66.6941288728795,3.040365051784655,66.6941288728795,3.040365051784655,133.388257745759,6.08073010356931,256.0491463613599,0.15715693092466232,-31.68948261609222,0.02535631108416503,E_int_grad,12,4.0,48.0,5.404944761769947,-0.0021923472584453266,0.99751537480226,0.1479450072351643,0.009211923689498025,0.0375343386234024,-0.012178027539237371,5.836506160930708,0.11509489285941284,0.03769022556390978,0.9999461260173964,18.39063497735252,0.15683742556387464,0.0003195053607876752,0.0218258880146375,0.0035304230695275274
like,1.0,40,236,276,256,8,1800,7800,0,1,15600,7800,1,8.621439337730408e-05,1,9.757280349731445e-05,1,9.757280349731445e-05,399.99483564417534,6.227459967520813,66.69412887108794,3.0403650517969414,66.69412887108794,3.0403650517969414,133.38825774217588,6.080730103593883,266.60657790199946,0.14672986392693055,-21.132051075452637,0.014929244086433258,E_int_grad,12,4.0,48.0,5.404944761769947,-0.0021923472584453266,0.99751537480226,0.13293127178580336,0.013798592141127192,0.022520603174041462,-0.007591359087608204,5.836506160930708,0.11509489285941284,0.03769022556390978,0.9999461260173964,18.39063497735252,0.14740561597086,-0.0006757520439294451,0.01239407842162285,0.002535165664810407
