# producer=CAELIX
# when=2026-02-24T20:18:48
# cwd=
# python=
# command= /core.py --out _Output/00_heavy_walker/00G_heavy_walker_diffuse_baseline/20260224_201847 --n 512 --traffic-mode diffuse --traffic-iters 200 --traffic-decay 0.0 --walker --walker-steps 64 --walker-tick-iters 100
# run_id=20260224_201847
# experiment=00G_heavy_walker_diffuse_baseline
# artefact=walker_trace
# n=512
# seed=6174
# traffic_mode=diffuse
# traffic_c2=0.25
# traffic_gamma=0.1
# traffic_dt=1.0
# traffic_decay=0.0
# walker_steps=64
# walker_hold_steps=0
# walker_tick_iters=100
# walker_hold_tick_iters=200
# walker_probe_r=0
# walker_mach1=0
# dump_walker=/_Output/00_heavy_walker/00G_heavy_walker_diffuse_baseline/20260224_201847/_csv/00G_heavy_walker_diffuse_baseline_n512_20260224_201847.csv
# artefact=walker_trace
phase,path,t,x,y,z,cx,cy,cz,circle_radius,circle_period,step_dx,step_dy,step_dz,axis,sign,phi_max,front,back,total_field,hubble,asym,tick_iters,v_est,c_est,mach,stop_event,probe_r,phi_p0,phi_p1,phi_p2,phi_p3,vel_p0,vel_p1,vel_p2,vel_p3,dipole_mag_phi,dipole_ang_phi,dipole_mag_vel,dipole_ang_vel
move,linear,18.0,274.0,256.0,256.0,256.0,256.0,256.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,10.89686107635498,134.8378630541265,388.66659528017044,2000.0001551942144,-0.126914356264835,-0.48486450914608015,100.0,0.01,nan,nan,0.0,,,,,,,,,,,,,
move,linear,19.0,275.0,256.0,256.0,256.0,256.0,256.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,10.897566795349121,135.10042016021907,390.06587666273117,2100.0001581333945,-0.12141211300152496,-0.4854947052865967,100.0,0.01,nan,nan,0.0,,,,,,,,,,,,,
move,linear,20.0,276.0,256.0,256.0,256.0,256.0,256.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,10.898147583007812,135.3186737075448,391.2315431833267,2200.000166524982,-0.11632402277496637,-0.4860179737212411,100.0,0.01,nan,nan,0.0,,,,,,,,,,,,,
move,linear,21.0,277.0,256.0,256.0,256.0,256.0,256.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,10.8986234664917,135.50051197968423,392.2046841979027,2300.00018951585,-0.11161050046359108,-0.4864537512187584,100.0,0.01,nan,nan,0.0,,,,,,,,,,,,,
move,linear,22.0,278.0,256.0,256.0,256.0,256.0,256.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,10.899020195007324,135.65233241952956,393.01870477199554,2400.0002111385866,-0.10723597904617202,-0.4868176129331399,100.0,0.01,nan,nan,0.0,,,,,,,,,,,,,
move,linear,23.0,279.0,256.0,256.0,256.0,256.0,256.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,10.8993501663208,135.77933735400438,393.70089411735535,2500.0002154537815,-0.10316861381411316,-0.4871221651592516,100.0,0.01,nan,nan,0.0,,,,,,,,,,,,,
move,linear,24.0,280.0,256.0,256.0,256.0,256.0,256.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,10.89962387084961,135.8857889715582,394.2735991179943,2600.0002044408843,-0.09937991916504517,-0.4873775999280988,100.0,0.01,nan,nan,0.0,,,,,,,,,,,,,
move,linear,25.0,281.0,256.0,256.0,256.0,256.0,256.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,10.89985179901123,135.97516319341958,394.7551846206188,2700.0002034106305,-0.09584444515978524,-0.48759228201864985,100.0,0.01,nan,nan,0.0,,,,,,,,,,,,,
move,linear,26.0,282.0,256.0,256.0,256.0,256.0,256.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,10.900040626525879,136.0503146070987,395.16075271368027,2800.000199544073,-0.09253943558603057,-0.48777304172790087,100.0,0.01,nan,nan,0.0,,,,,,,,,,,,,
move,linear,27.0,283.0,256.0,256.0,256.0,256.0,256.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,10.900199890136719,136.1136060617864,395.50280287861824,2900.0001956518686,-0.0894445445920136,-0.48792548998597485,100.0,0.01,nan,nan,0.0,,,,,,,,,,,,,
