# producer=CAELIX
# when=2026-02-24T23:00:24
# cwd=
# python=
# command= /core.py --out _Output/00_heavy_walker/00I_heavy_walker_telegraph_decay/20260224_230023 --n 512 --traffic-mode telegraph --traffic-iters 200 --traffic-c2 0.31 --traffic-dt 1.0 --traffic-gamma 0.001 --traffic-decay 0.010 --walker --walker-steps 64 --walker-tick-iters 100
# run_id=20260224_230023
# experiment=00I_heavy_walker_telegraph_decay
# artefact=walker_trace
# n=512
# seed=6174
# traffic_mode=telegraph
# traffic_c2=0.31
# traffic_gamma=0.001
# traffic_dt=1.0
# traffic_decay=0.01
# walker_steps=64
# walker_hold_steps=0
# walker_tick_iters=100
# walker_hold_tick_iters=200
# walker_probe_r=0
# walker_mach1=0
# dump_walker=/_Output/00_heavy_walker/00I_heavy_walker_telegraph_decay/20260224_230023/_csv/00I_heavy_walker_telegraph_decay_n512_20260224_230023.csv
# artefact=walker_trace
phase,path,t,x,y,z,cx,cy,cz,circle_radius,circle_period,step_dx,step_dy,step_dz,axis,sign,phi_max,front,back,total_field,hubble,asym,tick_iters,v_est,c_est,mach,stop_event,probe_r,phi_p0,phi_p1,phi_p2,phi_p3,vel_p0,vel_p1,vel_p2,vel_p3,dipole_mag_phi,dipole_ang_phi,dipole_mag_vel,dipole_ang_vel
move,linear,16.0,272.0,256.0,256.0,256.0,256.0,256.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.8129937648773193,44.302396634593606,44.30280932970345,35151.01610687176,-1.1740631013040018e-08,-4.657684673860994e-06,100.0,0.01,0.5567764362830022,0.017960530202677488,0.0,,,,,,,,,,,,,
move,linear,17.0,273.0,256.0,256.0,256.0,256.0,256.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.8129932284355164,44.30232331901789,44.30273141153157,35143.323263251805,-1.1612234580762792e-08,-4.605747549295858e-06,100.0,0.01,0.5567764362830022,0.017960530202677488,0.0,,,,,,,,,,,,,
move,linear,18.0,274.0,256.0,256.0,256.0,256.0,256.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.8129932880401611,44.30238405615091,44.3025170750916,35134.227739249705,-3.786021473828478e-09,-1.5012593997497837e-06,100.0,0.01,0.5567764362830022,0.017960530202677488,0.0,,,,,,,,,,,,,
move,linear,19.0,275.0,256.0,256.0,256.0,256.0,256.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.8129936456680298,44.302036341279745,44.30233998596668,35124.14424670632,-8.644899212478484e-09,-3.4269716635199205e-06,100.0,0.01,0.5567764362830022,0.017960530202677488,0.0,,,,,,,,,,,,,
move,linear,20.0,276.0,256.0,256.0,256.0,256.0,256.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.8129932880401611,44.30177857354283,44.302178755402565,35113.24889420925,-1.1396890698931328e-08,-4.516523548107226e-06,100.0,0.01,0.5567764362830022,0.017960530202677488,0.0,,,,,,,,,,,,,
move,linear,21.0,277.0,256.0,256.0,256.0,256.0,256.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.8129931092262268,44.30173568800092,44.302134588360786,35101.55007819447,-1.1364180754991936e-08,-4.502064736278455e-06,100.0,0.01,0.5567764362830022,0.017960530202677488,0.0,,,,,,,,,,,,,
move,linear,22.0,278.0,256.0,256.0,256.0,256.0,256.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.8129923343658447,44.30177298001945,44.301922637969255,35088.99597360496,-4.265096382861371e-09,-1.6890711923631526e-06,100.0,0.01,0.5567764362830022,0.017960530202677488,0.0,,,,,,,,,,,,,
move,linear,23.0,279.0,256.0,256.0,256.0,256.0,256.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.8129926323890686,44.30156148597598,44.30157360993326,35075.67998364581,-3.4565138243926126e-10,-1.3683440504921728e-07,100.0,0.01,0.5567764362830022,0.017960530202677488,0.0,,,,,,,,,,,,,
move,linear,24.0,280.0,256.0,256.0,256.0,256.0,256.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.8129931688308716,44.30120664834976,44.30140773579478,35061.68555531412,-5.735247516935131e-09,-2.2695430199027854e-06,100.0,0.01,0.5567764362830022,0.017960530202677488,0.0,,,,,,,,,,,,,
move,linear,25.0,281.0,256.0,256.0,256.0,256.0,256.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.8129923939704895,44.3009081017226,44.30147110670805,35047.02494830026,-1.6064273252357855e-08,-6.354287441054644e-06,100.0,0.01,0.5567764362830022,0.017960530202677488,0.0,,,,,,,,,,,,,
move,linear,26.0,282.0,256.0,256.0,256.0,256.0,256.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.8129918575286865,44.30067280679941,44.30136490613222,35031.67832836935,-1.9756385244293946e-08,-7.811325232178349e-06,100.0,0.01,0.5567764362830022,0.017960530202677488,0.0,,,,,,,,,,,,,
move,linear,27.0,283.0,256.0,256.0,256.0,256.0,256.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.8129919171333313,44.30023729801178,44.30109231546521,35015.642313543,-2.4418157056093415e-08,-9.650165038855335e-06,100.0,0.01,0.5567764362830022,0.017960530202677488,0.0,,,,,,,,,,,,,
move,linear,28.0,284.0,256.0,256.0,256.0,256.0,256.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.812991738319397,44.29996365495026,44.300705313682556,34998.93676269754,-2.1190893235519906e-08,-8.370802849779797e-06,100.0,0.01,0.5567764362830022,0.017960530202677488,0.0,,,,,,,,,,,,,
move,linear,29.0,285.0,256.0,256.0,256.0,256.0,256.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.8129910230636597,44.299623945727944,44.30050584860146,34981.54659013432,-2.521051695766938e-08,-9.953742455719478e-06,100.0,0.01,0.5567764362830022,0.017960530202677488,0.0,,,,,,,,,,,,,
move,linear,30.0,286.0,256.0,256.0,256.0,256.0,256.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.812990665435791,44.29931151494384,44.30013509653509,34963.4330561994,-2.3555512695927387e-08,-9.295561346562632e-06,100.0,0.01,0.5567764362830022,0.017960530202677488,0.0,,,,,,,,,,,,,
move,linear,31.0,287.0,256.0,256.0,256.0,256.0,256.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.8129908442497253,44.29890243150294,44.29977370798588,34944.581702274765,-2.4933092356432565e-08,-9.833967288269431e-06,100.0,0.01,0.5567764362830022,0.017960530202677488,0.0,,,,,,,,,,,,,
move,linear,32.0,288.0,256.0,256.0,256.0,256.0,256.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.8129899501800537,44.298496939241886,44.2994875703007,34925.01244871777,-2.836451555362327e-08,-1.118119181035583e-05,100.0,0.01,0.5567764362830022,0.017960530202677488,0.0,,,,,,,,,,,,,
move,linear,33.0,289.0,256.0,256.0,256.0,256.0,256.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.8129897117614746,44.29795320890844,44.29915253818035,34904.7396724612,-3.436006923892946e-08,-1.3536889967220742e-05,100.0,0.01,0.5567764362830022,0.017960530202677488,0.0,,,,,,,,,,,,,
move,linear,34.0,290.0,256.0,256.0,256.0,256.0,256.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.8129896521568298,44.29734797216952,44.298802917823195,34883.73100813531,-4.170843002251323e-08,-1.6422221948259745e-05,100.0,0.01,0.5567764362830022,0.017960530202677488,0.0,,,,,,,,,,,,,
move,linear,35.0,291.0,256.0,256.0,256.0,256.0,256.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.8129887580871582,44.29669583775103,44.29838690161705,34861.94563778766,-4.850744372070462e-08,-1.908755896751129e-05,100.0,0.01,0.5567764362830022,0.017960530202677488,0.0,,,,,,,,,,,,,
move,linear,36.0,292.0,256.0,256.0,256.0,256.0,256.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.8129879236221313,44.29606076516211,44.29793139360845,34839.38824914045,-5.369291885849094e-08,-2.111461963457025e-05,100.0,0.01,0.5567764362830022,0.017960530202677488,0.0,,,,,,,,,,,,,
move,linear,37.0,293.0,256.0,256.0,256.0,256.0,256.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.8129878044128418,44.29575080238283,44.297336956486106,34816.06981757506,-4.555810324341742e-08,-1.790381330421919e-05,100.0,0.01,0.5567764362830022,0.017960530202677488,0.0,,,,,,,,,,,,,
move,linear,38.0,294.0,256.0,256.0,256.0,256.0,256.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.8129868507385254,44.295656433328986,44.29671457968652,34791.9646685204,-3.0413527020327244e-08,-1.1943989594553767e-05,100.0,0.01,0.5567764362830022,0.017960530202677488,0.0,,,,,,,,,,,,,
move,linear,39.0,295.0,256.0,256.0,256.0,256.0,256.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.8129863739013672,44.29598234593868,44.296041790395975,34767.0417724788,-1.709793363541569e-09,-6.709910725267634e-07,100.0,0.01,0.5567764362830022,0.017960530202677488,0.0,,,,,,,,,,,,,
move,linear,40.0,296.0,256.0,256.0,256.0,256.0,256.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.8129871487617493,44.29577803052962,44.29554974474013,34741.29138073779,6.571021986140633e-09,2.5768412690329883e-06,100.0,0.01,0.5567764362830022,0.017960530202677488,0.0,,,,,,,,,,,,,
move,linear,41.0,297.0,256.0,256.0,256.0,256.0,256.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.8129867911338806,44.29511981457472,44.29534921050072,34714.724758867465,-6.608029520386483e-09,-2.5893973530465777e-06,100.0,0.01,0.5567764362830022,0.017960530202677488,0.0,,,,,,,,,,,,,
move,linear,42.0,298.0,256.0,256.0,256.0,256.0,256.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.812987208366394,44.29416745714843,44.29548861272633,34687.37651956799,-3.808750359522663e-08,-1.4913203600835228e-05,100.0,0.01,0.5567764362830022,0.017960530202677488,0.0,,,,,,,,,,,,,
move,linear,43.0,299.0,256.0,256.0,256.0,256.0,256.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.812985897064209,44.29355343617499,44.29566443897784,34659.27641452453,-6.090729585930323e-08,-2.3829116606761222e-05,100.0,0.01,0.5567764362830022,0.017960530202677488,0.0,,,,,,,,,,,,,
move,linear,44.0,300.0,256.0,256.0,256.0,256.0,256.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.8129844665527344,44.293474320322275,44.295173805207014,34630.43322899508,-4.907489529515881e-08,-1.9184002924739848e-05,100.0,0.01,0.5567764362830022,0.017960530202677488,0.0,,,,,,,,,,,,,
move,linear,45.0,301.0,256.0,256.0,256.0,256.0,256.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.8129845261573792,44.293294571340084,44.29433290101588,34600.870025167795,-3.000877362443179e-08,-1.172093333369437e-05,100.0,0.01,0.5567764362830022,0.017960530202677488,0.0,,,,,,,,,,,,,
move,linear,46.0,302.0,256.0,256.0,256.0,256.0,256.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.8129845261573792,44.292422426864505,44.293477257713675,34570.606616754056,-3.051236158116702e-08,-1.190743507631054e-05,100.0,0.01,0.5567764362830022,0.017960530202677488,0.0,,,,,,,,,,,,,
move,linear,47.0,303.0,256.0,256.0,256.0,256.0,256.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.8129846453666687,44.29166328534484,44.29314018599689,34539.616336645326,-4.27596137043373e-08,-1.667216716836484e-05,100.0,0.01,0.5567764362830022,0.017960530202677488,0.0,,,,,,,,,,,,,
move,linear,48.0,304.0,256.0,256.0,256.0,256.0,256.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.8129836320877075,44.291090330109,44.293163722380996,34507.86112155808,-6.00846359237326e-08,-2.3405878326490695e-05,100.0,0.01,0.5567764362830022,0.017960530202677488,0.0,,,,,,,,,,,,,
move,linear,49.0,305.0,256.0,256.0,256.0,256.0,256.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.8129818439483643,44.29087958857417,44.29257709905505,34475.32214443089,-4.9238422596000356e-08,-1.9162838574550427e-05,100.0,0.01,0.5567764362830022,0.017960530202677488,0.0,,,,,,,,,,,,,
move,linear,50.0,306.0,256.0,256.0,256.0,256.0,256.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.8129826784133911,44.290070531889796,44.29170390591025,34441.98451350709,-4.742392296868691e-08,-1.8439165740624947e-05,100.0,0.01,0.5567764362830022,0.017960530202677488,0.0,,,,,,,,,,,,,
move,linear,51.0,307.0,256.0,256.0,256.0,256.0,256.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.8129820823669434,44.289422353729606,44.29101115651429,34407.83735396367,-4.617560727042601e-08,-1.7936272399226462e-05,100.0,0.01,0.5567764362830022,0.017960530202677488,0.0,,,,,,,,,,,,,
move,linear,52.0,308.0,256.0,256.0,256.0,256.0,256.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.8129808902740479,44.28885214030743,44.29067942686379,34372.90135533069,-5.316067263200995e-08,-2.062876743683642e-05,100.0,0.01,0.5567764362830022,0.017960530202677488,0.0,,,,,,,,,,,,,
move,linear,53.0,309.0,256.0,256.0,256.0,256.0,256.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.8129795789718628,44.2881596442312,44.290238285437226,34337.23117223942,-6.053607513079254e-08,-2.3466683238914557e-05,100.0,0.01,0.5567764362830022,0.017960530202677488,0.0,,,,,,,,,,,,,
