# producer=CAELIX
# when=2026-02-24T18:09:29
# cwd=
# python=
# command= /core.py --out _Output/00_heavy_walker/00B_heavy_walker_warmstart/20260224_180928 --n 512 --traffic-mode telegraph --traffic-iters 200 --traffic-c2 0.31 --traffic-dt 1.0 --traffic-gamma 0.001 --traffic-decay 0.0 --walker --walker-steps 64 --walker-tick-iters 200
# run_id=20260224_180928
# experiment=00B_heavy_walker_warmstart
# artefact=walker_trace
# n=512
# seed=6174
# traffic_mode=telegraph
# traffic_c2=0.31
# traffic_gamma=0.001
# traffic_dt=1.0
# traffic_decay=0.0
# walker_steps=64
# walker_hold_steps=0
# walker_tick_iters=200
# walker_hold_tick_iters=200
# walker_probe_r=0
# walker_mach1=0
# dump_walker=/_Output/00_heavy_walker/00B_heavy_walker_warmstart/20260224_180928/_csv/00B_heavy_walker_warmstart_n512_20260224_180928.csv
# artefact=walker_trace
phase,path,t,x,y,z,cx,cy,cz,circle_radius,circle_period,step_dx,step_dy,step_dz,axis,sign,phi_max,front,back,total_field,hubble,asym,tick_iters,v_est,c_est,mach,stop_event,probe_r,phi_p0,phi_p1,phi_p2,phi_p3,vel_p0,vel_p1,vel_p2,vel_p3,dipole_mag_phi,dipole_ang_phi,dipole_mag_vel,dipole_ang_vel
move,linear,19.0,275.0,256.0,256.0,256.0,256.0,256.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.8143435120582581,45.038127629086375,45.049606965854764,48498.27521727714,-2.3669577354988742e-07,-0.00012742396975573678,200.0,0.005,0.5567764362830022,0.008980265101338744,0.0,,,,,,,,,,,,,
move,linear,20.0,276.0,256.0,256.0,256.0,256.0,256.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.814067006111145,44.93404113315046,44.903680773451924,37666.59745702263,8.060287296503223e-07,0.0003379466782349745,200.0,0.005,0.5567764362830022,0.008980265101338744,0.0,,,,,,,,,,,,,
move,linear,21.0,277.0,256.0,256.0,256.0,256.0,256.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.813921332359314,44.83921297825873,44.82307149656117,45168.55602867267,3.573610298127056e-07,0.0001800253227107127,200.0,0.005,0.5567764362830022,0.008980265101338744,0.0,,,,,,,,,,,,,
move,linear,22.0,278.0,256.0,256.0,256.0,256.0,256.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.8139580488204956,44.88335338793695,44.87841357849538,48442.5763210027,1.0197247579965663e-07,5.5032444307983855e-05,200.0,0.005,0.5567764362830022,0.008980265101338744,0.0,,,,,,,,,,,,,
move,linear,23.0,279.0,256.0,256.0,256.0,256.0,256.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.8143454790115356,45.24626661464572,45.25115400366485,51883.56085935148,-9.419918251911499e-08,-5.400583779890329e-05,200.0,0.005,0.5567764362830022,0.008980265101338744,0.0,,,,,,,,,,,,,
move,linear,24.0,280.0,256.0,256.0,256.0,256.0,256.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.8138760328292847,44.733854964375496,44.72043247707188,49827.640317714744,2.6937834539282103e-07,0.00015004856321056947,200.0,0.005,0.5567764362830022,0.008980265101338744,0.0,,,,,,,,,,,,,
move,linear,25.0,281.0,256.0,256.0,256.0,256.0,256.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.8141478300094604,45.05972842127085,45.06305270642042,43244.395646946796,-7.687204549496314e-08,-3.6886180252961787e-05,200.0,0.005,0.5567764362830022,0.008980265101338744,0.0,,,,,,,,,,,,,
move,linear,26.0,282.0,256.0,256.0,256.0,256.0,256.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.8142560720443726,44.970287062227726,45.0371130425483,43346.7846606259,-1.541659452800759e-06,-0.0007424498457102546,200.0,0.005,0.5567764362830022,0.008980265101338744,0.0,,,,,,,,,,,,,
move,linear,27.0,283.0,256.0,256.0,256.0,256.0,256.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.8140450119972229,44.83891956880689,44.820405673235655,47965.692140421284,3.8598203726596395e-07,0.00020649157821846071,200.0,0.005,0.5567764362830022,0.008980265101338744,0.0,,,,,,,,,,,,,
move,linear,28.0,284.0,256.0,256.0,256.0,256.0,256.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.8143103718757629,45.18891854211688,45.215872729197145,49258.96933004201,-5.471934846965078e-07,-0.00029814998410174437,200.0,0.005,0.5567764362830022,0.008980265101338744,0.0,,,,,,,,,,,,,
move,linear,29.0,285.0,256.0,256.0,256.0,256.0,256.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.8139086365699768,44.98146848753095,45.046678660437465,49040.343928009715,-1.3297250321540417e-06,-0.0007243309450692034,200.0,0.005,0.5567764362830022,0.008980265101338744,0.0,,,,,,,,,,,,,
move,linear,30.0,286.0,256.0,256.0,256.0,256.0,256.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.8139704465866089,44.84061494283378,44.87329399585724,46370.315075741666,-7.04740801740926e-07,-0.00036425849023911645,200.0,0.005,0.5567764362830022,0.008980265101338744,0.0,,,,,,,,,,,,,
move,linear,31.0,287.0,256.0,256.0,256.0,256.0,256.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.8140634298324585,44.88804120011628,44.947041153907776,43675.38660643778,-1.3508742194580255e-06,-0.0006567584984114577,200.0,0.005,0.5567764362830022,0.008980265101338744,0.0,,,,,,,,,,,,,
move,linear,32.0,288.0,256.0,256.0,256.0,256.0,256.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.8140532970428467,44.93102206662297,44.934948306530714,46745.9148363483,-8.399108074976883e-08,-4.368995172965291e-05,200.0,0.005,0.5567764362830022,0.008980265101338744,0.0,,,,,,,,,,,,,
